id	tag	word	prev_word	next_word	label	prev_label	next_label	prev_tag	start_w_s	start_w_n
14810	G_PRP	I	year	had	en	en	en	G_N	0	0
14811	G_V	had	I	to	en	en	en	G_PRP	0	0
14812	CC	to	had	do	en	en	en	G_V	0	0
14813	G_V	do	to	500	en	en	univ	CC	0	0
14814	$	500	do	hrs	univ	en	en	G_V	0	1
14815	G_N	hrs	500	community	en	univ	en	$	0	0
14816	G_N	community	hrs	service	en	en	en	G_N	0	0
14817	G_N	service	community	(	en	en	univ	G_N	0	0
14818	G_X	(	service	for	univ	en	en	G_N	0	0
14819	CC	for	(	DAC	en	univ	acro	G_X	0	0
14820	G_X	DAC	for	I	acro	en	en	CC	0	0
14821	G_PRP	I	DAC	got	en	acro	en	G_X	0	0
14822	G_V	got	I	in	en	en	en	G_PRP	0	0
14823	PSP	in	got	2nd	en	en	univ	G_V	0	0
14824	$	2nd	in	yr	univ	en	en	PSP	0	1
14825	G_N	yr	2nd	,	en	univ	univ	$	0	0
14826	G_X	,	yr	that's	univ	en	en	G_N	0	0
14827	CC	that's	,	another	en	univ	en	G_X	0	0
14828	G_J	another	that's	story	en	en	en	CC	0	0
14829	G_N	story	another	)	en	en	univ	G_J	0	0
14830	G_X	)	story	so	univ	en	en	G_N	0	0
14831	PSP	so	)	I	en	univ	en	G_X	0	0
14832	G_PRP	I	so	conned	en	en	en	PSP	0	0
14833	G_V	conned	I	a	en	en	en	G_PRP	0	0
14834	DT	a	conned	cool	en	en	en	G_V	0	0
14835	G_J	cool	a	prof	en	en	en	DT	0	0
14836	G_N	prof	cool	to	en	en	en	G_J	0	0
14837	CC	to	prof	let	en	en	en	G_N	0	0
14838	G_V	let	to	me	en	en	en	CC	0	0
14839	G_PRP	me	let	do	en	en	en	G_V	0	0
14840	G_V	do	me	chamchagiri	en	en	hi	G_PRP	0	0
14841	G_N	chamchagiri	do	for	hi	en	en	G_V	0	0
14842	CC	for	chamchagiri	him	en	hi	en	G_N	0	0
14843	G_PRP	him	for	in	en	en	en	CC	0	0
14844	PSP	in	him	his	en	en	en	G_PRP	0	0
14845	G_J	his	in	lab	en	en	en	PSP	0	0
14846	G_N	lab	his	and	en	en	en	G_J	0	0
14847	PSP	and	lab	he	en	en	en	G_N	0	0
14848	G_PRP	he	and	would	en	en	en	PSP	0	0
14849	G_V	would	he	give	en	en	en	G_PRP	0	0
14850	G_V	give	would	me	en	en	en	G_V	0	0
14851	G_PRP	me	give	a	en	en	en	G_V	0	0
14852	DT	a	me	certi	en	en	en	G_PRP	0	0
14853	G_X	certi	a	saying	en	en	en	DT	0	0
14854	G_V	saying	certi	I	en	en	en	G_X	0	0
14855	G_PRP	I	saying	did	en	en	en	G_V	0	0
14856	G_V	did	I	the	en	en	en	G_PRP	0	0
14857	DT	the	did	community	en	en	en	G_V	0	0
14858	G_N	community	the	service	en	en	en	DT	0	0
14859	G_N	service	community	under	en	en	en	G_N	0	0
14860	PSP	under	service	his	en	en	en	G_N	0	0
14861	G_J	his	under	supervision	en	en	en	PSP	0	0
14862	G_N	supervision	his	.	en	en	univ	G_J	0	0
14863	G_X	.	supervision		univ	en		G_N	0	0
14864	G_PRP	kisi		ne	hi		hi		0	0
14865	G_N	ne	kisi	tere	hi	hi	hi	G_PRP	0	0
14866	G_PRP	tere	ne	badle	hi	hi	hi	G_N	0	0
14867	G_J	badle	tere	likh	hi	hi	hi	G_PRP	0	0
14868	G_V	likh	badle	dia	hi	hi	hi	G_J	0	0
14869	G_V	dia	likh	hoga	hi	hi	hi	G_V	0	0
14870	G_V	hoga	dia	:P	hi	hi	univ	G_V	0	0
14871	E	:P	hoga		univ	hi		G_V	0	0
14872	G_N	Rakesh		:P	ne		univ		0	0
14873	E	:P	Rakesh		univ	ne		G_N	0	0
14874	$	#234		:	univ		univ		0	1
14875	G_X	:	#234	First	univ	univ	en	$	0	0
14876	G_J	First	:	I	en	univ	en	G_X	0	0
14877	G_PRP	I	First	was	en	en	en	G_J	0	0
14878	G_V	was	I	suspicious	en	en	en	G_PRP	0	0
14879	G_J	suspicious	was	,	en	en	univ	G_V	0	0
14880	G_X	,	suspicious	now	univ	en	en	G_J	0	0
14881	G_R	now	,	I'm	en	univ	en	G_X	0	0
14882	G_PRP	I'm	now	90%	en	en	univ	G_R	0	0
14883	$	90%	I'm	sure	univ	en	en	G_PRP	0	1
14884	G_J	sure	90%	who	en	univ	en	$	0	0
14885	G_PRP	who	sure	this	en	en	en	G_J	0	0
14886	G_PRP	this	who	M2K	en	en	acro	G_PRP	0	0
14887	G_X	M2K	this	guy	acro	en	en	G_PRP	0	0
14888	G_N	guy	M2K	is	en	acro	en	G_X	0	0
14889	DT	is	guy	,	en	en	univ	G_N	0	0
14890	G_X	,	is	if	univ	en	en	DT	0	0
14891	PSP	if	,	he	en	univ	en	G_X	0	0
14892	G_PRP	he	if	is	en	en	en	PSP	0	0
14893	DT	is	he	the	en	en	en	G_PRP	0	0
14894	DT	the	is	same	en	en	en	DT	0	0
14895	G_J	same	the	as	en	en	en	DT	0	0
14896	PSP	as	same	the	en	en	en	G_J	0	0
14897	DT	the	as	one	en	en	en	PSP	0	0
14898	$	one	the	who	en	en	en	DT	0	1
14899	G_PRP	who	one	learned	en	en	en	$	0	0
14900	G_V	learned	who	Greek	en	en	ne	G_PRP	0	0
14901	G_N	Greek	learned	for	ne	en	en	G_V	0	0
14902	CC	for	Greek	kicks	en	ne	en	G_N	0	0
14903	G_V	kicks	for	,	en	en	univ	CC	0	0
14904	G_X	,	kicks	he	univ	en	en	G_V	0	0
14905	G_PRP	he	,	is	en	univ	en	G_X	0	0
14906	DT	is	he	a	en	en	en	G_PRP	0	0
14907	DT	a	is	psycho	en	en	en	DT	0	0
14908	G_J	psycho	a	.	en	en	univ	DT	0	0
14909	G_X	.	psycho	By	univ	en	en	G_J	0	0
14910	PSP	By	.	3rd	en	univ	univ	G_X	0	0
14911	$	3rd	By	year	univ	en	en	PSP	0	1
14912	G_N	year	3rd	he	en	univ	en	$	0	0
14913	G_PRP	he	year	was	en	en	en	G_N	0	0
14914	G_V	was	he	taking	en	en	en	G_PRP	0	0
14915	G_V	taking	was	notes	en	en	en	G_V	0	0
14916	G_N	notes	taking	in	en	en	en	G_V	0	0
14917	PSP	in	notes	Arabic	en	en	ne	G_N	0	0
14918	G_N	Arabic	in	and	ne	en	en	PSP	0	0
14919	PSP	and	Arabic	Cyrillic	en	ne	ne	G_N	0	0
14920	G_N	Cyrillic	and	as	ne	en	en	PSP	0	0
14921	PSP	as	Cyrillic	well	en	ne	en	G_N	0	0
14922	G_R	well	as	.	en	en	univ	PSP	0	0
14923	G_X	.	well		univ	en		G_R	0	0
14924	PSP	If		you	en		en		0	0
14925	G_PRP	you	If	have	en	en	en	PSP	0	0
14926	G_V	have	you	a	en	en	en	G_PRP	0	0
14927	DT	a	have	clue	en	en	en	G_V	0	0
14928	G_N	clue	a	know	en	en	en	DT	0	0
14929	G_V	know	clue	who	en	en	en	G_N	0	0
14930	G_PRP	who	know	this	en	en	en	G_V	0	0
14931	G_J	this	who	guy	en	en	en	G_PRP	0	0
14932	G_N	guy	this	is	en	en	en	G_J	0	0
14933	DT	is	guy	,	en	en	univ	G_N	0	0
14934	G_X	,	is	tell	univ	en	en	DT	0	0
14935	G_V	tell	,	us	en	univ	en	G_X	0	0
14936	G_PRP	us	tell	,	en	en	univ	G_V	0	0
14937	G_X	,	us	we	univ	en	en	G_PRP	0	0
14938	G_PRP	we	,	have	en	univ	en	G_X	0	0
14939	G_V	have	we	been	en	en	en	G_PRP	0	0
14940	G_V	been	have	trying	en	en	en	G_V	0	0
14941	G_V	trying	been	to	en	en	en	G_V	0	0
14942	CC	to	trying	find	en	en	en	G_V	0	0
14943	G_V	find	to	out	en	en	en	CC	0	0
14944	G_R	out	find	too	en	en	en	G_V	0	0
14945	G_R	too	out	...	en	en	univ	G_R	0	0
14946	G_X	...	too		univ	en		G_R	0	0
14947	$	#233		:	univ		univ		0	1
14948	G_X	:	#233	I'm	univ	univ	en	$	0	0
14949	G_N	I'm	:	a	en	univ	en	G_X	0	0
14950	DT	a	I'm	freshie	en	en	en	G_N	0	0
14951	G_N	freshie	a	from	en	en	en	DT	0	0
14952	PSP	from	freshie	IITM	en	en	acro	G_N	0	0
14953	G_N	IITM	from	.	acro	en	univ	PSP	0	0
14954	G_X	.	IITM	You	univ	acro	en	G_N	0	0
14955	G_PRP	You	.	guys	en	univ	en	G_X	0	0
14956	G_N	guys	You	have	en	en	en	G_PRP	0	0
14957	G_V	have	guys	a	en	en	en	G_N	0	0
14958	DT	a	have	really	en	en	en	G_V	0	0
14959	G_R	really	a	slick	en	en	en	DT	0	0
14960	G_R	slick	really	and	en	en	en	G_R	0	0
14961	PSP	and	slick	well	en	en	en	G_R	0	0
14962	G_R	well	and	edited	en	en	en	PSP	0	0
14963	G_V	edited	well	page	en	en	en	G_R	0	0
14964	G_N	page	edited	...	en	en	univ	G_V	0	0
14965	G_X	...	page	Everything	univ	en	en	G_N	0	0
14966	G_PRP	Everything	...	is	en	univ	en	G_X	0	0
14967	DT	is	Everything	high	en	en	en	G_PRP	0	0
14968	G_J	high	is	quality	en	en	en	DT	0	0
14969	G_N	quality	high	here	en	en	en	G_J	0	0
14970	G_R	here	quality	...	en	en	univ	G_N	0	0
14971	G_X	...	here	not	univ	en	en	G_R	0	0
14972	G_R	not	...	like	en	univ	en	G_X	0	0
14973	CC	like	not	the	en	en	en	G_R	0	0
14974	DT	the	like	crap	en	en	en	CC	0	0
14975	G_N	crap	the	we	en	en	en	DT	0	0
14976	G_PRP	we	crap	see	en	en	en	G_N	0	0
14977	G_V	see	we	on	en	en	en	G_PRP	0	0
14978	CC	on	see	other	en	en	en	G_V	0	0
14979	G_J	other	on	confessions	en	en	en	CC	0	0
14980	G_N	confessions	other	pages	en	en	en	G_J	0	0
14981	G_N	pages	confessions	...	en	en	univ	G_N	0	0
14982	G_X	...	pages	Of	univ	en	en	G_N	0	0
14983	PSP	Of	...	all	en	univ	en	G_X	0	0
14984	DT	all	Of	the	en	en	en	PSP	0	0
14985	DT	the	all	desi	en	en	hi	DT	0	0
14986	G_J	desi	the	college	hi	en	en	DT	0	0
14987	G_N	college	desi	confessions	en	hi	en	G_J	0	0
14988	G_N	confessions	college	sites	en	en	en	G_N	0	0
14989	G_N	sites	confessions	I	en	en	en	G_N	0	0
14990	G_PRP	I	sites	like	en	en	en	G_N	0	0
14991	G_V	like	I	this	en	en	en	G_PRP	0	0
14992	G_J	this	like	one	en	en	en	G_V	0	0
14993	$	one	this	the	en	en	en	G_J	0	1
14994	DT	the	one	most	en	en	en	$	0	0
14995	G_R	most	the	,	en	en	univ	DT	0	0
14996	G_X	,	most	keep	univ	en	en	G_R	0	0
14997	G_V	keep	,	up	en	univ	en	G_X	0	0
14998	G_J	up	keep	the	en	en	en	G_V	0	0
14999	DT	the	up	good	en	en	en	G_J	0	0
15000	G_J	good	the	work	en	en	en	DT	0	0
15001	G_N	work	good	!	en	en	univ	G_J	0	0
15002	G_X	!	work	Here	univ	en	en	G_N	0	0
15003	G_R	Here	!	is	en	univ	en	G_X	0	0
15004	DT	is	Here	another	en	en	en	G_R	0	0
15005	G_J	another	is	reason	en	en	en	DT	0	0
15006	G_N	reason	another	I	en	en	en	G_J	0	0
15007	G_PRP	I	reason	wish	en	en	en	G_N	0	0
15008	G_V	wish	I	I	en	en	en	G_PRP	0	0
15009	G_PRP	I	wish	went	en	en	en	G_V	0	0
15010	G_V	went	I	to	en	en	en	G_PRP	0	0
15011	CC	to	went	IITB	en	en	acro	G_V	0	0
15012	G_N	IITB	to	instead	acro	en	en	CC	0	0
15013	G_R	instead	IITB	if	en	acro	en	G_N	0	0
15014	PSP	if	instead	ending	en	en	en	G_R	0	0
15015	G_V	ending	if	up	en	en	en	PSP	0	0
15016	G_J	up	ending	in	en	en	en	G_V	0	0
15017	PSP	in	up	this	en	en	en	G_J	0	0
15018	G_J	this	in	maddu	en	en	hi	PSP	0	0
15019	G_X	maddu	this	dump	hi	en	en	G_J	0	0
15020	G_N	dump	maddu	.	en	hi	univ	G_X	0	0
15021	G_X	.	dump		univ	en		G_N	0	0
15022	G_N	Thanks		!	en		univ		0	0
15023	G_X	!	Thanks	Keep	univ	en	en	G_N	0	0
15024	G_V	Keep	!	visiting	en	univ	en	G_X	0	0
15025	G_V	visiting	Keep	!	en	en	univ	G_V	0	0
15026	G_X	!	visiting		univ	en		G_V	0	0
15027	G_PRP	We		r	en		en		0	0
15028	G_V	r	We	the	en	en	en	G_PRP	0	0
15029	DT	the	r	best	en	en	en	G_V	0	0
15030	G_J	best	the	;)	en	en	univ	DT	0	0
15031	E	;)	best		univ	en		G_J	0	0
15032	$	#232		:	univ		univ		0	1
15033	G_X	:	#232	I	univ	univ	en	$	0	0
15034	G_PRP	I	:	am	en	univ	en	G_X	0	0
15035	G_V	am	I	a	en	en	en	G_PRP	0	0
15036	DT	a	am	non-CSE	en	en	en	G_V	0	0
15037	G_J	non-CSE	a	non-tech	en	en	en	DT	0	0
15038	G_J	non-tech	non-CSE	IITB	en	en	acro	G_J	0	0
15039	G_N	IITB	non-tech	guy	acro	en	en	G_J	0	0
15040	G_N	guy	IITB	who	en	acro	en	G_N	0	0
15041	G_PRP	who	guy	has	en	en	en	G_N	0	0
15042	G_V	has	who	got	en	en	en	G_PRP	0	0
15043	G_V	got	has	placed	en	en	en	G_V	0	0
15044	G_V	placed	got	in	en	en	en	G_V	0	0
15045	PSP	in	placed	completely	en	en	en	G_V	0	0
15046	G_R	completely	in	tech	en	en	en	PSP	0	0
15047	G_N	tech	completely	profile	en	en	en	G_R	0	0
15048	G_N	profile	tech	coding	en	en	en	G_N	0	0
15049	G_V	coding	profile	job	en	en	en	G_N	0	0
15050	G_N	job	coding	.	en	en	univ	G_V	0	0
15051	G_X	.	job	God	univ	en	en	G_N	0	0
15052	G_N	God	.	would	en	univ	en	G_X	0	0
15053	G_V	would	God	only	en	en	en	G_N	0	0
15054	G_R	only	would	tell	en	en	en	G_V	0	0
15055	G_V	tell	only	what	en	en	en	G_R	0	0
15056	G_PRP	what	tell	those	en	en	en	G_V	0	0
15057	G_PRP	those	what	idiots	en	en	en	G_PRP	0	0
15058	G_N	idiots	those	thought	en	en	en	G_PRP	0	0
15059	G_V	thought	idiots	at	en	en	en	G_N	0	0
15060	PSP	at	thought	the	en	en	en	G_V	0	0
15061	DT	the	at	time	en	en	en	PSP	0	0
15062	G_N	time	the	of	en	en	en	DT	0	0
15063	PSP	of	time	hiring	en	en	en	G_N	0	0
15064	G_V	hiring	of	me	en	en	en	PSP	0	0
15065	G_PRP	me	hiring	.	en	en	univ	G_V	0	0
15066	G_X	.	me	I	univ	en	en	G_PRP	0	0
15067	G_PRP	I	.	can't	en	univ	en	G_X	0	0
15068	G_V	can't	I	even	en	en	en	G_PRP	0	0
15069	G_V	even	can't	write	en	en	en	G_V	0	0
15070	G_V	write	even	a	en	en	en	G_V	0	0
15071	DT	a	write	'	en	en	univ	G_V	0	0
15072	G_X	'	a	Hello	univ	en	en	DT	0	0
15073	G_PRT	Hello	'	World!!!'	en	univ	univ	G_X	0	0
15074	G_X	World!!!'	Hello	program	univ	en	en	G_PRT	0	0
15075	G_N	program	World!!!'	in	en	univ	en	G_X	0	0
15076	PSP	in	program	any	en	en	en	G_N	0	0
15077	DT	any	in	language	en	en	en	PSP	0	0
15078	G_N	language	any	in	en	en	en	DT	0	0
15079	PSP	in	language	the	en	en	en	G_N	0	0
15080	DT	the	in	first	en	en	en	PSP	0	0
15081	G_J	first	the	attempt	en	en	en	DT	0	0
15082	G_N	attempt	first	.	en	en	univ	G_J	0	0
15083	G_X	.	attempt		univ	en		G_N	0	0
15084	G_V	be		ready	en		en		0	0
15085	G_J	ready	be	to	en	en	en	G_V	0	0
15086	PSP	to	ready	get	en	en	en	G_J	0	0
15087	G_V	get	to	fired	en	en	en	PSP	0	0
15088	G_V	fired	get	!	en	en	univ	G_V	0	0
15089	G_X	!	fired	:P	univ	en	univ	G_V	0	0
15090	E	:P	!		univ	univ		G_X	0	0
15091	G_N	Harshad			ne				0	0
15092	G_N	Snehil		:	ne		univ		0	0
15093	G_X	:	Snehil	exact	univ	ne	en	G_N	0	0
15094	G_J	exact	:	same	en	univ	en	G_X	0	0
15095	G_J	same	exact	thought	en	en	en	G_J	0	0
15096	G_V	thought	same	struck	en	en	en	G_J	0	0
15097	G_V	struck	thought	me	en	en	en	G_V	0	0
15098	G_PRP	me	struck	as	en	en	en	G_V	0	0
15099	G_R	as	me	soon	en	en	en	G_PRP	0	0
15100	G_R	soon	as	as	en	en	en	G_R	0	0
15101	G_R	as	soon	i	en	en	en	G_R	0	0
15102	G_PRP	i	as	saw	en	en	en	G_R	0	0
15103	G_V	saw	i	this	en	en	en	G_PRP	0	0
15104	G_PRP	this	saw	!	en	en	univ	G_V	0	0
15105	G_X	!	this	Harshad	univ	en	ne	G_PRP	0	0
15106	G_N	Harshad	!	:P	ne	univ	univ	G_X	0	0
15107	E	:P	Harshad		univ	ne		G_N	0	0
15108	G_PRT	hahaha		main	univ		en		0	0
15109	G_J	main	hahaha	fire	en	univ	en	G_PRT	0	0
15110	G_V	fire	main	ho	en	en	hi	G_J	0	0
15111	G_V	ho	fire	raha	hi	en	hi	G_V	0	0
15112	G_V	raha	ho	hu	hi	hi	hi	G_V	0	0
15113	G_V	hu	raha	:P	hi	hi	univ	G_V	0	0
15114	E	:P	hu		univ	hi		G_V	0	0
15115	DT	some		motivation	en		en		0	0
15116	G_N	motivation	some	for	en	en	en	DT	0	0
15117	PSP	for	motivation	me	en	en	en	G_N	0	0
15118	G_PRP	me	for		en	en		PSP	0	0
15119	G_V	don't		worry	en		en		0	0
15120	G_V	worry	don't	.	en	en	univ	G_V	0	0
15121	G_X	.	worry	if	univ	en	en	G_V	0	0
15122	PSP	if	.	a	en	univ	en	G_X	0	0
15123	DT	a	if	civil	en	en	en	PSP	0	0
15124	G_J	civil	a	guy	en	en	en	DT	0	0
15125	G_N	guy	civil	from	en	en	en	G_J	0	0
15126	PSP	from	guy	private	en	en	en	G_N	0	0
15127	G_J	private	from	state	en	en	en	PSP	0	0
15128	G_N	state	private	college	en	en	en	G_J	0	0
15129	G_N	college	state	can	en	en	en	G_N	0	0
15130	G_V	can	college	be	en	en	en	G_N	0	0
15131	G_V	be	can	a	en	en	en	G_V	0	0
15132	DT	a	be	coder	en	en	en	G_V	0	0
15133	G_N	coder	a	in	en	en	en	DT	0	0
15134	PSP	in	coder	TCS	en	en	acro	G_N	0	0
15135	G_N	TCS	in	,	acro	en	univ	PSP	0	0
15136	G_X	,	TCS	you	univ	acro	en	G_N	0	0
15137	G_PRP	you	,	can	en	univ	en	G_X	0	0
15138	G_V	can	you	do	en	en	en	G_PRP	0	0
15139	G_V	do	can	better	en	en	en	G_V	0	0
15140	G_R	better	do	then	en	en	en	G_V	0	0
15141	G_R	then	better	him	en	en	en	G_R	0	0
15142	G_PRP	him	then	ur	en	en	en	G_R	0	0
15143	G_N	ur	him	an	en	en	en	G_PRP	0	0
15144	DT	an	ur	IITIAN	en	en	ne	G_N	0	0
15145	G_N	IITIAN	an	right	ne	en	en	DT	0	0
15146	G_R	right	IITIAN	??	en	ne	univ	G_N	0	0
15147	G_X	??	right		univ	en		G_R	0	0
15148	$	#231		:	univ		univ		0	1
15149	G_X	:	#231	To	univ	univ	en	$	0	0
15150	PSP	To	:	the	en	univ	en	G_X	0	0
15151	DT	the	To	4thie	en	en	univ	PSP	0	0
15152	G_N	4thie	the	bitch	univ	en	en	DT	0	0
15153	G_N	bitch	4thie	who	en	univ	en	G_N	0	0
15154	G_PRP	who	bitch	comes	en	en	en	G_N	0	0
15155	G_V	comes	who	to	en	en	en	G_PRP	0	0
15156	PSP	to	comes	LCC	en	en	acro	G_V	0	0
15157	G_N	LCC	to	,	acro	en	univ	PSP	0	0
15158	G_X	,	LCC	talks	univ	acro	en	G_N	0	0
15159	G_V	talks	,	loudly	en	univ	en	G_X	0	0
15160	G_R	loudly	talks	,	en	en	univ	G_V	0	0
15161	G_X	,	loudly	farts	univ	en	en	G_R	0	0
15162	G_V	farts	,	around	en	univ	en	G_X	0	0
15163	PSP	around	farts	making	en	en	en	G_V	0	0
15164	G_V	making	around	noise	en	en	en	PSP	0	0
15165	G_N	noise	making	,	en	en	univ	G_V	0	0
15166	G_X	,	noise	you're	univ	en	en	G_N	0	0
15167	G_PRP	you're	,	doing	en	univ	en	G_X	0	0
15168	G_V	doing	you're	a	en	en	en	G_PRP	0	0
15169	DT	a	doing	mass	en	en	en	G_V	0	0
15170	G_J	mass	a	RG	en	en	acro	DT	0	0
15171	G_X	RG	mass	...	acro	en	univ	G_J	0	0
15172	G_X	...	RG	It's	univ	acro	en	G_X	0	0
15173	G_PRP	It's	...	not	en	univ	en	G_X	0	0
15174	G_R	not	It's	cool	en	en	en	G_PRP	0	0
15175	G_J	cool	not	.	en	en	univ	G_R	0	0
15176	G_X	.	cool		univ	en		G_J	0	0
15177	$	#230		:	univ		univ		0	1
15178	G_X	:	#230	During	univ	univ	en	$	0	0
15179	CC	During	:	my	en	univ	en	G_X	0	0
15180	G_J	my	During	final	en	en	en	CC	0	0
15181	G_J	final	my	year	en	en	en	G_J	0	0
15182	G_N	year	final	in	en	en	en	G_J	0	0
15183	PSP	in	year	EP	en	en	acro	G_N	0	0
15184	G_N	EP	in	,	acro	en	univ	PSP	0	0
15185	G_X	,	EP	all	univ	acro	en	G_N	0	0
15186	DT	all	,	the	en	univ	en	G_X	0	0
15187	DT	the	all	nbdu	en	en	acro	DT	0	0
15188	G_N	nbdu	the	nerds	acro	en	en	DT	0	0
15189	G_N	nerds	nbdu	in	en	acro	en	G_N	0	0
15190	PSP	in	nerds	our	en	en	en	G_N	0	0
15191	DT	our	in	dept	en	en	en	PSP	0	0
15192	G_N	dept	our	started	en	en	en	DT	0	0
15193	G_V	started	dept	chilling	en	en	en	G_N	0	0
15194	G_V	chilling	started	out	en	en	en	G_V	0	0
15195	G_R	out	chilling	.	en	en	univ	G_V	0	0
15196	G_X	.	out	For	univ	en	en	G_R	0	0
15197	PSP	For	.	my	en	univ	en	G_X	0	0
15198	G_J	my	For	birthday	en	en	en	PSP	0	0
15199	G_N	birthday	my	we	en	en	en	G_J	0	0
15200	G_PRP	we	birthday	were	en	en	en	G_N	0	0
15201	G_V	were	we	supposed	en	en	en	G_PRP	0	0
15202	G_J	supposed	were	to	en	en	en	G_V	0	0
15203	CC	to	supposed	have	en	en	en	G_J	0	0
15204	G_V	have	to	a	en	en	en	CC	0	0
15205	DT	a	have	small	en	en	en	G_V	0	0
15206	G_J	small	a	treat	en	en	en	DT	0	0
15207	G_N	treat	small	so	en	en	en	G_J	0	0
15208	PSP	so	treat	I	en	en	en	G_N	0	0
15209	G_PRP	I	so	gave	en	en	en	PSP	0	0
15210	G_V	gave	I	the	en	en	en	G_PRP	0	0
15211	DT	the	gave	money	en	en	en	G_V	0	0
15212	G_N	money	the	to	en	en	en	DT	0	0
15213	CC	to	money	this	en	en	en	G_N	0	0
15214	G_J	this	to	dept	en	en	en	CC	0	0
15215	G_N	dept	this	topper	en	en	en	G_J	0	0
15216	G_N	topper	dept	and	en	en	en	G_N	0	0
15217	PSP	and	topper	told	en	en	en	G_N	0	0
15218	G_V	told	and	him	en	en	en	PSP	0	0
15219	G_PRP	him	told	I	en	en	en	G_V	0	0
15220	G_PRP	I	him	will	en	en	en	G_PRP	0	0
15221	G_V	will	I	meet	en	en	en	G_PRP	0	0
15222	G_V	meet	will	you	en	en	en	G_V	0	0
15223	G_PRP	you	meet	guys	en	en	en	G_V	0	0
15224	G_N	guys	you	later	en	en	en	G_PRP	0	0
15225	G_R	later	guys	.	en	en	univ	G_N	0	0
15226	G_X	.	later	So	univ	en	en	G_R	0	0
15227	G_R	So	.	as	en	univ	en	G_X	0	0
15228	G_R	as	So	it	en	en	en	G_R	0	0
15229	G_PRP	it	as	turned	en	en	en	G_R	0	0
15230	G_V	turned	it	out	en	en	en	G_PRP	0	0
15231	G_R	out	turned	that	en	en	en	G_V	0	0
15232	PSP	that	out	these	en	en	en	G_R	0	0
15233	DT	these	that	guys	en	en	en	PSP	0	0
15234	G_N	guys	these	went	en	en	en	DT	0	0
15235	G_V	went	guys	and	en	en	en	G_N	0	0
15236	PSP	and	went	had	en	en	en	G_V	0	0
15237	G_V	had	and	the	en	en	en	PSP	0	0
15238	DT	the	had	treat	en	en	en	G_V	0	0
15239	G_N	treat	the	without	en	en	en	DT	0	0
15240	PSP	without	treat	me	en	en	en	G_N	0	0
15241	G_PRP	me	without	and	en	en	en	PSP	0	0
15242	PSP	and	me	then	en	en	en	G_PRP	0	0
15243	G_R	then	and	simply	en	en	en	PSP	0	0
15244	G_R	simply	then	put	en	en	en	G_R	0	0
15245	G_V	put	simply	the	en	en	en	G_R	0	0
15246	DT	the	put	blame	en	en	en	G_V	0	0
15247	G_N	blame	the	on	en	en	en	DT	0	0
15248	CC	on	blame	poor	en	en	en	G_N	0	0
15249	G_J	poor	on	EP	en	en	acro	CC	0	0
15250	G_N	EP	poor	nbdu	acro	en	acro	G_J	0	0
15251	G_N	nbdu	EP	topper	acro	acro	en	G_N	0	0
15252	G_N	topper	nbdu	,	en	acro	univ	G_N	0	0
15253	G_X	,	topper	when	univ	en	en	G_N	0	0
15254	G_R	when	,	all	en	univ	en	G_X	0	0
15255	DT	all	when	he	en	en	en	G_R	0	0
15256	G_PRP	he	all	was	en	en	en	DT	0	0
15257	G_V	was	he	famous	en	en	en	G_PRP	0	0
15258	G_J	famous	was	for	en	en	en	G_V	0	0
15259	CC	for	famous	was	en	en	en	G_J	0	0
15260	G_V	was	for	laughing	en	en	en	CC	0	0
15261	G_V	laughing	was	all	en	en	en	G_V	0	0
15262	DT	all	laughing	the	en	en	en	G_V	0	0
15263	DT	the	all	time	en	en	en	DT	0	0
15264	G_N	time	the	(	en	en	univ	DT	0	0
15265	G_X	(	time	apart	univ	en	en	G_N	0	0
15266	PSP	apart	(	from	en	univ	en	G_X	0	0
15267	PSP	from	apart	the	en	en	en	PSP	0	0
15268	DT	the	from	fact	en	en	en	PSP	0	0
15269	G_N	fact	the	that	en	en	en	DT	0	0
15270	PSP	that	fact	he	en	en	en	G_N	0	0
15271	G_PRP	he	that	was	en	en	en	PSP	0	0
15272	G_V	was	he	the	en	en	en	G_PRP	0	0
15273	DT	the	was	most	en	en	en	G_V	0	0
15274	G_R	most	the	intelligent	en	en	en	DT	0	0
15275	G_J	intelligent	most	guy	en	en	en	G_R	0	0
15276	G_N	guy	intelligent	of	en	en	en	G_J	0	0
15277	CC	of	guy	our	en	en	en	G_N	0	0
15278	DT	our	of	batch	en	en	en	CC	0	0
15279	G_N	batch	our	)	en	en	univ	DT	0	0
15280	G_X	)	batch	.	univ	en	univ	G_N	0	0
15281	G_X	.	)		univ	univ		G_X	0	0
15282	G_R	How		did	en		en		0	0
15283	G_V	did	How	this	en	en	en	G_R	0	0
15284	G_PRP	this	did	get	en	en	en	G_V	0	0
15285	G_V	get	this	published	en	en	en	G_PRP	0	0
15286	G_V	published	get	?	en	en	univ	G_V	0	0
15287	G_X	?	published		univ	en		G_V	0	0
15288	#	#229		:	univ		univ		1	0
15289	G_X	:	#229	#AcademicOfficeFail	univ	univ	univ	#	0	0
15290	#	#AcademicOfficeFail	:	I	univ	univ	en	G_X	1	0
15291	G_PRP	I	#AcademicOfficeFail	appeared	en	univ	en	#	0	0
15292	G_V	appeared	I	for	en	en	en	G_PRP	0	0
15293	CC	for	appeared	ES	en	en	acro	G_V	0	0
15294	G_N	ES	for	200	acro	en	univ	CC	0	0
