id	tag	word	prev_word	label
15691	$	6	of	univ
15692	G_N	subjects	6	en
15693	PSP	that	subjects	en
15694	G_N	semester	that	en
15695	G_X	.	semester	univ
15696	E	_/\\_		univ
15697	G_PRP	I	_/\\_	en
15698	G_R	actually	I	en
15699	G_V	know	actually	en
15700	G_J	this	know	en
15701	G_N	guy	this	en
15702	PSP	and	guy	en
15703	G_PRP	it's	and	en
15704	DT	a	it's	en
15705	G_J	true	a	en
15706	G_N	story	true	en
15707	G_X	,	story	univ
15708	PSP	in	,	en
15709	G_N	fact	in	en
15710	G_J	this	fact	en
15711	G_N	guy	this	en
15712	G_V	is	guy	en
15713	G_N	M2K	is	acro
15714	PSP	but	M2K	en
15715	PSP	for	but	en
15716	DT	some	for	en
15717	G_N	reason	some	en
15718	G_PRP	he	reason	en
15719	G_V	chose	he	en
15720	G_R	not	chose	en
15721	PSP	to	not	en
15722	G_V	sign	to	en
15723	G_PRP	his	sign	en
15724	G_N	name	his	en
15725	PSP	to	name	en
15726	DT	the	to	en
15727	G_N	post	the	en
15728	G_X	~	post	univ
15729	G_V	Eddie	~	ne
15730	G_V	have		en
15731	G_V	tried	have	en
15732	G_PRP	this	tried	en
15733	PSP	with	this	en
15734	DT	the	with	en
15735	G_N	angerthas	the	en
15736	G_N	script	angerthas	en
15737	PSP	from	script	en
15738	G_N	LOTR	from	acro
15739	G_X	.	LOTR	univ
15740	#	#samestory	.	univ
15741	G_X	.	#samestory	univ
15742	G_N	Respect		en
15743	E	_/\\_	Respect	univ
15744	G_X	!	_/\\_	univ
15745	G_PRP	You're		en
15746	G_R	right	You're	en
15747	G_PRP	I	right	en
15748	G_V	confused	I	en
15749	G_N	Arabic	confused	ne
15750	PSP	with	Arabic	en
15751	G_N	Greek	with	ne
15752	G_X	,	Greek	univ
15753	G_V	that's	,	en
15754	DT	the	that's	en
15755	G_N	language	the	en
15756	G_PRP	I	language	en
15757	G_V	learned	I	en
15758	G_R	immediately	learned	en
15759	PSP	after	immediately	en
15760	G_N	Greek	after	en
15761	G_X	,	Greek	univ
15762	PSP	and	,	en
15763	DT	all	and	en
15764	G_PRP	this	all	en
15765	G_V	happened	this	en
15766	$	15+	happened	univ
15767	G_N	years	15+	en
15768	G_R	ago	years	en
15769	G_X	!	ago	univ
15770	G_X	~	!	univ
15771	G_N	M2K	~	acro
15772	E	_/\\_		univ
15773	G_N	daya		ne
15774	G_N	Greek		en
15775	G_V	has	Greek	en
15776	$	24	has	univ
15777	G_N	alphabets	24	en
15778	G_R	only	alphabets	en
15779	G_X	!!!!	only	univ
15780	G_PRT	bkchodi		hi
15781	G_V	hai	bkchodi	hi
15782	G_X	...	hai	univ
15783	$	#225		univ
15784	G_X	:	#225	univ
15785	DT	These	:	en
15786	G_N	confessions	These	en
15787	PSP	about	confessions	en
15788	G_N	girls	about	en
15789	G_X	,	girls	univ
15790	G_N	booze	,	en
15791	G_X	,	booze	univ
15792	PSP	and	,	en
15793	G_N	movies	and	en
15794	G_V	may	movies	en
15795	G_V	seem	may	en
15796	G_R	like	seem	en
15797	G_N	fun	like	en
15798	G_X	.	fun	univ
15799	PSP	As	.	en
15800	DT	an	As	en
15801	G_N	alumnus	an	en
15802	G_X	,	alumnus	univ
15803	G_PRP	I	,	en
15804	G_V	have	I	en
15805	G_V	been	have	en
15806	PSP	through	been	en
15807	PSP	and	through	en
15808	G_V	came	and	en
15809	PSP	out	came	en
15810	PSP	of	out	en
15811	DT	these	of	en
15812	$	3	these	univ
15813	G_N	traps	3	en
15814	G_X	.	traps	univ
15815	G_PRP	My	.	en
15816	G_N	advice	My	en
15817	CC	to	advice	en
15818	G_N	juniors	to	en
15819	G_V	is	juniors	en
15820	CC	to	is	en
15821	G_R	not	to	en
15822	G_V	fall	not	en
15823	CC	into	fall	en
15824	DT	these	into	en
15825	G_N	traps	these	en
15826	G_X	,	traps	univ
15827	PSP	because	,	en
15828	G_X	,	because	univ
15829	G_R	when	,	en
15830	G_PRP	you	when	en
15831	G_V	grow	you	en
15832	G_R	up	grow	en
15833	G_X	,	up	univ
15834	G_R	then	,	en
15835	G_PRP	you'll	then	en
15836	G_V	realize	you'll	en
15837	DT	the	realize	en
15838	G_N	returns	the	en
15839	G_PRP	you	returns	en
15840	G_V	got	you	en
15841	G_V	don't	got	en
15842	G_V	justify	don't	en
15843	DT	the	justify	en
15844	G_N	time	the	en
15845	G_N	investment	time	en
15846	G_X	.	investment	univ
15847	G_N	Girls		en
15848	G_V	Agree	Girls	en
15849	G_X	.	Agree	univ
15850	G_X	(	.	ne
15851	G_N	Bollywood	(	ne
15852	G_X	)	Bollywood	univ
15853	G_N	Movies	)	en
15854	G_V	Agree	Movies	en
15855	G_X	.	Agree	univ
15856	G_N	Booze	.	en
15857	G_X	,	Booze	univ
15858	DT	No	,	en
15859	G_V	Way	No	en
15860	G_X	.	Way	univ
15861	#	#224		univ
15862	G_X	:	#224	univ
15863	PSP	In	:	en
15864	G_PRP	my	In	en
15865	$	3rd	my	en
15866	G_N	yr	3rd	en
15867	G_PRP	I	yr	en
15868	G_V	was	I	en
15869	G_V	working	was	en
15870	CC	in	working	en
15871	$	one	in	univ
15872	CC	of	one	en
15873	DT	the	of	en
15874	G_N	dept	the	en
15875	G_N	labs	dept	en
15876	$	one	labs	en
15877	G_N	afternoon	one	en
15878	PSP	after	afternoon	en
15879	DT	a	after	en
15880	G_R	very	a	en
15881	G_J	bad	very	en
15882	G_N	lunch	bad	en
15883	PSP	and	lunch	en
15884	G_PRP	I	and	en
15885	G_V	had	I	en
15886	DT	a	had	en
15887	G_J	huge	a	en
15888	G_N	urge	huge	en
15889	CC	to	urge	en
15890	G_V	take	to	en
15891	DT	a	take	en
15892	G_N	dump	a	en
15893	G_X	.	dump	univ
15894	G_V	Went	.	en
15895	CC	to	Went	en
15896	DT	the	to	en
15897	G_N	department	the	en
15898	G_N	bathroom	department	en
15899	G_X	,	bathroom	univ
15900	DT	the	,	en
15901	G_N	bog	the	en
15902	PSP	next	bog	en
15903	CC	to	next	en
15904	G_PRP	me	to	en
15905	G_V	was	me	en
15906	G_J	occupied	was	en
15907	G_X	,	occupied	univ
15908	PSP	and	,	en
15909	G_PRP	I	and	en
15910	G_V	knew	I	en
15911	G_PRP	my	knew	en
15912	G_N	tummy	my	en
15913	G_V	was	tummy	en
15914	G_V	going	was	en
15915	CC	to	going	en
15916	G_V	get	to	en
15917	G_J	noisy	get	en
15918	G_X	,	noisy	univ
15919	PSP	so	,	en
15920	G_PRP	I	so	en
15921	G_V	held	I	en
15922	G_PRP	it	held	en
15923	CC	in	it	en
15924	PSP	for	in	en
15925	DT	a	for	en
15926	G_J	good	a	en
15927	$	20	good	univ
15928	G_N	minutes	20	en
15929	G_X	.	minutes	univ
15930	G_PRP	It	.	en
15931	G_V	seemed	It	en
15932	G_R	like	seemed	en
15933	DT	the	like	en
15934	G_J	other	the	en
15935	G_N	guy	other	en
15936	G_V	was	guy	en
15937	G_V	doing	was	en
15938	DT	the	doing	en
15939	G_J	same	the	en
15940	G_X	,	same	univ
15941	PSP	because	,	en
15942	DT	neither	because	en
15943	CC	of	neither	en
15944	G_PRP	us	of	en
15945	G_V	moved	us	en
15946	PSP	from	moved	en
15947	DT	the	from	en
15948	G_N	toilet	the	en
15949	G_X	,	toilet	univ
15950	PSP	nor	,	en
15951	G_V	did	nor	en
15952	G_PRP	we	did	en
15953	G_V	plop	we	en
15954	G_V	plop	plop	en
15955	G_N	anything	plop	en
15956	CC	into	anything	en
15957	DT	the	into	en
15958	G_N	pot	the	en
15959	G_X	.	pot	univ
15960	G_PRP	I	.	en
15961	G_V	was	I	en
15962	G_R	about	was	en
15963	CC	to	about	en
15964	G_V	burst	to	en
15965	G_R	when	burst	en
15966	DT	the	when	en
15967	G_N	guy	the	en
15968	G_R	just	guy	en
15969	G_V	said	just	en
15970	G_X	:	said	univ
15971	G_X	\	:	univ
15972	G_X	double_quotes	\	univ
15973	G_V	Fuck	double_quotes	en
15974	G_N	benchod	Fuck	hi
15975	G_X	,	benchod	univ
15976	G_PRP	I	,	en
15977	G_V	have	I	en
15978	CC	to	have	en
15979	G_V	go\	to	en
15980	G_X	double_quotes	go\	univ
15981	G_PRP	It	double_quotes	en
15982	G_V	sounded	It	en
15983	G_R	like	sounded	en
15984	G_PRP	he	like	en
15985	G_V	had	he	en
15986	G_PRP	some	had	en
15987	G_J	mean	some	en
15988	G_N	diarrhea	mean	en
15989	G_X	.	diarrhea	univ
15990	G_R	Just	.	en
15991	DT	a	Just	en
15992	G_J	few	a	en
15993	G_N	minutes	few	en
15994	PSP	before	minutes	en
15995	G_PRP	that	before	en
15996	G_PRP	I	that	en
15997	G_V	recognized	I	en
15998	DT	the	recognized	en
15999	G_N	guy	the	en
16000	PSP	by	guy	en
16001	G_PRP	his	by	en
16002	G_N	shoes	his	en
16003	G_X	,	shoes	univ
16004	G_PRP	it	,	en
16005	G_V	was	it	en
16006	G_PRP	my	was	en
16007	G_N	TA	my	acro
16008	G_X	.	TA	univ
16009	G_PRP	I	.	en
16010	G_V	don't	I	en
16011	G_V	think	don't	en
16012	G_PRP	I	think	en
16013	G_V	will	I	en
16014	G_V	be	will	en
16015	G_J	able	be	en
16016	CC	to	able	en
16017	G_V	look	to	en
16018	PSP	at	look	en
16019	G_PRP	him	at	en
16020	PSP	without	him	en
16021	G_V	remembering	without	en
16022	DT	our	remembering	en
16023	G_J	little	our	en
16024	G_N	encounter	little	en
16025	CC	in	encounter	en
16026	DT	the	in	en
16027	G_N	bathroom	the	en
16028	G_X	.	bathroom	univ
16029	$	#223		univ
16030	G_X	:	#223	univ
16031	CC	To	:	en
16032	DT	all	To	en
16033	CC	of	all	en
16034	G_PRP	you	of	en
16035	G_N	chootiyas	you	hi
16036	G_V	doing	chootiyas	en
16037	G_X	M	doing	undef
16038	G_X	.	M	univ
16039	G_N	Phil	.	ne
16040	CC	in	Phil	en
16041	G_N	HSS	in	acro
16042	G_X	:	HSS	univ
16043	DT	your	:	en
16044	G_X	(	your	ne
16045	G_N	f)arts	(	en
16046	G_N	degrees	f)arts	en
16047	G_V	aren't	degrees	en
16048	G_J	worth	aren't	en
16049	G_N	anything	worth	en
16050	G_X	.	anything	univ
16051	G_PRP	You	.	en
16052	G_V	should	You	en
16053	PSP	either	should	en
16054	G_N	drop	either	en
16055	PSP	out	drop	en
16056	CC	of	out	en
16057	G_N	college	of	en
16058	PSP	and	college	en
16059	G_V	become	and	en
16060	G_N	McDonald's	become	ne
16061	G_N	managers	McDonald's	en
16062	G_X	(	managers	univ
16063	PSP	at	(	en
16064	G_J	most	at	en
16065	G_X	)	most	univ
16066	PSP	or	)	en
16067	G_V	switch	or	en
16068	CC	to	switch	en
16069	DT	a	to	en
16070	G_J	true	a	en
16071	G_N	degree	true	en
16072	G_X	.	degree	univ
16073	G_V	Posted	.	en
16074	PSP	by	Posted	en
16075	DT	a	by	en
16076	G_N	DD	a	ne
16077	G_N	EE	DD	ne
16078	G_N	FF	EE	ne
16079	G_N	guy	FF	en
16080	E	;)	guy	univ
16081	G_N	butt		en
16082	G_V	hurt	butt	en
16083	G_N	DD		ne
16084	G_N	EE	DD	ne
16085	G_N	FF	EE	ne
16086	E	:D	FF	univ
16087	#	#222		univ
16088	G_X	[	#222	univ
16089	G_N	M2K	[	acro
16090	G_X	]:	M2K	univ
16091	PSP	In	]:	en
16092	G_PRP	my	In	en
16093	$	5th	my	univ
16094	PSP	and	5th	en
16095	$	6th	and	univ
16096	G_N	year	6th	en
16097	G_PRP	I	year	en
16098	G_R	purposely	I	en
16099	G_V	used	purposely	en
16100	CC	to	used	en
16101	G_V	attend	to	en
16102	G_N	midsems	attend	en
16103	PSP	and	midsems	en
16104	G_N	endsems	and	en
16105	PSP	for	endsems	en
16106	G_N	courses	for	en
16107	G_PRP	I	courses	en
16108	G_R	never	I	en
16109	G_V	registered	never	en
16110	PSP	for	registered	en
16111	G_X	,	for	univ
16112	G_R	then	,	en
16113	G_PRP	I	then	en
16114	G_V	used	I	en
16115	CC	to	used	en
16116	G_V	turn	to	en
16117	CC	in	turn	en
16118	DT	the	in	en
16119	G_N	test	the	en
16120	$	30	test	univ
16121	G_N	minutes	30	en
16122	G_J	early	minutes	en
16123	CC	to	early	en
16124	G_V	freak	to	en
16125	G_R	out	freak	en
16126	G_PRP	those	out	en
16127	G_N	muggus	those	hi
16128	PSP	and	muggus	en
16129	G_N	nbdus	and	acro
16130	G_PRP	who	nbdus	en
16131	G_V	were	who	en
16132	G_R	actually	were	en
16133	CC	in	actually	en
16134	DT	the	in	en
16135	G_N	course	the	en
16136	G_X	.	course	univ
16137	G_PRT	Yup	.	univ
16138	G_X	,	Yup	univ
16139	G_PRP	I'm	,	en
16140	G_V	going	I'm	en
16141	CC	to	going	en
16142	G_N	hell	to	en
16143	G_X	.	hell	univ
16144	G_N	M2K		acro
16145	G_J	stud	M2K	en
16146	G_V	h	stud	hi
16147	E	:D	h	univ
16148	E	_/\\_		univ
16149	E	:-D		univ
16150	#	#221		univ
16151	G_X	:	#221	univ
16152	G_PRP	I	:	en
16153	G_V	was	I	en
16154	DT	a	was	en
16155	G_N	maha-backlogger	a	mixed
16156	G_X	,	maha-backlogger	univ
16157	G_PRP	I	,	en
16158	G_V	remained	I	en
16159	PSP	on	remained	en
16160	G_N	campus	on	en
16161	PSP	for	campus	en
16162	$	8	for	univ
16163	G_N	years	8	en
16164	G_V	trying	years	en
16165	CC	to	trying	en
16166	G_V	get	to	en
16167	DT	a	get	en
16168	G_N	B	a	en
16169	G_X	.	B	univ
16170	G_N	Tech	.	en
16171	G_X	.	Tech	univ
16172	DT	All	.	en
16173	G_PRP	I	All	en
16174	G_V	can	I	en
16175	G_V	say	can	en
16176	G_V	is	say	en
16177	G_PRP	that	is	en
16178	G_V	graduating	that	en
16179	PSP	from	graduating	en
16180	G_N	college	from	en
16181	PSP	at	college	en
16182	$	22	at	univ
16183	G_V	is	22	en
16184	G_R	like	is	en
16185	G_V	leaving	like	en
16186	DT	the	leaving	en
16187	G_N	party	the	en
16188	PSP	at	party	en
16189	$	9pm	at	univ
16190	G_X	...	9pm	univ
16191	PSP	after		en
16192	$	9pm	after	univ
16193	G_X	,	9pm	univ
16194	G_PRP	we	,	en
16195	G_V	have	we	en
16196	DT	another	have	en
16197	G_N	party	another	en
16198	CC	to	party	en
16199	G_V	attend	to	en
16200	G_N	buddy	attend	en
16201	G_X	..	buddy	univ
16202	E	;)	..	univ
16203	G_N	Grad		en
16204	G_N	school	Grad	en
16205	G_N	dude	school	en
16206	G_X	!	dude	univ
16207	G_PRP	i		en
16208	G_V	am	i	en
16209	DT	a	am	en
16210	G_J	dudda	a	hi
16211	PSP	and	dudda	en
16212	G_PRP	i'll	and	en
16213	G_V	leave	i'll	en
16214	PSP	at	leave	en
16215	$	21	at	univ
16216	$	#220		univ
16217	G_X	:	#220	univ
16218	G_PRP	My	:	en
16219	G_N	girlfriend	My	en
16220	G_V	has	girlfriend	en
16221	DT	a	has	en
16222	G_J	weird	a	en
16223	G_N	fetish	weird	en
16224	G_X	,	fetish	univ
16225	G_PRP	she	,	en
16226	G_V	likes	she	en
16227	CC	to	likes	en
16228	G_V	dress	to	en
16229	G_R	up	dress	en
16230	G_R	like	up	en
16231	G_PRP	herself	like	en
16232	PSP	but	herself	en
16233	G_V	acts	but	en
16234	G_R	like	acts	en
16235	DT	a	like	en
16236	G_J	complete	a	en
16237	G_N	bitch	complete	en
16238	G_X	.	bitch	univ
16239	G_PRP	It	.	en
16240	G_V	should	It	en
16241	G_R	ideally	should	en
16242	G_V	be	ideally	en
16243	DT	the	be	en
16244	G_J	other	the	en
16245	G_N	way	other	en
16246	G_N	round	way	en
16247	G_X	...	round	univ
16248	$	#219		univ
16249	G_X	:	#219	univ
16250	G_PRP	I	:	en
16251	G_V	am	I	en
16252	DT	a	am	en
16253	$	9	a	univ
16254	G_N	pointer	9	en
16255	PSP	and	pointer	en
16256	G_PRP	I	and	en
16257	G_V	have	I	en
16258	G_V	been	have	en
16259	G_V	smoking	been	en
16260	G_N	joints	smoking	en
16261	G_R	ever	joints	en
16262	PSP	since	ever	en
16263	G_PRP	I	since	en
16264	G_V	joined	I	en
16265	G_N	IITB	joined	acro
16266	G_X	.	IITB	univ
16267	G_PRP	I	.	en
16268	G_V	have	I	en
16269	G_V	even	have	en
16270	G_V	attended	even	en
16271	G_N	quizzes	attended	en
16272	G_X	,	quizzes	univ
16273	G_N	labs	,	en
16274	PSP	and	labs	en
16275	G_N	endsems	and	en
16276	G_R	totally	endsems	en
16277	G_J	high	totally	en
16278	G_X	,	high	univ
16279	PSP	and	,	en
16280	G_N	nobody	and	en
16281	G_V	figured	nobody	en
16282	G_PRP	it	figured	en
16283	G_R	out	it	en
16284	G_R	yet	out	en
16285	G_X	.	yet	univ
16286	$	#217		univ
16287	G_X	:	#217	univ
16288	$	One	:	en
16289	CC	of	One	en
16290	DT	our	of	en
16291	G_N	wingies	our	en
16292	G_V	was	wingies	en
16293	DT	a	was	en
16294	G_N	stud	a	en
16295	PSP	and	stud	en
16296	G_R	somehow	and	en
16297	G_V	managed	somehow	en
16298	CC	to	managed	en
16299	G_V	patao	to	en
16300	G_PRP	some	patao	en
16301	G_J	new	some	en
16302	G_N	bandi	new	hi
16303	DT	every	bandi	en
16304	G_J	few	every	en
16305	G_N	months	few	en
16306	G_X	.	months	univ
16307	G_PRP	He	.	en
16308	G_V	used	He	en
16309	CC	to	used	en
16310	G_V	bring	to	en
16311	G_PRP	her	bring	en
16312	CC	to	her	en
16313	G_PRP	his	to	en
16314	G_N	room	his	en
16315	CC	in	room	en
16316	G_N	H8/B2R	in	univ
16317	PSP	and	H8/B2R	en
16318	G_PRP	they	and	en
16319	G_V	would	they	en
16320	G_V	close	would	en
16321	DT	the	close	en
16322	G_N	door	the	en
16323	PSP	and	door	en
16324	G_V	play	and	en
16325	G_J	loud	play	en
16326	G_N	music	loud	en
16327	G_X	.	music	univ
16328	PSP	Without	.	en
16329	DT	their	Without	en
16330	G_N	knowledge	their	en
16331	G_X	,	knowledge	univ
16332	DT	the	,	en
16333	G_N	rest	the	en
16334	CC	of	rest	en
16335	G_PRP	us	of	en
16336	G_V	would	us	en
16337	G_V	try	would	en
16338	CC	to	try	en
16339	G_V	take	to	en
16340	G_V	turns	take	en
16341	G_V	peeking	turns	en
16342	CC	in	peeking	en
16343	PSP	from	in	en
16344	PSP	above	from	en
16345	DT	the	above	en
16346	G_N	door	the	en
16347	G_X	(	door	univ
16348	DT	the	(	en
16349	G_N	mosqui	the	en
16350	G_N	net	mosqui	en
16351	G_X	)	net	univ
16352	G_X	.	)	univ
16353	G_J	Bastard	.	en
16354	G_R	later	Bastard	en
16355	G_V	boarded	later	en
16356	G_R	up	boarded	en
16357	G_PRP	that	up	en
16358	G_V	peeping	that	en
16359	G_N	spot	peeping	en
16360	G_X	.	spot	univ
16361	G_N	Sachin		ne
16362	G_N	Pratap	Sachin	ne
16363	G_N	Singh	Pratap	ne
16364	G_N	Ryan	Singh	ne
16365	G_N	Gazder	Ryan	ne
16366	G_N	Deepesh	Gazder	ne
16367	G_N	Sati	Deepesh	ne
16368	G_V	recall	Sati	en
16369	G_N	anythin	recall	en
16370	G_N	guys	anythin	en
16371	E	:p	guys	univ
16372	G_R	Actually		en
16373	G_PRP	this	Actually	en
16374	G_V	was	this	en
16375	$	one	was	en
16376	PSP	of	one	en
16377	DT	our	of	en
16378	G_J	illustrious	our	en
16379	G_N	aero	illustrious	en
16380	G_N	seniors	aero	en
16381	PSP	before	seniors	en
16382	G_PRP	you	before	en
16383	G_N	guys	you	en
16384	G_V	joined	guys	en
16385	DT	the	joined	en
16386	G_N	wing	the	en
16387	E	;)	wing	univ
16388	G_PRP	I		en
16389	G_R	very	I	en
16390	G_R	well	very	en
16391	G_V	know	well	en
16392	DT	the	know	en
16393	G_N	guy	the	en
16394	G_X	!	guy	univ
16395	PSP	And	!	en
16396	G_PRP	I	And	en
16397	G_V	know	I	en
16398	DT	the	know	en
16399	G_N	B2R	the	univ
16400	G_N	room	B2R	en
16401	G_N	number	room	en
16402	PSP	as	number	en
16403	G_R	well	as	en
16404	G_X	.	well	univ
16405	G_N	Karan		ne
16406	G_N	Bhalla	Karan	ne
16407	G_N	Bharath	Bhalla	ne
16408	G_N	Jannu	Bharath	ne
16409	G_N	Shrenik	Jannu	ne
16410	G_N	Shah	Shrenik	ne
16411	G_N	Siddharth	Shah	ne
16412	G_N	R	Siddharth	ne
16413	G_N	Shah	R	ne
16414	$	#218		univ
16415	G_X	:	#218	univ
16416	G_V	Hate	:	en
16417	G_PRP	it	Hate	en
16418	G_R	when	it	en
16419	PSP	after	when	en
16420	G_PRP	you	after	en
16421	G_V	get	you	en
16422	G_V	dumped	get	en
16423	G_PRP	they	dumped	en
16424	G_V	give	they	en
16425	G_PRP	you	give	en
16426	G_V	clich	you	en
16427	G_X	?	clich	univ
16428	DT	d	?	en
16429	G_N	advice	d	en
16430	G_R	like	advice	en
16431	G_X	,	like	univ
16432	G_X	\	,	univ
16433	G_X	double_quotes	\	univ
16434	G_R	there	double_quotes	en
16435	G_V	are	there	en
16436	G_J	many	are	en
16437	G_N	fish	many	en
16438	PSP	in	fish	en
16439	DT	the	in	en
16440	G_N	sea\	the	en
16441	G_X	double_quotes	sea\	univ
16442	G_R	well	double_quotes	en
16443	PSP	until	well	en
16444	G_PRP	I	until	en
16445	G_V	catch	I	en
16446	G_J	my	catch	en
16447	G_R	next	my	en
16448	G_N	fish	next	en
16449	G_N	I'm	fish	en
16450	G_V	stuck	I'm	en
16451	G_R	here	stuck	en
16452	G_V	holding	here	en
16453	G_J	my	holding	en
16454	G_N	rod	my	en
16455	G_X	...	rod	univ
16456	#	#216		univ
16457	G_X	:	#216	univ
16458	G_V	Have	:	en
16459	G_PRP	you	Have	en
16460	G_R	ever	you	en
16461	G_V	gone	ever	en
16462	G_R	out	gone	en
16463	PSP	on	out	en
16464	DT	a	on	en
16465	G_J	terrible	a	en
16466	G_N	date	terrible	en
16467	PSP	and	date	en
16468	G_V	came	and	en
16469	G_N	home	came	en
16470	PSP	and	home	en
16471	G_V	thought	and	en
16472	G_X	\	thought	univ
16473	G_X	double_quotes	\	univ
16474	G_V	did	double_quotes	en
16475	G_PRP	I	did	en
16476	G_R	really	I	en
16477	G_V	shave	really	en
16478	DT	my	shave	en
16479	G_J	pubic	my	en
16480	G_N	hair	pubic	en
16481	PSP	for	hair	en
16482	DT	this\	for	en
16483	G_X	double_quotes	this\	univ
16484	$	#215		univ
16485	G_X	:	#215	univ
16486	G_R	Back	:	en
16487	G_R	when	Back	en
16488	G_PRP	they	when	en
16489	G_V	didn't	they	en
16490	G_V	note	didn't	en
16491	G_PRT	down	note	en
16492	G_N	visitor	down	en
16493	G_N	info	visitor	en
16494	PSP	at	info	en
16495	G_N	H-10	at	univ
16496	G_X	,	H-10	univ
16497	G_PRP	I	,	en
16498	G_V	have	I	en
16499	G_V	lived	have	en
16500	DT	an	lived	en
16501	G_J	entire	an	en
16502	G_N	night	entire	en
16503	PSP	and	night	en
16504	G_R	half	and	en
16505	DT	a	half	en
16506	G_N	day	a	en
16507	CC	in	day	en
16508	DT	a	in	en
16509	G_N	girl's	a	en
16510	G_N	room	girl's	en
16511	G_X	(	room	univ
16512	G_V	slipped	(	en
16513	G_R	out	slipped	en
16514	PSP	after	out	en
16515	DT	the	after	en
16516	G_N	morning	the	en
16517	G_X	watchie	morning	en
16518	G_N	shift	watchie	en
16519	G_V	changed	shift	en
16520	G_X	)	changed	univ
16521	G_X	.	)	univ
16522	E	:-D		univ
16523	$	#214		univ
16524	G_X	:	#214	univ
16525	G_N	Yesterday	:	en
16526	G_PRP	I	Yesterday	en
16527	G_V	did	I	en
16528	G_N	something	did	en
16529	G_R	really	something	en
16530	G_J	bad	really	en
16531	CC	to	bad	en
16532	G_PRP	my	to	en
16533	G_N	roomie	my	en
16534	G_X	,	roomie	univ
16535	PSP	but	,	en
16536	G_V	confessing	but	en
16537	G_PRP	it	confessing	en
16538	CC	in	it	en
16539	G_N	public	in	en
16540	G_V	will	public	en
16541	G_R	only	will	en
16542	G_V	make	only	en
16543	G_PRP	my	make	en
16544	G_V	roomie	my	en
16545	G_V	realize	roomie	en
16546	G_R	how	realize	en
16547	G_PRP	he	how	en
16548	G_V	was	he	en
16549	G_V	made	was	en
16550	DT	a	made	en
16551	G_N	fool	a	en
16552	PSP	by	fool	en
16553	G_PRP	what	by	en
16554	G_PRP	I	what	en
16555	G_V	did	I	en
16556	G_X	.	did	univ
16557	PSP	and	.	en
16558	G_PRP	I	and	en
16559	G_V	won't	I	en
16560	G_V	be	won't	en
16561	G_J	able	be	en
16562	CC	to	able	en
16563	G_V	do	to	en
16564	DT	the	do	en
16565	G_J	same	the	en
16566	G_N	thing	same	en
16567	G_R	again	thing	en
16568	G_X	.	again	univ
16569	PSP	So	.	en
16570	G_N	ditch	So	en
16571	G_X	.	ditch	univ
16572	E	:D	.	univ
16573	#	#213		univ
16574	G_X	:	#213	univ
16575	G_PRP	We	:	en
16576	G_V	used	We	en
16577	CC	to	used	en
16578	G_V	go	to	en
16579	CC	to	go	en
16580	DT	the	to	en
16581	G_J	top	the	en
16582	G_N	floors	top	en
16583	CC	in	floors	en
16584	G_N	MB	in	acro
16585	PSP	and	MB	en
16586	G_V	spit	and	en
16587	G_R	down	spit	en
16588	DT	the	down	en
16589	G_J	middle	the	en
16590	CC	of	middle	en
16591	DT	the	of	en
16592	G_N	pool	the	en
16593	CC	to	pool	en
16594	G_V	see	to	en
16595	G_PRP	who	see	en
16596	G_V	would	who	en
16597	G_V	make	would	en
16598	G_PRP	it	make	en
16599	DT	all	it	en
16600	DT	the	all	en
16601	G_N	way	the	en
16602	G_R	down	way	en
16603	PSP	and	down	en
16604	G_R	once	and	en
16605	G_PRP	we	once	en
16606	G_V	blew	we	en
16607	G_R	up	blew	en
16608	DT	a	up	en
16609	G_N	condom	a	en
16610	PSP	and	condom	en
16611	G_V	sent	and	en
16612	G_PRP	it	sent	en
16613	G_R	down	it	en
16614	G_R	too	down	en
16615	G_X	.	too	univ
16616	#	#212		univ
16617	G_X	:	#212	univ
16618	G_PRP	I'm	:	en
16619	DT	a	I'm	en
16620	G_N	freshie	a	en
16621	PSP	and	freshie	en
16622	G_PRP	I	and	en
16623	G_V	love	I	en
16624	G_PRP	my	love	en
16625	G_N	afternoon	my	en
16626	G_V	poops	afternoon	en
16627	CC	at	poops	en
16628	G_N	MB	at	acro
16629	G_X	.	MB	univ
16630	G_N	Nothing	.	en
16631	G_V	is	Nothing	en
16632	G_J	better	is	en
16633	CC	than	better	en
16634	G_R	not	than	en
16635	G_V	caring	not	en
16636	PSP	if	caring	en
16637	G_PRP	I	if	en
16638	G_V	clog	I	en
16639	DT	the	clog	en
16640	G_N	toilet	the	en
16641	PSP	and	toilet	en
16642	DT	the	and	en
16643	G_J	fat	the	en
16644	PSP	that	fat	en
16645	G_PRP	I	that	en
16646	G_V	don't	I	en
16647	G_V	have	don't	en
16648	CC	to	have	en
16649	G_V	walk	to	en
16650	DT	the	walk	en
16651	G_J	long	the	en
16652	G_N	walk	long	en
16653	G_R	back	walk	en
16654	CC	to	back	en
16655	DT	the	to	en
16656	G_N	hostel	the	en
16657	G_X	,	hostel	univ
16658	G_V	have	,	en
16659	G_J	less	have	en
16660	G_N	time	less	en
16661	CC	to	time	en
16662	G_V	dump	to	en
16663	G_X	,	dump	univ
16664	G_R	then	,	en
16665	G_V	walk	then	en
16666	DT	all	walk	en
16667	DT	the	all	en
16668	G_N	way	the	en
16669	G_R	back	way	en
16670	G_X	...	back	univ
16671	G_X	(	...	univ
16672	G_V	Sending	(	en
