id	tag	word	label	prev_label	next_label
18954	G_R	phr	hi	hi	hi
18955	PSP	to	hi	hi	hi
18956	G_PRT	balle	hi	hi	hi
18957	G_PRT	balle	hi	hi	hi
18958	G_PRT	oye	hi	hi	
18959	G_X	double_quotes	univ		univ
18960	@	@IndiaToday	univ	univ	univ
18961	G_X	:	univ	univ	univ
18962	#	#BudgetBT	univ	univ	en
18963	G_V	Printing	en	univ	en
18964	PSP	of	en	en	en
18965	G_N	Budget	en	en	en
18966	G_N	document	en	en	en
18967	G_V	begins	en	en	en
18968	PSP	with	en	en	univ
18969	G_X	'	univ	en	hi
18970	G_N	Halwa	hi	univ	univ
18971	G_X	'	univ	hi	en
18972	G_N	ceremony	en	univ	univ
18973	G_X	.	univ	en	univ
18974	U	http://t.co/knYuyDHBul	univ	univ	univ
18975	G_X	double_quotes	univ	univ	hi
18976	G_PRT	oye	hi	univ	hi
18977	G_PRT	balle	hi	hi	univ
18978	G_X	!	univ	hi	
18979	@	@SamanthaNair23	univ		en
18980	G_PRT	really	en	univ	univ
18981	G_X	?	univ	en	hi
18982	G_PRT	oye	hi	univ	hi
18983	G_PRT	hoyeee	hi	hi	hi
18984	G_PRT	balle	hi	hi	hi
18985	G_PRT	balleeee	hi	hi	univ
18986	G_X	💃💃💃💃😍😍	univ	hi	hi
18987	G_PRT	bas	hi	univ	hi
18988	G_N	ab	hi	hi	en
18989	G_N	sward	en	hi	en
18990	G_V	fighting	en	en	hi
18991	G_V	chahye	hi	en	hi
18992	G_PRP	mujhko	hi	hi	univ
18993	E	😍😍	univ	hi	
18994	G_PRT	Oye	hi		hi
18995	G_PRT	balle	hi	hi	hi
18996	G_PRT	balle	hi	hi	univ
18997	G_X	...	univ	hi	univ
18998	E	:)	univ	univ	en
18999	PSP	On	en	univ	hi
19000	DT	the	hi	en	en
19001	G_N	set	en	hi	en
19002	PSP	of	en	en	en
19003	G_N	Voice	en	en	en
19004	PSP	of	en	en	ne
19005	G_N	Punjab	ne	en	univ
19006	U	http://t.co/FtH9PQsbFg	univ	ne	
19007	@	@itsbisha	univ		univ
19008	@	@honeybunnymaahi	univ	univ	univ
19009	@	@lve_mom	univ	univ	univ
19010	@	@sweety_rukhsar	univ	univ	univ
19011	@	@taher07	univ	univ	hi
19012	G_PRT	oye	hi	univ	hi
19013	G_PRT	balle	hi	hi	hi
19014	G_PRT	ballee	hi	hi	univ
19015	G_X	..	univ	hi	univ
19016	G_PRT	hurrahh	univ	univ	univ
19017	G_X	!	univ	univ	univ
19018	G_PRT	wohooo	univ	univ	univ
19019	G_X	..	univ	univ	univ
19020	G_PRT	yeeeyay	univ	univ	univ
19021	G_X	!	univ	univ	en
19022	G_PRP	i	en	univ	en
19023	G_V	am	en	en	en
19024	G_J	mad	en	en	en
19025	G_R	completely	en	en	univ
19026	G_X	!	univ	en	
19027	@	@SrBachchan	univ		hi
19028	G_PRT	Oye	hi	univ	hi
19029	G_PRT	balle	hi	hi	hi
19030	G_PRT	balle	hi	hi	univ
19031	G_X	..	univ	hi	hi
19032	G_X	aaeni	hi	univ	en
19033	G_J	late	en	hi	hi
19034	G_V	kam	hi	en	hi
19035	G_V	kar	hi	hi	hi
19036	G_V	rahe	hi	hi	hi
19037	G_V	ho	hi	hi	univ
19038	G_X	,	univ	hi	en
19039	G_N	boss	en	univ	univ
19040	G_X	...	univ	en	hi
19041	G_N	jaddhu	hi	univ	hi
19042	PSP	di	hi	hi	hi
19043	G_N	jhappi	hi	hi	hi
19044	G_X	tuade	hi	hi	hi
19045	G_X	laaye	hi	hi	univ
19046	@	@poothegr8	univ	hi	
19047	@	@bhavi_1603	univ		univ
19048	@	@har1603	univ	univ	univ
19049	@	@Ariba1603	univ	univ	univ
19050	@	@alishbanaaz8	univ	univ	en
19051	G_R	soo	en	univ	en
19052	G_J	true	en	en	ne
19053	G_N	pakis	ne	en	hi
19054	G_PRP	tumse	hi	ne	hi
19055	G_PRT	naa	hi	hi	hi
19056	G_V	ho	hi	hi	hi
19057	G_V	payega	hi	hi	hi
19058	G_PRP	jitne	hi	hi	hi
19059	G_PRT	bhi	hi	hi	hi
19060	G_V	ghuma	hi	hi	hi
19061	G_V	lo	hi	hi	hi
19062	G_N	balle	hi	hi	hi
19063	G_PRP	Ham	hi	hi	hi
19064	G_N	jeete	hi	hi	hi
19065	G_PRT	oye	hi	hi	hi
19066	G_PRT	balle	hi	hi	hi
19067	G_PRT	balle	hi	hi	univ
19068	E	😅😂😂	univ	hi	
19069	G_PRT	Oye	hi		hi
19070	G_PRT	balle	hi	hi	hi
19071	G_PRT	balle	hi	hi	univ
19072	G_X	......	univ	hi	ne
19073	G_N	India	ne	univ	en
19074	G_V	won	en	ne	univ
19075	#	#IndvsPak	univ	en	univ
19076	G_X	...	univ	univ	en
19077	G_N	Celebration	en	univ	en
19078	G_N	time	en	en	univ
19079	G_X	..	univ	en	univ
19080	E	♥♥♥♥	univ	univ	
19081	G_X	double_quotes	univ		univ
19082	@	@rachitst	univ	univ	univ
19083	G_X	double_quotes	univ	univ	univ
19084	@	@iyerdeepshri	univ	univ	univ
19085	G_X	:	univ	univ	ne
19086	G_N	Mohit	ne	univ	ne
19087	G_N	Sharma	ne	ne	hi
19088	PSP	ko	hi	ne	hi
19089	G_SYM	ek	hi	hi	hi
19090	G_N	chumma	hi	hi	univ
19091	G_X	:	univ	hi	univ
19092	G_X	*	univ	univ	univ
19093	#	#CWC15	univ	univ	univ
19094	G_X	double_quotes	univ	univ	hi
19095	G_V	Chalo	hi	univ	hi
19096	G_PRP	Kisi	hi	hi	en
19097	G_N	north	en	hi	ne
19098	G_N	indian	ne	en	hi
19099	G_N	bhramin	hi	ne	hi
19100	G_PRT	Ki	hi	hi	hi
19101	G_N	kismat	hi	hi	hi
19102	G_PRT	to	hi	hi	hi
19103	G_J	chamki	hi	hi	univ
19104	G_X	double_quotes	univ	hi	univ
19105	#	#racist	univ	univ	univ
19106	E	:P	univ	univ	
19107	G_X	double_quotes	univ		univ
19108	@	@iyerdeepshri	univ	univ	univ
19109	G_X	:	univ	univ	ne
19110	G_N	Mohit	ne	univ	ne
19111	G_N	Sharma	ne	ne	hi
19112	PSP	ko	hi	ne	hi
19113	G_SYM	ek	hi	hi	hi
19114	G_N	chumma	hi	hi	univ
19115	G_X	:	univ	hi	univ
19116	G_X	*	univ	univ	univ
19117	#	#CWC15	univ	univ	univ
19118	G_X	double_quotes	univ	univ	hi
19119	G_V	Chalo	hi	univ	hi
19120	G_PRP	Kisi	hi	hi	en
19121	G_N	north	en	hi	ne
19122	G_N	indian	ne	en	hi
19123	G_N	bhramin	hi	ne	hi
19124	G_PRP	Ki	hi	hi	hi
19125	G_N	kismat	hi	hi	hi
19126	PSP	to	hi	hi	hi
19127	G_J	chamki	hi	hi	univ
19128	E	😃	univ	hi	
19129	G_PRT	Arre	hi		en
19130	G_N	Aunty	en	hi	univ
19131	G_X	,	univ	en	en
19132	G_PRP	ur	en	univ	en
19133	G_N	nephew	en	en	ne
19134	G_N	Mohit	ne	en	en
19135	G_PRP	is	en	ne	en
19136	G_V	playing	en	en	en
19137	G_R	so	en	en	en
19138	G_R	well	en	en	univ
19139	G_X	.	univ	en	hi
19140	G_N	beta	hi	univ	hi
19141	G_PRP	maine	hi	hi	hi
19142	G_N	maasi	hi	hi	hi
19143	PSP	ko	hi	hi	hi
19144	G_V	bola	hi	hi	hi
19145	G_V	thha	hi	hi	univ
19146	G_X	.	univ	hi	hi
19147	G_N	ladka	hi	univ	hi
19148	G_J	heera	hi	hi	hi
19149	G_V	hai	hi	hi	univ
19150	G_X	..	univ	hi	hi
19151	G_N	Kab	hi	univ	en
19152	G_N	mummy	en	hi	univ
19153	G_X	..	univ	en	hi
19154	G_PRP	Kaun	hi	univ	ne
19155	G_N	Mohit	ne	hi	univ
19156	G_X	.	univ	ne	hi
19157	G_PRP	mujhe	hi	univ	hi
19158	G_V	laga	hi	hi	hi
19159	G_PRP	aap	hi	hi	hi
19160	G_SYM	eklaute	hi	hi	hi
19161	G_V	ho	hi	hi	
19162	G_N	rohit	ne		ne
19163	G_N	Sharma	ne	ne	ne
19164	G_N	mohit	ne	ne	ne
19165	G_N	Sharma	ne	ne	hi
19166	G_R	aaj	hi	ne	en
19167	G_N	talent	en	hi	ne
19168	G_J	mohit	ne	en	hi
19169	PSP	ko	hi	ne	hi
19170	G_V	de	hi	hi	hi
19171	G_V	diya	hi	hi	ne
19172	G_N	rohit	ne	hi	hi
19173	PSP	ne	hi	ne	
19174	G_J	Indian	ne		en
19175	G_N	parents	en	ne	en
19176	PSP	after	en	en	en
19177	G_V	watching	en	en	ne
19178	G_N	Mohit	ne	en	ne
19179	G_N	Sharma's	ne	ne	en
19180	G_N	performance	en	ne	univ
19181	G_X	double_quotes	univ	en	hi
19182	G_V	Dekho	hi	univ	ne
19183	G_N	Sharma	ne	hi	hi
19184	G_PRT	ji	hi	ne	hi
19185	PSP	ke	hi	hi	hi
19186	G_N	bete	hi	hi	hi
19187	PSP	ko	hi	hi	univ
19188	G_X	,	univ	hi	hi
19189	G_SYM	kuch	hi	univ	hi
19190	G_N	seekho	hi	hi	univ
19191	G_X	double_quotes	univ	hi	univ
19192	#	#IndvsSA	univ	univ	univ
19193	#	#SAvsIND	univ	univ	univ
19194	#	#IndiaVsSouthAfrica	univ	univ	
19195	#	#IndvsSA	univ		univ
19196	#	#SAvsIND	univ	univ	en
19197	PSP	If	en	univ	ne
19198	G_N	mohit	ne	en	ne
19199	G_N	sharma	ne	ne	en
19200	G_V	wins	en	ne	en
19201	DT	this	en	en	en
19202	G_N	match	en	en	en
19203	PSP	for	en	en	ne
19204	G_N	India	ne	en	univ
19205	G_X	.	univ	ne	ne
19206	G_N	Ishant	ne	univ	ne
19207	G_N	sharma's	ne	ne	en
19208	G_N	parents	en	ne	en
19209	G_V	will	en	en	hi
19210	G_V	say	hi	en	univ
19211	G_X	double_quotes	univ	hi	hi
19212	G_SYM	ek	hi	univ	hi
19213	G_N	baar	hi	hi	hi
19214	G_PRP	apne	hi	hi	hi
19215	G_N	bhai	hi	hi	hi
19216	PSP	ko	hi	hi	hi
19217	G_V	dekho	hi	hi	hi
19218	G_R	aur	hi	hi	hi
19219	G_PRP	apne	hi	hi	hi
19220	G_PRP	apko	hi	hi	univ
19221	G_X	double_quotes	univ	hi	univ
19222	G_X	.	univ	univ	
19223	G_V	Nikaal	hi		hi
19224	G_V	nikaal	hi	hi	univ
19225	G_X	...	univ	hi	hi
19226	G_J	Jaldi	hi	univ	univ
19227	G_X	“	univ	hi	univ
19228	@	@vantaskigoli	univ	univ	univ
19229	G_X	:	univ	univ	en
19230	G_PRT	COME	en	univ	en
19231	G_PRT	ON	en	en	ne
19232	G_N	MOHIT	ne	en	univ
19233	G_X	!!	univ	ne	hi
19234	G_V	NIKAAL	hi	univ	ne
19235	G_N	DUMINY	ne	hi	hi
19236	PSP	KO	hi	ne	univ
19237	G_X	!	univ	hi	univ
19238	G_X	”	univ	univ	
19239	G_N	Kapil	ne		ne
19240	G_N	Dev	ne	ne	univ
19241	G_X	:	univ	ne	ne
19242	G_N	Mohit	ne	univ	ne
19243	G_N	Sharma	ne	ne	hi
19244	PSP	ko	hi	ne	hi
19245	G_J	halka	hi	hi	hi
19246	G_V	kar	hi	hi	hi
19247	G_V	Diya	hi	hi	hi
19248	G_V	jaaye	hi	hi	en
19249	G_N	pressure	en	hi	hi
19250	PSP	se	hi	en	univ
19251	#	#IndvsSA	univ	hi	univ
19252	#	#WontGiveItBack	univ	univ	
19253	@	@HDFCLIFE	univ		hi
19254	G_PRP	Yeh	hi	univ	ne
19255	G_N	Mohit	ne	hi	ne
19256	G_N	Sharma	ne	ne	hi
19257	PSP	ko	hi	ne	en
19258	G_V	bowl	en	hi	hi
19259	G_N	karne	hi	en	hi
19260	G_V	do	hi	hi	hi
19261	G_R	aur	hi	hi	univ
19262	$	3-1	univ	hi	hi
19263	G_V	banao	hi	univ	univ
19264	G_X	.	univ	hi	en
19265	G_N	Don't	en	univ	en
19266	G_V	forget	en	en	en
19267	G_PRT	to	en	en	en
19268	G_N	thank	en	en	ne
19269	G_N	Ishant	ne	en	ne
19270	G_N	Sharma	ne	ne	en
19271	PSP	for	en	ne	en
19272	G_PRP	his	en	en	en
19273	G_N	sacrifice	en	en	univ
19274	E	:)	univ	en	univ
19275	#	#MyTeamMyPride	univ	univ	
19276	G_N	Arun	ne		ne
19277	G_N	Lal-	ne	ne	hi
19278	G_PRP	ye	hi	ne	hi
19279	G_V	dekhiye	hi	hi	ne
19280	G_N	Mohit	ne	hi	ne
19281	G_N	Sharma	ne	ne	hi
19282	PSP	ko	hi	ne	univ
19283	G_X	;	univ	hi	hi
19284	G_PRP	kis	hi	univ	hi
19285	G_N	tarah	hi	hi	en
19286	G_V	chhalange	en	hi	hi
19287	G_V	mar	hi	en	hi
19288	PSP	ke	hi	hi	hi
19289	G_V	gendbazi	hi	hi	hi
19290	PSP	ki	hi	hi	hi
19291	G_N	shuruvat	hi	hi	hi
19292	G_V	karte	hi	hi	hi
19293	G_V	h	hi	hi	univ
19294	G_X	.	univ	hi	hi
19295	G_N	Maza	hi	univ	hi
19296	G_V	aa	hi	hi	hi
19297	G_V	raha	hi	hi	hi
19298	G_V	h	hi	hi	hi
19299	G_PRP	unki	hi	hi	en
19300	G_N	balls	en	hi	hi
19301	G_V	dekh	hi	en	hi
19302	G_V	kar	hi	hi	univ
19303	#	#IndvsSA	univ	hi	
19304	G_N	Mohit	ne		ne
19305	G_N	Sharma	ne	ne	hi
19306	PSP	ko	hi	ne	hi
19307	G_N	gussa	hi	hi	hi
19308	G_V	aa	hi	hi	hi
19309	G_V	gya	hi	hi	hi
19310	G_V	h	hi	hi	hi
19311	G_N	logo	hi	hi	hi
19312	PSP	ke	hi	hi	en
19313	G_N	Tweets	en	hi	hi
19314	G_V	dekh	hi	en	hi
19315	PSP	ke	hi	hi	univ
19316	#	#IndvsSA	univ	hi	
19317	@	@suhelseth	univ		univ
19318	@	@abdullah_omar	univ	univ	univ
19319	@	@chetan_bhagat	univ	univ	univ
19320	@	@rishibagree	univ	univ	univ
19321	@	@rahulkanwal	univ	univ	hi
19322	G_N	Aaj	hi	univ	hi
19323	G_PRT	ka	hi	hi	en
19324	G_N	Man	en	hi	en
19325	PSP	of	en	en	hi
19326	DT	the	hi	en	en
19327	G_N	Match	en	hi	en
19328	G_R	jointly	en	en	ne
19329	G_N	Rahane/Mohit/Shikhar	ne	en	hi
19330	PSP	ko	hi	ne	hi
19331	G_V	dena	hi	hi	hi
19332	G_V	chahiye	hi	hi	univ
19333	G_X	!	univ	hi	
19334	G_X	“	univ		univ
19335	@	@sambha_bhilane	univ	univ	univ
19336	G_X	:	univ	univ	ne
19337	G_N	Mohit	ne	univ	ne
19338	G_N	Sharma	ne	ne	hi
19339	PSP	ke	hi	ne	hi
19340	G_N	upar	hi	hi	hi
19341	G_N	mata	hi	hi	hi
19342	G_V	chad	hi	hi	hi
19343	G_V	gayi	hi	hi	hi
19344	G_V	hai	hi	hi	univ
19345	G_X	”	univ	hi	ne
19346	G_N	Sharmaji	ne	univ	hi
19347	G_R	aaj	hi	ne	en
19348	G_N	emotions	en	hi	hi
19349	PSP	ko	hi	en	hi
19350	G_PRT	bhi	hi	hi	en
19351	G_V	express	en	hi	hi
19352	G_V	kar	hi	en	hi
19353	G_V	rahe	hi	hi	hi
19354	G_V	hain	hi	hi	univ
19355	G_X	!	univ	hi	
19356	G_J	Super	ne		en
19357	G_J	king	en	ne	ne
19358	G_N	Du	ne	en	ne
19359	G_N	plessis	ne	ne	hi
19360	PSP	ko	hi	ne	en
19361	G_N	out	en	hi	hi
19362	G_V	Kia	hi	en	ne
19363	G_J	Super	ne	hi	en
19364	G_J	king	en	ne	ne
19365	G_N	Mohit	ne	en	ne
19366	G_N	Sharma	ne	ne	hi
19367	PSP	ne	hi	ne	univ
19368	G_X	!	univ	hi	univ
19369	G_PRT	Yuhuu	univ	univ	univ
19370	G_X	!	univ	univ	univ
19371	E	:D	univ	univ	univ
19372	#	#IndvsSA	univ	univ	
19373	@	@jhunjhunwala	univ		en
19374	G_N	Batsman	en	univ	hi
19375	PSP	ko	hi	en	ne
19376	G_N	MOHIT	ne	hi	hi
19377	G_V	karate	hi	ne	hi
19378	G_V	hua	hi	hi	hi
19379	G_PRP	Apane	hi	hi	hi
19380	G_N	sammohan	hi	hi	hi
19381	PSP	ka	hi	hi	hi
19382	G_J	sahi	hi	hi	hi
19383	G_N	istamaal	hi	hi	univ
19384	#	#ArunLalLogic	univ	hi	
19385	@	@khabarbaazi	univ		ne
19386	G_N	Ishant	ne	univ	hi
19387	PSP	ko	hi	ne	ne
19388	G_J	mohit	ne	hi	hi
19389	PSP	ne	hi	ne	en
19390	G_V	replace	en	hi	hi
19391	G_V	kar	hi	en	hi
19392	G_V	diya	hi	hi	univ
19393	#	#IndiavsSA	univ	hi	
19394	@	@ARangarajan1972	univ		en
19395	G_N	Sir	en	univ	ne
19396	G_N	Mohit	ne	en	ne
19397	G_N	Sharma	ne	ne	hi
19398	PSP	keliye	hi	ne	hi
19399	G_PRP	woh	hi	hi	en
19400	G_J	cute	en	hi	en
19401	G_N	Bird	en	en	univ
19402	G_X	..	univ	en	hi
19403	PSP	ko	hi	univ	hi
19404	G_V	Nikalke	hi	hi	univ
19405	G_X	..	univ	hi	hi
19406	G_SYM	kuch	hi	univ	hi
19407	G_R	aur	hi	hi	hi
19408	G_V	daalna	hi	hi	hi
19409	G_V	padega	hi	hi	univ
19410	G_X	...	univ	hi	hi
19411	G_PRP	He	hi	univ	hi
19412	G_PRP	us	hi	hi	en
19413	PSP	ON	en	hi	en
19414	G_J	FIRE	en	en	univ
19415	E	💕👍👏👌👌👌😂😂😂	univ	en	
19416	G_PRT	Chalo	hi		ne
19417	G_N	Mohit	ne	hi	ne
19418	G_N	Sharma	ne	ne	hi
19419	PSP	ko	hi	ne	univ
19420	$	10	univ	hi	en
19421	G_N	ads	en	univ	en
19422	G_V	guarantee	en	en	hi
19423	G_R	ab	hi	en	univ
19424	#	#IndvsSA	univ	hi	
19425	@	@ProuddPakistani	univ		univ
19426	@	@iamwaqaryunus	univ	univ	ne
19427	G_J	mohit	ne	univ	en
19428	PSP	n	en	ne	hi
19429	G_R	fir	hi	en	hi
19430	G_SYM	ek	hi	hi	hi
19431	PSP	ko	hi	hi	en
19432	G_N	pavilion	en	hi	hi
19433	G_V	bheji	hi	en	univ
19434	G_X	....	univ	hi	
19435	G_N	Kaptaan	en		hi
19436	PSP	ko	hi	en	hi
19437	G_N	salam	hi	hi	univ
19438	G_X	!	univ	hi	acro
19439	~	RT	acro	univ	univ
19440	G_X	double_quotes	univ	acro	univ
19441	@	@xtahzy	univ	univ	univ
19442	G_X	:	univ	univ	en
19443	G_V	See	en	univ	univ
19444	G_X	,	univ	en	en
19445	G_V	bringing	en	univ	ne
19446	G_N	Mohit	ne	en	ne
19447	G_N	Sharma	ne	ne	en
19448	G_R	back	en	ne	en
19449	G_V	was	en	en	en
19450	DT	a	en	en	en
19451	G_N	game	en	en	en
19452	G_N	breaker	en	en	univ
19453	G_X	.	univ	en	ne
19454	G_N	Dhoni	ne	univ	en
19455	G_PRP	is	en	ne	en
19456	PSP	on	en	en	en
19457	G_J	fire	en	en	univ
19458	G_X	.	univ	en	univ
19459	G_X	double_quotes	univ	univ	
19460	G_N	Mohit	ne		ne
19461	G_N	Sharma	ne	ne	hi
19462	G_R	jesay	hi	ne	hi
19463	G_J	kachra	hi	hi	en
19464	G_N	bowler	en	hi	hi
19465	PSP	ko	hi	en	en
19466	G_N	wickets	en	hi	hi
19467	G_V	mil	hi	en	hi
19468	G_V	rahi	hi	hi	hi
19469	G_V	hain	hi	hi	univ
19470	E	-_-	univ	hi	univ
19471	#	#IndvsSA	univ	univ	
19472	G_N	Mohit	ne		ne
19473	G_N	Sharma	ne	ne	hi
19474	PSP	KO	hi	ne	en
19475	G_N	wicket	en	hi	univ
19476	G_X	.	univ	en	en
19477	G_PRP	Something	en	univ	en
19478	G_R	seriously	en	en	en
19479	G_J	wrong	en	en	en
19480	PSP	with	en	en	acro
19481	G_N	SA	acro	en	univ
19482	G_X	.	univ	acro	univ
19483	#	#SAvsIND	univ	univ	
19484	G_N	Let's	en		en
19485	G_R	not	en	en	en
19486	G_V	jinx	en	en	en
19487	G_PRP	it	en	en	univ
19488	G_X	.	univ	en	en
19489	G_N	Match	en	univ	hi
19490	G_R	abhi	hi	en	hi
19491	G_J	baaki	hi	hi	hi
19492	G_V	hai	hi	hi	hi
19493	G_PRP	mere	hi	hi	hi
19494	G_N	dost	hi	hi	univ
19495	G_X	!	univ	hi	univ
19496	E	:P	univ	univ	univ
19497	G_X	double_quotes	univ	univ	univ
19498	@	@authoramish	univ	univ	univ
19499	G_X	:	univ	univ	en
19500	G_V	Looks	en	univ	en
19501	PSP	like	en	en	en
19502	G_N	we're	en	en	en
19503	G_V	gonna	en	en	en
19504	G_V	win	en	en	en
19505	DT	this	en	en	en
19506	G_SYM	one	en	en	en
19507	G_R	too	en	en	univ
19508	G_X	!!!!!!	univ	en	univ
19509	E	:-)	univ	univ	univ
19510	#	#IndvsSA	univ	univ	univ
19511	G_X	double_quotes	univ	univ	
19512	G_N	Phatakhe	hi		hi
19513	CC	to	hi	hi	hi
19514	G_PRP	Hum	hi	hi	hi
19515	G_PRT	hi	hi	hi	hi
19516	G_V	Fodenge	hi	hi	hi
19517	G_PRP	iss	hi	hi	hi
19518	G_N	baar	hi	hi	hi
19519	G_V	bhi	hi	hi	univ
19520	G_X	.	univ	hi	ne
19521	G_N	Indian	ne	univ	en
19522	G_N	Team	en	ne	en
19523	G_V	Breaking	en	en	en
19524	DT	the	en	en	en
19525	G_N	Jinx	en	en	univ
19526	G_X	.	univ	en	univ
19527	#	#IndvsSa	univ	univ	
19528	G_N	Nature's	en		en
19529	G_N	way	en	en	en
19530	PSP	of	en	en	en
19531	G_V	telling	en	en	en
19532	G_N	its	en	en	en
19533	G_N	India's	en	en	en
19534	G_N	day	en	en	univ
19535	#	#today	univ	en	univ
19536	G_X	..	univ	univ	univ
19537	#	#IndvsSA	univ	univ	en
19538	G_PRT	Yes	en	univ	en
19539	G_PRP	we	en	en	en
19540	G_V	will	en	en	en
19541	G_V	break	en	en	en
19542	DT	the	en	en	en
19543	G_N	jinx	en	en	univ
19544	G_X	..	univ	en	univ
19545	#	#Phatake	univ	univ	hi
19546	G_N	aaj	hi	univ	hi
19547	G_V	phodenge	hi	hi	univ
19548	G_X	..	univ	hi	
19549	G_N	Jinx	en		en
19550	PSP	abt	en	en	en
19551	PSP	to	en	en	en
19552	G_V	be	en	en	en
19553	G_V	broken	en	en	univ
19554	G_X	...	univ	en	hi
19555	G_N	Mauke	hi	univ	hi
19556	PSP	pe	hi	hi	hi
19557	G_SYM	chauka	hi	hi	en
19558	G_N	boss	en	hi	univ
19559	#	#IndVsSA	univ	en	univ
19560	#	#MaukaMauka	univ	univ	univ
19561	#	#CWC15	univ	univ	univ
19562	G_X	...	univ	univ	en
19563	G_J	Superb	en	univ	en
19564	G_N	team	en	en	en
19565	G_V	work	en	en	
19566	G_N	India's	en		en
19567	G_J	lucky	en	en	en
19568	G_N	charm	en	en	univ
19569	G_X	-	univ	en	univ
19570	G_X	-	univ	univ	hi
19571	G_N	Mauka	hi	univ	hi
19572	G_N	Mauka	hi	hi	en
19573	G_N	ads	en	hi	univ
19574	#	#IndvsSA	univ	en	univ
19575	#	#CWC	univ	univ	univ
19576	@	@StarSportsIndia	univ	univ	
19577	G_V	Do	en		en
19578	G_PRP	you	en	en	en
19579	G_R	really	en	en	en
19580	G_V	need	en	en	en
19581	G_N	words	en	en	univ
19582	G_X	?	univ	en	hi
19583	G_PRP	Ye	hi	univ	hi
19584	G_N	mauka	hi	hi	hi
19585	G_N	humne	hi	hi	hi
19586	G_N	haath	hi	hi	hi
19587	PSP	se	hi	hi	hi
19588	G_N	jaane	hi	hi	hi
19589	G_PRT	nahin	hi	hi	hi
19590	G_V	diya	hi	hi	univ
19591	G_X	..	univ	hi	en
19592	DT	This	en	univ	en
19593	G_N	time	en	en	en
19594	G_PRP	we	en	en	en
19595	G_V	are	en	en	en
19596	G_V	winning	en	en	univ
19597	G_X	!	univ	en	univ
19598	#	#WontGiveItBack	univ	univ	univ
19599	#	#IndvsSA	univ	univ	
19600	G_N	Soch	hi		hi
19601	G_V	raha	hi	hi	hi
19602	G_V	hoo	hi	hi	hi
19603	G_PRP	iss	hi	hi	hi
19604	G_N	baar	hi	hi	hi
19605	G_R	phir	hi	hi	hi
19606	PSP	se	hi	hi	ne
19607	G_N	India	ne	hi	hi
19608	PSP	ko	hi	ne	en
19609	G_N	World	en	hi	en
19610	G_N	Cup	en	en	hi
19611	G_V	dilwa	hi	en	hi
19612	G_V	doo	hi	hi	univ
19613	G_X	.	univ	hi	en
19614	G_PRP	What	en	univ	en
19615	G_V	do	en	en	en
19616	G_PRP	you	en	en	en
19617	G_V	think	en	en	univ
19618	G_X	?	univ	en	univ
19619	#	#IndvsSA	univ	univ	univ
19620	#	#CWC15	univ	univ	univ
19621	#	#BleedBlue	univ	univ	
19622	G_N	Shoaib	ne		ne
19623	G_N	Akhtar	ne	ne	en
19624	G_V	saying	en	ne	univ
19625	G_X	,	univ	en	acro
19626	G_N	SA	acro	univ	hi
19627	PSP	ka	hi	acro	en
19628	G_N	performance	en	hi	hi
19629	G_PRT	toh	hi	en	ne
19630	G_N	Pakistan	ne	hi	hi
19631	PSP	se	hi	ne	hi
19632	G_PRT	bhi	hi	hi	hi
19633	G_J	bura	hi	hi	univ
19634	G_X	.	univ	hi	hi
19635	G_PRT	Chal	hi	univ	hi
19636	G_PRT	chup	hi	hi	univ
19637	E	:/	univ	hi	en
19638	G_N	Cannot	en	univ	en
19639	G_V	compare	en	en	hi
19640	G_J	Humshakals	hi	en	en
19641	PSP	with	en	hi	hi
19642	G_J	Himmatwala	hi	en	univ
19643	G_X	!	univ	hi	univ
19644	#	#IndvsSA	univ	univ	univ
19645	#	#SAvsIND	univ	univ	
19646	#	#Donedan	univ		univ
19647	G_X	:	univ	univ	ne
19648	G_N	Sri	ne	univ	ne
19649	G_N	Lanka	ne	ne	hi
19650	PSP	Ne	hi	ne	en
19651	G_N	World	en	hi	en
19652	G_N	Cup	en	en	en
19653	G_N	Match	en	en	hi
19654	PSP	Mein	hi	en	ne
19655	G_N	Afghanistan	ne	hi	hi
19656	PSP	Ko	hi	ne	univ
19657	$	4	univ	hi	en
19658	G_N	Wickets	en	univ	hi
19659	PSP	Se	hi	en	hi
19660	G_N	Hara	hi	hi	hi
19661	G_V	Diya	hi	hi	univ
19662	G_X	:	univ	hi	univ
19663	#	#LIVE_10	univ	univ	univ
19664	G_X	:	univ	univ	univ
19665	$	42am	univ	univ	
19666	G_N	Dunedin	ne		univ
19667	G_X	:	univ	ne	en
19668	G_N	World	en	univ	en
19669	G_N	Cup	en	en	hi
19670	PSP	Kay	hi	en	en
19671	G_N	Match	en	hi	hi
19672	PSP	Main	hi	en	ne
19673	G_N	Sri	ne	hi	ne
19674	G_N	Lanka	ne	ne	hi
19675	PSP	Nay	hi	ne	ne
19676	G_N	Afghanistan	ne	hi	hi
19677	PSP	Ko	hi	ne	univ
19678	$	4	univ	hi	en
19679	G_N	Wickets	en	univ	hi
19680	PSP	Say	hi	en	hi
19681	G_V	Hara	hi	hi	hi
19682	G_V	Diya	hi	hi	univ
19683	G_X	,	univ	hi	ne
19684	G_N	Mahela	ne	univ	ne
19685	G_N	Jayawardene	ne	ne	hi
19686	PSP	Nay	hi	ne	univ
19687	$	100	univ	hi	en
19688	G_N	Runs	en	univ	hi
