id	tag	word	label	prev_tag
16393	G_N	guy	en	DT
16394	G_X	!	univ	G_N
16395	PSP	And	en	G_X
16396	G_PRP	I	en	PSP
16397	G_V	know	en	G_PRP
16398	DT	the	en	G_V
16399	G_N	B2R	univ	DT
16400	G_N	room	en	G_N
16401	G_N	number	en	G_N
16402	PSP	as	en	G_N
16403	G_R	well	en	PSP
16404	G_X	.	univ	G_R
16405	G_N	Karan	ne	
16406	G_N	Bhalla	ne	G_N
16407	G_N	Bharath	ne	G_N
16408	G_N	Jannu	ne	G_N
16409	G_N	Shrenik	ne	G_N
16410	G_N	Shah	ne	G_N
16411	G_N	Siddharth	ne	G_N
16412	G_N	R	ne	G_N
16413	G_N	Shah	ne	G_N
16414	$	#218	univ	
16415	G_X	:	univ	$
16416	G_V	Hate	en	G_X
16417	G_PRP	it	en	G_V
16418	G_R	when	en	G_PRP
16419	PSP	after	en	G_R
16420	G_PRP	you	en	PSP
16421	G_V	get	en	G_PRP
16422	G_V	dumped	en	G_V
16423	G_PRP	they	en	G_V
16424	G_V	give	en	G_PRP
16425	G_PRP	you	en	G_V
16426	G_V	clich	en	G_PRP
16427	G_X	?	univ	G_V
16428	DT	d	en	G_X
16429	G_N	advice	en	DT
16430	G_R	like	en	G_N
16431	G_X	,	univ	G_R
16432	G_X	\	univ	G_X
16433	G_X	double_quotes	univ	G_X
16434	G_R	there	en	G_X
16435	G_V	are	en	G_R
16436	G_J	many	en	G_V
16437	G_N	fish	en	G_J
16438	PSP	in	en	G_N
16439	DT	the	en	PSP
16440	G_N	sea\	en	DT
16441	G_X	double_quotes	univ	G_N
16442	G_R	well	en	G_X
16443	PSP	until	en	G_R
16444	G_PRP	I	en	PSP
16445	G_V	catch	en	G_PRP
16446	G_J	my	en	G_V
16447	G_R	next	en	G_J
16448	G_N	fish	en	G_R
16449	G_N	I'm	en	G_N
16450	G_V	stuck	en	G_N
16451	G_R	here	en	G_V
16452	G_V	holding	en	G_R
16453	G_J	my	en	G_V
16454	G_N	rod	en	G_J
16455	G_X	...	univ	G_N
16456	#	#216	univ	
16457	G_X	:	univ	#
16458	G_V	Have	en	G_X
16459	G_PRP	you	en	G_V
16460	G_R	ever	en	G_PRP
16461	G_V	gone	en	G_R
16462	G_R	out	en	G_V
16463	PSP	on	en	G_R
16464	DT	a	en	PSP
16465	G_J	terrible	en	DT
16466	G_N	date	en	G_J
16467	PSP	and	en	G_N
16468	G_V	came	en	PSP
16469	G_N	home	en	G_V
16470	PSP	and	en	G_N
16471	G_V	thought	en	PSP
16472	G_X	\	univ	G_V
16473	G_X	double_quotes	univ	G_X
16474	G_V	did	en	G_X
16475	G_PRP	I	en	G_V
16476	G_R	really	en	G_PRP
16477	G_V	shave	en	G_R
16478	DT	my	en	G_V
16479	G_J	pubic	en	DT
16480	G_N	hair	en	G_J
16481	PSP	for	en	G_N
16482	DT	this\	en	PSP
16483	G_X	double_quotes	univ	DT
16484	$	#215	univ	
16485	G_X	:	univ	$
16486	G_R	Back	en	G_X
16487	G_R	when	en	G_R
16488	G_PRP	they	en	G_R
16489	G_V	didn't	en	G_PRP
16490	G_V	note	en	G_V
16491	G_PRT	down	en	G_V
16492	G_N	visitor	en	G_PRT
16493	G_N	info	en	G_N
16494	PSP	at	en	G_N
16495	G_N	H-10	univ	PSP
16496	G_X	,	univ	G_N
16497	G_PRP	I	en	G_X
16498	G_V	have	en	G_PRP
16499	G_V	lived	en	G_V
16500	DT	an	en	G_V
16501	G_J	entire	en	DT
16502	G_N	night	en	G_J
16503	PSP	and	en	G_N
16504	G_R	half	en	PSP
16505	DT	a	en	G_R
16506	G_N	day	en	DT
16507	CC	in	en	G_N
16508	DT	a	en	CC
16509	G_N	girl's	en	DT
16510	G_N	room	en	G_N
16511	G_X	(	univ	G_N
16512	G_V	slipped	en	G_X
16513	G_R	out	en	G_V
16514	PSP	after	en	G_R
16515	DT	the	en	PSP
16516	G_N	morning	en	DT
16517	G_X	watchie	en	G_N
16518	G_N	shift	en	G_X
16519	G_V	changed	en	G_N
16520	G_X	)	univ	G_V
16521	G_X	.	univ	G_X
16522	E	:-D	univ	
16523	$	#214	univ	
16524	G_X	:	univ	$
16525	G_N	Yesterday	en	G_X
16526	G_PRP	I	en	G_N
16527	G_V	did	en	G_PRP
16528	G_N	something	en	G_V
16529	G_R	really	en	G_N
16530	G_J	bad	en	G_R
16531	CC	to	en	G_J
16532	G_PRP	my	en	CC
16533	G_N	roomie	en	G_PRP
16534	G_X	,	univ	G_N
16535	PSP	but	en	G_X
16536	G_V	confessing	en	PSP
16537	G_PRP	it	en	G_V
16538	CC	in	en	G_PRP
16539	G_N	public	en	CC
16540	G_V	will	en	G_N
16541	G_R	only	en	G_V
16542	G_V	make	en	G_R
16543	G_PRP	my	en	G_V
16544	G_V	roomie	en	G_PRP
16545	G_V	realize	en	G_V
16546	G_R	how	en	G_V
16547	G_PRP	he	en	G_R
16548	G_V	was	en	G_PRP
16549	G_V	made	en	G_V
16550	DT	a	en	G_V
16551	G_N	fool	en	DT
16552	PSP	by	en	G_N
16553	G_PRP	what	en	PSP
16554	G_PRP	I	en	G_PRP
16555	G_V	did	en	G_PRP
16556	G_X	.	univ	G_V
16557	PSP	and	en	G_X
16558	G_PRP	I	en	PSP
16559	G_V	won't	en	G_PRP
16560	G_V	be	en	G_V
16561	G_J	able	en	G_V
16562	CC	to	en	G_J
16563	G_V	do	en	CC
16564	DT	the	en	G_V
16565	G_J	same	en	DT
16566	G_N	thing	en	G_J
16567	G_R	again	en	G_N
16568	G_X	.	univ	G_R
16569	PSP	So	en	G_X
16570	G_N	ditch	en	PSP
16571	G_X	.	univ	G_N
16572	E	:D	univ	G_X
16573	#	#213	univ	
16574	G_X	:	univ	#
16575	G_PRP	We	en	G_X
16576	G_V	used	en	G_PRP
16577	CC	to	en	G_V
16578	G_V	go	en	CC
16579	CC	to	en	G_V
16580	DT	the	en	CC
16581	G_J	top	en	DT
16582	G_N	floors	en	G_J
16583	CC	in	en	G_N
16584	G_N	MB	acro	CC
16585	PSP	and	en	G_N
16586	G_V	spit	en	PSP
16587	G_R	down	en	G_V
16588	DT	the	en	G_R
16589	G_J	middle	en	DT
16590	CC	of	en	G_J
16591	DT	the	en	CC
16592	G_N	pool	en	DT
16593	CC	to	en	G_N
16594	G_V	see	en	CC
16595	G_PRP	who	en	G_V
16596	G_V	would	en	G_PRP
16597	G_V	make	en	G_V
16598	G_PRP	it	en	G_V
16599	DT	all	en	G_PRP
16600	DT	the	en	DT
16601	G_N	way	en	DT
16602	G_R	down	en	G_N
16603	PSP	and	en	G_R
16604	G_R	once	en	PSP
16605	G_PRP	we	en	G_R
16606	G_V	blew	en	G_PRP
16607	G_R	up	en	G_V
16608	DT	a	en	G_R
16609	G_N	condom	en	DT
16610	PSP	and	en	G_N
16611	G_V	sent	en	PSP
16612	G_PRP	it	en	G_V
16613	G_R	down	en	G_PRP
16614	G_R	too	en	G_R
16615	G_X	.	univ	G_R
16616	#	#212	univ	
16617	G_X	:	univ	#
16618	G_PRP	I'm	en	G_X
16619	DT	a	en	G_PRP
16620	G_N	freshie	en	DT
16621	PSP	and	en	G_N
16622	G_PRP	I	en	PSP
16623	G_V	love	en	G_PRP
16624	G_PRP	my	en	G_V
16625	G_N	afternoon	en	G_PRP
16626	G_V	poops	en	G_N
16627	CC	at	en	G_V
16628	G_N	MB	acro	CC
16629	G_X	.	univ	G_N
16630	G_N	Nothing	en	G_X
16631	G_V	is	en	G_N
16632	G_J	better	en	G_V
16633	CC	than	en	G_J
16634	G_R	not	en	CC
16635	G_V	caring	en	G_R
16636	PSP	if	en	G_V
16637	G_PRP	I	en	PSP
16638	G_V	clog	en	G_PRP
16639	DT	the	en	G_V
16640	G_N	toilet	en	DT
16641	PSP	and	en	G_N
16642	DT	the	en	PSP
16643	G_J	fat	en	DT
16644	PSP	that	en	G_J
16645	G_PRP	I	en	PSP
16646	G_V	don't	en	G_PRP
16647	G_V	have	en	G_V
16648	CC	to	en	G_V
16649	G_V	walk	en	CC
16650	DT	the	en	G_V
16651	G_J	long	en	DT
16652	G_N	walk	en	G_J
16653	G_R	back	en	G_N
16654	CC	to	en	G_R
16655	DT	the	en	CC
16656	G_N	hostel	en	DT
16657	G_X	,	univ	G_N
16658	G_V	have	en	G_X
16659	G_J	less	en	G_V
16660	G_N	time	en	G_J
16661	CC	to	en	G_N
16662	G_V	dump	en	CC
16663	G_X	,	univ	G_V
16664	G_R	then	en	G_X
16665	G_V	walk	en	G_R
16666	DT	all	en	G_V
16667	DT	the	en	DT
16668	G_N	way	en	DT
16669	G_R	back	en	G_N
16670	G_X	...	univ	G_R
16671	G_X	(	univ	G_X
16672	G_V	Sending	en	G_X
16673	G_PRP	this	en	G_V
16674	PSP	from	en	G_PRP
16675	G_PRP	my	en	PSP
16676	G_N	mobile	en	G_PRP
16677	PSP	while	en	G_N
16678	G_PRP	I	en	PSP
16679	G_V	poop	en	G_PRP
16680	G_X	)	univ	G_V
16681	U	https://www.facebook.com/photo.php?fbid=662245797126916&set=a.653149508036545.1073741825.199625580055609&type=1&theater	univ	
16682	$	211	univ	
16683	G_X	:	univ	$
16684	PSP	throughout	en	G_X
16685	G_PRP	my	en	PSP
16686	$	4	univ	G_PRP
16687	G_N	years	en	$
16688	CC	at	en	G_N
16689	G_N	IITB	acro	CC
16690	G_PRP	I've	en	G_N
16691	G_V	done	en	G_PRP
16692	G_N	something	en	G_V
16693	G_PRP	I'm	en	G_N
16694	G_R	very	en	G_PRP
16695	G_J	proud	en	G_R
16696	CC	of	en	G_J
16697	G_X	.	univ	CC
16698	G_PRP	I	en	G_X
16699	G_V	used	en	G_PRP
16700	CC	to	en	G_V
16701	G_V	turn	en	CC
16702	G_V	off	en	G_V
16703	DT	the	en	G_V
16704	G_N	lights	en	DT
16705	CC	in	en	G_N
16706	DT	the	en	CC
16707	G_N	bogs	en	DT
16708	G_R	when	en	G_N
16709	G_PRP	I	en	G_R
16710	G_V	saw	en	G_PRP
16711	G_N	people	en	G_V
16712	CC	in	en	G_N
16713	DT	the	en	CC
16714	G_V	cubicles	en	DT
16715	G_X	.	univ	G_V
16716	G_PRP	I'd	en	G_X
16717	G_R	always	en	G_PRP
16718	G_V	say	en	G_R
16719	G_N	something	en	G_V
16720	G_R	like	en	G_N
16721	G_X	'	univ	G_R
16722	G_N	LIGHTS	en	G_X
16723	PSP	OUT	en	G_N
16724	G_X	'	univ	PSP
16725	PSP	or	en	G_X
16726	G_X	'	univ	PSP
16727	G_N	GAME	en	G_X
16728	PSP	OVER	en	G_N
16729	G_X	'	univ	PSP
16730	PSP	before	en	G_X
16731	G_PRP	I	en	PSP
16732	G_V	would	en	G_PRP
16733	G_V	hit	en	G_V
16734	DT	the	en	G_V
16735	G_N	switch	en	DT
16736	G_X	.	univ	G_N
16737	G_J	Sorry	en	G_X
16738	CC	to	en	G_J
16739	DT	all	en	CC
16740	G_PRP	who	en	DT
16741	G_V	were	en	G_PRP
16742	G_J	unfortunate	en	G_V
16743	G_R	enough	en	G_J
16744	CC	to	en	G_R
16745	G_V	be	en	CC
16746	CC	in	en	G_V
16747	G_PRP	those	en	CC
16748	G_V	cubicles	en	G_PRP
16749	G_X	.	univ	G_V
16750	$	210	univ	
16751	G_X	:	univ	$
16752	G_PRP	I	en	G_X
16753	G_R	just	en	G_PRP
16754	G_V	started	en	G_R
16755	G_N	MS	acro	G_V
16756	CC	after	en	G_N
16757	G_V	leaving	en	CC
16758	DT	an	en	G_V
16759	G_J	unknown	en	DT
16760	G_N	college	en	G_J
16761	PSP	in	en	G_N
16762	G_N	India	ne	PSP
16763	G_X	,	univ	G_N
16764	PSP	and	en	G_X
16765	G_R	everytime	en	PSP
16766	G_PRP	I	en	G_R
16767	G_V	visit	en	G_PRP
16768	DT	the	en	G_V
16769	G_X	liby	en	DT
16770	PSP	in	en	G_X
16771	G_J	my	en	PSP
16772	G_X	uni	en	G_J
16773	G_PRP	I	en	G_X
16774	G_V	see	en	G_PRP
16775	G_J	this	en	G_V
16776	G_J	desi	hi	G_J
16777	G_N	guy	en	G_J
16778	G_X	,	univ	G_N
16779	PSP	and	en	G_X
16780	G_PRP	he	en	PSP
16781	G_V	starts	en	G_PRP
16782	G_V	talking	en	G_V
16783	PSP	to	en	G_V
16784	G_PRP	me	en	PSP
16785	G_X	.	univ	G_PRP
16786	G_R	How	en	G_X
16787	G_J	nice	en	G_R
16788	G_PRP	I	en	G_J
16789	G_V	thought	en	G_PRP
16790	G_X	,	univ	G_V
16791	PSP	at	en	G_X
16792	G_J	first	en	PSP
16793	G_X	.	univ	G_J
16794	G_R	Not	en	G_X
16795	G_J	long	en	G_R
16796	CC	after	en	G_J
16797	G_V	talked	en	CC
16798	PSP	to	en	G_V
16799	G_PRP	him	en	PSP
16800	G_X	,	univ	G_PRP
16801	G_PRP	he	en	G_X
16802	G_V	managed	en	G_PRP
16803	PSP	to	en	G_V
16804	G_V	find	en	PSP
16805	G_PRP	me	en	G_V
16806	PSP	on	en	G_PRP
16807	$	FB	acro	PSP
16808	G_X	...	univ	$
16809	G_PRP	we	en	G_X
16810	G_V	have	en	G_PRP
16811	DT	no	en	G_V
16812	G_N	mutual	en	DT
16813	G_N	friends	en	G_N
16814	G_X	,	univ	G_N
16815	PSP	and	en	G_X
16816	G_R	everytime	en	PSP
16817	G_PRP	I'm	en	G_R
16818	G_J	online	en	G_PRP
16819	G_PRP	he	en	G_J
16820	G_R	always	en	G_PRP
16821	G_V	tries	en	G_R
16822	PSP	to	en	G_V
16823	G_V	chat	en	PSP
16824	PSP	with	en	G_V
16825	G_PRP	me	en	PSP
16826	G_X	...	univ	G_PRP
16827	PSP	and	en	G_X
16828	G_R	everytime	en	PSP
16829	G_PRP	I	en	G_R
16830	G_V	visit	en	G_PRP
16831	DT	the	en	G_V
16832	G_X	uni	en	DT
16833	G_X	liby	en	G_X
16834	G_PRP	he	en	G_X
16835	G_R	always	en	G_PRP
16836	G_V	tries	en	G_R
16837	PSP	to	en	G_V
16838	G_V	sit	en	PSP
16839	PSP	beside	en	G_V
16840	G_PRP	me	en	PSP
16841	G_X	.	univ	G_PRP
16842	G_PRP	He's	en	G_X
16843	G_R	just	en	G_PRP
16844	G_V	creeping	en	G_R
16845	G_PRP	me	en	G_V
16846	G_PRT	out	en	G_PRP
16847	G_X	...	univ	G_PRT
16848	G_X	[	univ	G_X
16849	G_V	turns	en	G_X
16850	G_PRT	out	en	G_V
16851	G_PRP	he	en	G_PRT
16852	G_V	is	en	G_PRP
16853	G_R	also	en	G_V
16854	G_V	pursuing	en	G_R
16855	G_N	MS	acro	G_V
16856	PSP	and	en	G_N
16857	G_V	was	en	PSP
16858	PSP	from	en	G_V
16859	G_N	IITB	acro	PSP
16860	G_X	]	univ	G_N
16861	G_R	Maybe	en	
16862	G_R	just	en	G_R
16863	G_V	trying	en	G_R
16864	PSP	to	en	G_V
16865	G_V	be	en	PSP
16866	G_N	friend	en	G_V
16867	G_X	.....	univ	G_N
16868	G_V	Could	en	G_X
16869	G_V	be	en	G_V
16870	PSP	of	en	G_V
16871	G_J	great	en	PSP
16872	G_N	help	en	G_J
16873	G_V	would	en	G_N
16874	G_V	do	en	G_V
16875	G_J	your	en	G_V
16876	G_N	assignments	en	G_J
16877	PSP	for	en	G_N
16878	G_J	free	en	PSP
16879	E	;)	univ	G_J
16880	G_V	Are	en	
16881	G_PRP	u	en	G_V
16882	DT	a	en	G_PRP
16883	G_J	maal	hi	DT
16884	G_X	?	univ	G_J
16885	G_PRP	I	en	G_X
16886	G_V	mean	en	G_PRP
16887	G_N	girl	en	G_V
16888	G_X	?	univ	G_N
16889	$	#209	univ	
16890	G_X	:	univ	$
16891	G_V	Can	en	G_X
16892	G_N	anyone	en	G_V
16893	G_V	recommend	en	G_N
16894	DT	some	en	G_V
16895	G_J	good	en	DT
16896	G_N	streaming	en	G_J
16897	G_N	site	en	G_N
16898	PSP	to	en	G_N
16899	G_V	watch	en	PSP
16900	G_J	free	en	G_V
16901	G_N	movies	en	G_J
16902	G_J	online	en	G_N
16903	G_X	?	univ	G_J
16904	U	https://pbs.twimg.com/media/BH9RlOdCIAAnqgz.jpg:large	univ	
16905	$	100's	univ	
16906	PSP	of	en	$
16907	G_N	tv	acro	PSP
16908	G_N	shows	en	G_N
16909	PSP	and	en	G_N
16910	G_N	movies	en	PSP
16911	G_X	...	univ	G_N
16912	U	http://www.free-tv-video-online.me/	univ	G_X
16913	U	watch32.com	univ	
16914	U	Movie2k.com	univ	
16915	U	http://www.freefullmovies.net/	univ	
16916	$	#208	univ	
16917	G_X	:	univ	$
16918	$	One	en	G_X
16919	PSP	of	en	$
16920	DT	my	en	PSP
16921	G_N	friends	en	DT
16922	CC	in	en	G_N
16923	G_N	IITB	acro	CC
16924	G_V	is	en	G_N
16925	PSP	from	en	G_V
16926	DT	my	en	PSP
16927	G_N	hometown	en	DT
16928	G_X	.	univ	G_N
16929	G_PRP	He	en	G_X
16930	G_V	lives	en	G_PRP
16931	CC	in	en	G_V
16932	DT	a	en	CC
16933	G_N	UG	acro	DT
16934	G_N	hostel	en	G_N
16935	PSP	and	en	G_N
16936	G_V	uses	en	PSP
16937	DT	my	en	G_V
16938	G_N	room	en	DT
16939	CC	in	en	G_N
16940	G_X	Tansa	ne	CC
16941	G_R	like	en	G_X
16942	DT	a	en	G_R
16943	G_X	brothel	en	DT
16944	G_X	...	univ	G_X
16945	G_PRP	he	en	G_X
16946	G_V	says	en	G_PRP
16947	G_X	\	univ	G_V
16948	G_X	double_quotes	univ	G_X
16949	PSP	abe	hi	G_X
16950	G_J	thodi	hi	PSP
16951	G_J	der	hi	G_J
16952	G_N	room	en	G_J
16953	G_V	chahiye	hi	G_N
16954	G_X	,	univ	G_V
16955	G_SYM	kuch	hi	G_X
16956	G_N	kaam	hi	G_SYM
16957	G_PRT	hai	hi	G_N
16958	G_X	,	univ	G_PRT
16959	G_PRP	tu	hi	G_X
16960	G_PRP	kab	hi	G_PRP
16961	G_N	nahi	hi	G_PRP
16962	G_N	hoga	hi	G_N
16963	G_N	room	en	G_N
16964	PSP	pe	hi	G_N
16965	G_J	bata	hi	PSP
16966	PSP	de	hi	G_J
16967	G_PRT	tab	hi	PSP
16968	G_N	aajaunga	hi	G_PRT
16969	G_X	...	univ	G_N
16970	G_N	mera	hi	G_X
16971	G_N	roomie	en	G_N
16972	G_N	maanta	hi	G_N
16973	G_PRT	hi	hi	G_N
16974	G_PRT	nahi	univ	G_PRT
16975	G_N	saala\	hi	G_PRT
16976	G_X	double_quotes	univ	G_N
16977	G_X	.	univ	G_X
16978	G_X	.	univ	G_X
16979	G_V	Being	en	G_X
16980	DT	a	en	G_V
16981	G_N	friend	en	DT
16982	G_X	,	univ	G_N
16983	G_PRP	I	en	G_X
16984	G_V	used	en	G_PRP
16985	PSP	to	en	G_V
16986	G_V	agree	en	PSP
16987	G_X	,	univ	G_V
16988	G_PRP	he	en	G_X
16989	G_V	had	en	G_PRP
16990	DT	a	en	G_V
16991	G_J	spare	en	DT
16992	G_N	key	en	G_J
16993	PSP	and	en	G_N
16994	G_V	knew	en	PSP
16995	DT	my	en	G_V
16996	G_N	lab	en	DT
16997	G_N	schedule	en	G_N
16998	G_X	.	univ	G_N
16999	PSP	After	en	G_X
17000	G_PRP	some	en	PSP
17001	G_N	days	en	G_PRP
17002	G_PRP	I	en	G_N
17003	G_V	found	en	G_PRP
17004	G_PRT	out	en	G_V
17005	G_PRP	he	en	G_PRT
17006	G_V	brings	en	G_PRP
17007	G_N	randis	hi	G_V
17008	PSP	from	en	G_N
17009	G_J	outside	en	PSP
17010	PSP	and	en	G_J
17011	G_V	fucks	en	PSP
17012	G_PRP	them	en	G_V
17013	CC	in	en	G_PRP
17014	DT	my	en	CC
17015	G_N	room	en	DT
17016	G_X	,	univ	G_N
17017	G_PRP	I	en	G_X
17018	G_V	was	en	G_PRP
17019	G_R	fucking	en	G_V
17020	G_J	disgusted	en	G_R
17021	G_X	...	univ	G_J
17022	G_PRP	I	en	G_X
17023	G_V	had	en	G_PRP
17024	PSP	to	en	G_V
17025	G_V	throw	en	PSP
17026	DT	the	en	G_V
17027	G_N	mattress	en	DT
17028	G_J	which	en	G_N
17029	G_PRP	I	en	G_J
17030	G_V	had	en	G_PRP
17031	G_V	been	en	G_V
17032	G_V	sleeping	en	G_V
17033	PSP	on	en	G_V
17034	G_X	.	univ	PSP
17035	$	#207	univ	
17036	G_X	:	univ	$
17037	G_PRP	I'm	en	G_X
17038	DT	a	en	G_PRP
17039	G_N	PhD	acro	DT
17040	G_N	scholar	en	G_N
17041	G_X	.	univ	G_N
17042	G_PRP	I	en	G_X
17043	G_V	have	en	G_PRP
17044	G_R	always	en	G_V
17045	G_V	wanted	en	G_R
17046	PSP	to	en	G_V
17047	G_V	know	en	PSP
17048	G_PRP	what	en	G_V
17049	DT	the	en	G_PRP
17050	G_N	inside	en	DT
17051	PSP	of	en	G_N
17052	DT	the	en	PSP
17053	G_N	ladies	en	DT
17054	G_X	'	univ	G_N
17055	G_N	toilet	en	G_X
17056	G_V	looked	en	G_N
17057	G_R	like	en	G_V
17058	G_X	.	univ	G_R
17059	G_R	So	en	G_X
17060	G_R	after	en	G_R
17061	G_N	hours	en	G_R
17062	G_X	,	univ	G_N
17063	G_PRP	we	en	G_X
17064	G_V	use	en	G_PRP
17065	DT	the	en	G_V
17066	G_N	ladies	en	DT
17067	G_N	toilet	en	G_N
17068	PSP	in	en	G_N
17069	DT	the	en	PSP
17070	G_N	department	en	DT
17071	G_X	.	univ	G_N
17072	PSP	Since	en	G_X
17073	DT	the	en	PSP
17074	G_J	past	en	DT
17075	$	3	univ	G_J
17076	G_N	years	en	$
17077	G_PRP	I	en	G_N
17078	G_V	have	en	G_PRP
17079	G_R	often	en	G_V
17080	G_V	piddled	en	G_R
17081	PSP	in	en	G_V
17082	G_J	this	en	PSP
17083	G_J	forbidden	en	G_J
17084	G_N	territory	en	G_J
17085	PSP	of	en	G_N
17086	G_J	my	en	PSP
17087	G_N	department	en	G_J
17088	G_X	.	univ	G_N
17089	PSP	Before	en	G_X
17090	G_PRP	I	en	PSP
17091	G_V	graduate	en	G_PRP
17092	G_X	,	univ	G_V
17093	G_PRP	I	en	G_X
17094	G_V	have	en	G_PRP
17095	G_J	this	en	G_V
17096	G_V	burning	en	G_J
17097	G_N	desire	en	G_V
17098	PSP	to	en	G_N
17099	G_V	try	en	PSP
17100	G_PRP	it	en	G_V
17101	G_R	once	en	G_PRP
17102	PSP	during	en	G_R
17103	DT	the	en	PSP
17104	G_V	daytime	en	DT
17105	G_X	...	univ	G_V
17106	G_V	See	en	
17107	DT	the	en	G_V
17108	G_N	level	en	DT
17109	PSP	of	en	G_N
17110	G_N	people	en	PSP
17111	G_V	doing	en	G_N
17112	G_N	phd	acro	G_V
17113	G_X	,	univ	G_N
17114	G_PRP	i	en	G_X
17115	G_V	dnt	en	G_PRP
17116	G_V	know	en	G_V
17117	G_PRP	wat	en	G_V
17118	G_N	shit	en	G_PRP
17119	G_PRP	they	en	G_N
17120	G_V	will	en	G_PRP
17121	G_V	teach	en	G_V
17122	PSP	to	en	G_V
17123	G_N	students	en	PSP
17124	G_X	?	univ	G_N
17125	G_PRP	u	en	
17126	G_V	came	en	G_PRP
17127	PSP	to	en	G_V
17128	G_V	knw	en	PSP
17129	DT	dat	en	G_V
17130	G_N	ladies	en	DT
17131	G_V	cant	en	G_N
17132	G_V	do	en	G_V
17133	G_X	susu	hi	G_V
17134	PSP	by	en	G_X
17135	G_V	standing	en	PSP
17136	PSP	as	en	G_V
17137	G_PRP	we	en	PSP
17138	G_V	do	en	G_PRP
17139	G_X	!!	univ	G_V
17140	G_J	good	en	
17141	G_J	going	en	G_J
17142	G_N	dude	en	G_J
17143	G_X	...	univ	G_N
17144	G_V	keep	en	G_X
17145	G_PRP	it	en	G_V
17146	G_PRT	up	en	G_PRP
17147	G_X	...	univ	G_PRT
17148	E	:P	univ	G_X
17149	G_N	Physics	en	
17150	G_N	Department	en	G_N
17151	G_X	.....	univ	G_N
17152	G_PRP	I	en	G_X
17153	G_V	know	en	G_PRP
17154	DT	that	en	G_V
17155	G_N	guy	en	DT
17156	G_X	...!.	univ	G_N
17157	G_V	spotted	en	G_X
17158	G_PRP	him	en	G_V
17159	$	2	univ	G_PRP
17160	G_N	days	en	$
17161	G_R	back	en	G_N
17162	PSP	before	en	G_R
17163	G_X	PH	acro	PSP
17164	$	103	univ	G_X
17165	G_N	exam	en	$
17166	G_PRT	wah	univ	
17167	G_X	!	univ	G_PRT
17168	G_N	machaya	hi	
17169	G_X	.,	univ	G_N
17170	$	#206	univ	
17171	G_X	:	univ	$
17172	G_PRP	My	en	G_X
17173	G_N	gf	acro	G_PRP
17174	G_R	just	en	G_N
17175	G_V	got	en	G_R
17176	G_PRP	her	en	G_V
17177	G_N	braces	en	G_PRP
17178	G_V	taken	en	G_N
17179	G_V	off	en	G_V
17180	PSP	and	en	G_V
17181	G_R	now	en	PSP
17182	G_PRP	she	en	G_R
17183	G_V	can	en	G_PRP
17184	G_V	get	en	G_V
17185	G_R	back	en	G_V
17186	PSP	to	en	G_R
17187	G_V	doing	en	PSP
17188	G_R	more	en	G_V
17189	G_J	interesting	en	G_R
17190	G_N	stuff	en	G_J
17191	PSP	to	en	G_N
17192	G_PRP	me	en	PSP
17193	PSP	on	en	G_PRP
17194	G_N	Sundays	en	PSP
17195	G_R	when	en	G_N
17196	G_PRP	we	en	G_R
17197	G_V	meet	en	G_PRP
17198	G_X	.	univ	G_V
17199	G_PRP	It's	en	G_X
17200	G_V	been	en	G_PRP
17201	G_J	more	en	G_V
17202	PSP	than	en	G_J
17203	DT	a	en	PSP
17204	G_N	year	en	DT
17205	G_X	,	univ	G_N
17206	G_PRP	am	en	G_X
17207	G_PRP	I	en	G_PRP
17208	G_R	way	en	G_PRP
17209	G_R	too	en	G_R
17210	G_J	excited	en	G_R
17211	CC	about	en	G_J
17212	G_PRP	this	en	CC
17213	G_X	?	univ	G_PRP
17214	$	#205	univ	
17215	G_X	:	univ	$
17216	PSP	Before	en	G_X
17217	G_V	coming	en	PSP
17218	PSP	to	en	G_V
17219	G_N	Bombay	ne	PSP
17220	G_PRP	I	en	G_N
17221	G_V	was	en	G_PRP
17222	DT	a	en	G_V
17223	G_R	never-been-kissed	en	DT
17224	G_N	virgin	en	G_R
17225	G_X	.	univ	G_N
17226	G_R	Now	en	G_X
17227	G_X	,	univ	G_R
17228	CC	after	en	G_X
17229	$	6	univ	CC
17230	G_N	semesters	en	$
17231	G_X	,	univ	G_N
17232	G_PRP	I	en	G_X
17233	G_V	have	en	G_PRP
17234	DT	a	en	G_V
17235	G_J	big	en	DT
17236	G_N	bag	en	G_J
17237	PSP	of	en	G_N
17238	G_N	lingerie	en	PSP
17239	CC	in	en	G_N
17240	DT	my	en	CC
17241	G_N	closet	en	DT
17242	PSP	and	en	G_N
17243	G_N	I've	en	PSP
17244	G_V	done	en	G_N
17245	G_J	more	en	G_V
17246	PSP	than	en	G_J
17247	DT	a	en	PSP
17248	G_J	few	en	DT
17249	G_R	very	en	G_J
17250	G_J	questionable	en	G_R
17251	G_N	things	en	G_J
17252	G_X	.	univ	G_N
17253	G_PRP	I	en	G_X
17254	G_PRP	am	en	G_PRP
17255	G_J	proud	en	G_PRP
17256	G_R	as	en	G_J
17257	G_PRP	I	en	G_R
17258	G_V	learned	en	G_PRP
17259	G_PRP	some	en	G_V
17260	G_N	tricks	en	G_PRP
17261	PSP	along	en	G_N
17262	DT	the	en	PSP
17263	G_N	way	en	DT
17264	PSP	and	en	G_N
17265	G_V	had	en	PSP
17266	DT	a	en	G_V
17267	G_J	great	en	DT
