word	prev_word	next_word	label	prev_label	next_label	prev_tag	tag
..	ballee	hurrahh	univ	hi	univ	G_PRT	G_X
hurrahh	..	!	univ	univ	univ	G_X	G_PRT
!	hurrahh	wohooo	univ	univ	univ	G_PRT	G_X
wohooo	!	..	univ	univ	univ	G_X	G_PRT
..	wohooo	yeeeyay	univ	univ	univ	G_PRT	G_X
yeeeyay	..	!	univ	univ	univ	G_X	G_PRT
!	yeeeyay	i	univ	univ	en	G_PRT	G_X
i	!	am	en	univ	en	G_X	G_PRP
am	i	mad	en	en	en	G_PRP	G_V
mad	am	completely	en	en	en	G_V	G_J
completely	mad	!	en	en	univ	G_J	G_R
!	completely	####	univ	en	####	G_R	G_X
####	!	@SrBachchan	####	univ	univ	G_X	####
@SrBachchan	####	Oye	univ	####	hi	####	@
Oye	@SrBachchan	balle	hi	univ	hi	@	G_PRT
balle	Oye	balle	hi	hi	hi	G_PRT	G_PRT
balle	balle	..	hi	hi	univ	G_PRT	G_PRT
..	balle	aaeni	univ	hi	hi	G_PRT	G_X
aaeni	..	late	hi	univ	en	G_X	G_X
late	aaeni	kam	en	hi	hi	G_X	G_J
kam	late	kar	hi	en	hi	G_J	G_V
kar	kam	rahe	hi	hi	hi	G_V	G_V
rahe	kar	ho	hi	hi	hi	G_V	G_V
ho	rahe	,	hi	hi	univ	G_V	G_V
,	ho	boss	univ	hi	en	G_V	G_X
boss	,	...	en	univ	univ	G_X	G_N
...	boss	jaddhu	univ	en	hi	G_N	G_X
jaddhu	...	di	hi	univ	hi	G_X	G_N
di	jaddhu	jhappi	hi	hi	hi	G_N	PSP
jhappi	di	tuade	hi	hi	hi	PSP	G_N
tuade	jhappi	laaye	hi	hi	hi	G_N	G_X
laaye	tuade	@poothegr8	hi	hi	univ	G_X	G_X
@poothegr8	laaye	####	univ	hi	####	G_X	@
####	@poothegr8	@bhavi_1603	####	univ	univ	@	####
@bhavi_1603	####	@har1603	univ	####	univ	####	@
@har1603	@bhavi_1603	@Ariba1603	univ	univ	univ	@	@
@Ariba1603	@har1603	@alishbanaaz8	univ	univ	univ	@	@
@alishbanaaz8	@Ariba1603	soo	univ	univ	en	@	@
soo	@alishbanaaz8	true	en	univ	en	@	G_R
true	soo	pakis	en	en	ne	G_R	G_J
pakis	true	tumse	ne	en	hi	G_J	G_N
tumse	pakis	naa	hi	ne	hi	G_N	G_PRP
naa	tumse	ho	hi	hi	hi	G_PRP	G_PRT
ho	naa	payega	hi	hi	hi	G_PRT	G_V
payega	ho	jitne	hi	hi	hi	G_V	G_V
jitne	payega	bhi	hi	hi	hi	G_V	G_PRP
bhi	jitne	ghuma	hi	hi	hi	G_PRP	G_PRT
ghuma	bhi	lo	hi	hi	hi	G_PRT	G_V
lo	ghuma	balle	hi	hi	hi	G_V	G_V
balle	lo	Ham	hi	hi	hi	G_V	G_N
Ham	balle	jeete	hi	hi	hi	G_N	G_PRP
jeete	Ham	oye	hi	hi	hi	G_PRP	G_N
oye	jeete	balle	hi	hi	hi	G_N	G_PRT
balle	oye	balle	hi	hi	hi	G_PRT	G_PRT
balle	balle	😅😂😂	hi	hi	univ	G_PRT	G_PRT
😅😂😂	balle	####	univ	hi	####	G_PRT	E
####	😅😂😂	Oye	####	univ	hi	E	####
Oye	####	balle	hi	####	hi	####	G_PRT
balle	Oye	balle	hi	hi	hi	G_PRT	G_PRT
balle	balle	......	hi	hi	univ	G_PRT	G_PRT
......	balle	India	univ	hi	ne	G_PRT	G_X
India	......	won	ne	univ	en	G_X	G_N
won	India	#IndvsPak	en	ne	univ	G_N	G_V
#IndvsPak	won	...	univ	en	univ	G_V	#
...	#IndvsPak	Celebration	univ	univ	en	#	G_X
Celebration	...	time	en	univ	en	G_X	G_N
time	Celebration	..	en	en	univ	G_N	G_N
..	time	♥♥♥♥	univ	en	univ	G_N	G_X
♥♥♥♥	..	####	univ	univ	####	G_X	E
####	♥♥♥♥	double_quotes	####	univ	univ	E	####
double_quotes	####	@rachitst	univ	####	univ	####	G_X
@rachitst	double_quotes	double_quotes	univ	univ	univ	G_X	@
double_quotes	@rachitst	@iyerdeepshri	univ	univ	univ	@	G_X
@iyerdeepshri	double_quotes	:	univ	univ	univ	G_X	@
:	@iyerdeepshri	Mohit	univ	univ	ne	@	G_X
Mohit	:	Sharma	ne	univ	ne	G_X	G_N
Sharma	Mohit	ko	ne	ne	hi	G_N	G_N
ko	Sharma	ek	hi	ne	hi	G_N	PSP
ek	ko	chumma	hi	hi	hi	PSP	G_SYM
chumma	ek	:	hi	hi	univ	G_SYM	G_N
:	chumma	*	univ	hi	univ	G_N	G_X
*	:	#CWC15	univ	univ	univ	G_X	G_X
#CWC15	*	double_quotes	univ	univ	univ	G_X	#
double_quotes	#CWC15	Chalo	univ	univ	hi	#	G_X
Chalo	double_quotes	Kisi	hi	univ	hi	G_X	G_V
Kisi	Chalo	north	hi	hi	en	G_V	G_PRP
north	Kisi	indian	en	hi	ne	G_PRP	G_N
indian	north	bhramin	ne	en	hi	G_N	G_N
bhramin	indian	Ki	hi	ne	hi	G_N	G_N
Ki	bhramin	kismat	hi	hi	hi	G_N	G_PRT
kismat	Ki	to	hi	hi	hi	G_PRT	G_N
to	kismat	chamki	hi	hi	hi	G_N	G_PRT
chamki	to	double_quotes	hi	hi	univ	G_PRT	G_J
double_quotes	chamki	#racist	univ	hi	univ	G_J	G_X
#racist	double_quotes	:P	univ	univ	univ	G_X	#
:P	#racist	####	univ	univ	####	#	E
####	:P	double_quotes	####	univ	univ	E	####
double_quotes	####	@iyerdeepshri	univ	####	univ	####	G_X
@iyerdeepshri	double_quotes	:	univ	univ	univ	G_X	@
:	@iyerdeepshri	Mohit	univ	univ	ne	@	G_X
Mohit	:	Sharma	ne	univ	ne	G_X	G_N
Sharma	Mohit	ko	ne	ne	hi	G_N	G_N
ko	Sharma	ek	hi	ne	hi	G_N	PSP
ek	ko	chumma	hi	hi	hi	PSP	G_SYM
chumma	ek	:	hi	hi	univ	G_SYM	G_N
:	chumma	*	univ	hi	univ	G_N	G_X
*	:	#CWC15	univ	univ	univ	G_X	G_X
#CWC15	*	double_quotes	univ	univ	univ	G_X	#
double_quotes	#CWC15	Chalo	univ	univ	hi	#	G_X
Chalo	double_quotes	Kisi	hi	univ	hi	G_X	G_V
Kisi	Chalo	north	hi	hi	en	G_V	G_PRP
north	Kisi	indian	en	hi	ne	G_PRP	G_N
indian	north	bhramin	ne	en	hi	G_N	G_N
bhramin	indian	Ki	hi	ne	hi	G_N	G_N
Ki	bhramin	kismat	hi	hi	hi	G_N	G_PRP
kismat	Ki	to	hi	hi	hi	G_PRP	G_N
to	kismat	chamki	hi	hi	hi	G_N	PSP
chamki	to	😃	hi	hi	univ	PSP	G_J
😃	chamki	####	univ	hi	####	G_J	E
####	😃	Arre	####	univ	hi	E	####
Arre	####	Aunty	hi	####	en	####	G_PRT
Aunty	Arre	,	en	hi	univ	G_PRT	G_N
,	Aunty	ur	univ	en	en	G_N	G_X
ur	,	nephew	en	univ	en	G_X	G_PRP
nephew	ur	Mohit	en	en	ne	G_PRP	G_N
Mohit	nephew	is	ne	en	en	G_N	G_N
is	Mohit	playing	en	ne	en	G_N	G_PRP
playing	is	so	en	en	en	G_PRP	G_V
so	playing	well	en	en	en	G_V	G_R
well	so	0	en	en	univ	G_R	G_R
0	well	beta	univ	en	hi	G_R	G_X
beta	0	maine	hi	univ	hi	G_X	G_N
maine	beta	maasi	hi	hi	hi	G_N	G_PRP
maasi	maine	ko	hi	hi	hi	G_PRP	G_N
ko	maasi	bola	hi	hi	hi	G_N	PSP
bola	ko	thha	hi	hi	hi	PSP	G_V
thha	bola	0	hi	hi	univ	G_V	G_V
0	thha	ladka	univ	hi	hi	G_V	G_X
ladka	0	heera	hi	univ	hi	G_X	G_N
heera	ladka	hai	hi	hi	hi	G_N	G_J
hai	heera	..	hi	hi	univ	G_J	G_V
..	hai	Kab	univ	hi	hi	G_V	G_X
Kab	..	mummy	hi	univ	en	G_X	G_N
mummy	Kab	..	en	hi	univ	G_N	G_N
..	mummy	Kaun	univ	en	hi	G_N	G_X
Kaun	..	Mohit	hi	univ	ne	G_X	G_PRP
Mohit	Kaun	0	ne	hi	univ	G_PRP	G_N
0	Mohit	mujhe	univ	ne	hi	G_N	G_X
mujhe	0	laga	hi	univ	hi	G_X	G_PRP
laga	mujhe	aap	hi	hi	hi	G_PRP	G_V
aap	laga	eklaute	hi	hi	hi	G_V	G_PRP
eklaute	aap	ho	hi	hi	hi	G_PRP	G_SYM
ho	eklaute	####	hi	hi	####	G_SYM	G_V
####	ho	rohit	####	hi	ne	G_V	####
rohit	####	Sharma	ne	####	ne	####	G_N
Sharma	rohit	mohit	ne	ne	ne	G_N	G_N
mohit	Sharma	Sharma	ne	ne	ne	G_N	G_N
Sharma	mohit	aaj	ne	ne	hi	G_N	G_N
aaj	Sharma	talent	hi	ne	en	G_N	G_R
talent	aaj	mohit	en	hi	ne	G_R	G_N
mohit	talent	ko	ne	en	hi	G_N	G_J
ko	mohit	de	hi	ne	hi	G_J	PSP
de	ko	diya	hi	hi	hi	PSP	G_V
diya	de	rohit	hi	hi	ne	G_V	G_V
rohit	diya	ne	ne	hi	hi	G_V	G_N
ne	rohit	####	hi	ne	####	G_N	PSP
####	ne	Indian	####	hi	ne	PSP	####
Indian	####	parents	ne	####	en	####	G_J
parents	Indian	after	en	ne	en	G_J	G_N
after	parents	watching	en	en	en	G_N	PSP
watching	after	Mohit	en	en	ne	PSP	G_V
Mohit	watching	Sharma's	ne	en	ne	G_V	G_N
Sharma's	Mohit	performance	ne	ne	en	G_N	G_N
performance	Sharma's	double_quotes	en	ne	univ	G_N	G_N
double_quotes	performance	Dekho	univ	en	hi	G_N	G_X
Dekho	double_quotes	Sharma	hi	univ	ne	G_X	G_V
Sharma	Dekho	ji	ne	hi	hi	G_V	G_N
ji	Sharma	ke	hi	ne	hi	G_N	G_PRT
ke	ji	bete	hi	hi	hi	G_PRT	PSP
bete	ke	ko	hi	hi	hi	PSP	G_N
ko	bete	,	hi	hi	univ	G_N	PSP
,	ko	kuch	univ	hi	hi	PSP	G_X
kuch	,	seekho	hi	univ	hi	G_X	G_SYM
seekho	kuch	double_quotes	hi	hi	univ	G_SYM	G_N
double_quotes	seekho	#IndvsSA	univ	hi	univ	G_N	G_X
#IndvsSA	double_quotes	#SAvsIND	univ	univ	univ	G_X	#
#SAvsIND	#IndvsSA	#IndiaVsSouthAfrica	univ	univ	univ	#	#
#IndiaVsSouthAfrica	#SAvsIND	####	univ	univ	####	#	#
####	#IndiaVsSouthAfrica	#IndvsSA	####	univ	univ	#	####
#IndvsSA	####	#SAvsIND	univ	####	univ	####	#
#SAvsIND	#IndvsSA	If	univ	univ	en	#	#
If	#SAvsIND	mohit	en	univ	ne	#	PSP
mohit	If	sharma	ne	en	ne	PSP	G_N
sharma	mohit	wins	ne	ne	en	G_N	G_N
wins	sharma	this	en	ne	en	G_N	G_V
this	wins	match	en	en	en	G_V	DT
match	this	for	en	en	en	DT	G_N
for	match	India	en	en	ne	G_N	PSP
India	for	0	ne	en	univ	PSP	G_N
0	India	Ishant	univ	ne	ne	G_N	G_X
Ishant	0	sharma's	ne	univ	ne	G_X	G_N
sharma's	Ishant	parents	ne	ne	en	G_N	G_N
parents	sharma's	will	en	ne	en	G_N	G_N
will	parents	say	en	en	hi	G_N	G_V
say	will	double_quotes	hi	en	univ	G_V	G_V
double_quotes	say	ek	univ	hi	hi	G_V	G_X
ek	double_quotes	baar	hi	univ	hi	G_X	G_SYM
baar	ek	apne	hi	hi	hi	G_SYM	G_N
apne	baar	bhai	hi	hi	hi	G_N	G_PRP
bhai	apne	ko	hi	hi	hi	G_PRP	G_N
ko	bhai	dekho	hi	hi	hi	G_N	PSP
dekho	ko	aur	hi	hi	hi	PSP	G_V
aur	dekho	apne	hi	hi	hi	G_V	G_R
apne	aur	apko	hi	hi	hi	G_R	G_PRP
apko	apne	double_quotes	hi	hi	univ	G_PRP	G_PRP
double_quotes	apko	0	univ	hi	univ	G_PRP	G_X
0	double_quotes	####	univ	univ	####	G_X	G_X
####	0	Nikaal	####	univ	hi	G_X	####
Nikaal	####	nikaal	hi	####	hi	####	G_V
nikaal	Nikaal	...	hi	hi	univ	G_V	G_V
...	nikaal	Jaldi	univ	hi	hi	G_V	G_X
Jaldi	...	“	hi	univ	univ	G_X	G_J
“	Jaldi	@vantaskigoli	univ	hi	univ	G_J	G_X
@vantaskigoli	“	:	univ	univ	univ	G_X	@
:	@vantaskigoli	COME	univ	univ	en	@	G_X
COME	:	ON	en	univ	en	G_X	G_PRT
ON	COME	MOHIT	en	en	ne	G_PRT	G_PRT
MOHIT	ON	!!	ne	en	univ	G_PRT	G_N
!!	MOHIT	NIKAAL	univ	ne	hi	G_N	G_X
NIKAAL	!!	DUMINY	hi	univ	ne	G_X	G_V
DUMINY	NIKAAL	KO	ne	hi	hi	G_V	G_N
KO	DUMINY	!	hi	ne	univ	G_N	PSP
!	KO	”	univ	hi	univ	PSP	G_X
”	!	####	univ	univ	####	G_X	G_X
####	”	Kapil	####	univ	ne	G_X	####
Kapil	####	Dev	ne	####	ne	####	G_N
Dev	Kapil	:	ne	ne	univ	G_N	G_N
:	Dev	Mohit	univ	ne	ne	G_N	G_X
Mohit	:	Sharma	ne	univ	ne	G_X	G_N
Sharma	Mohit	ko	ne	ne	hi	G_N	G_N
ko	Sharma	halka	hi	ne	hi	G_N	PSP
halka	ko	kar	hi	hi	hi	PSP	G_J
kar	halka	Diya	hi	hi	hi	G_J	G_V
Diya	kar	jaaye	hi	hi	hi	G_V	G_V
jaaye	Diya	pressure	hi	hi	en	G_V	G_V
pressure	jaaye	se	en	hi	hi	G_V	G_N
se	pressure	#IndvsSA	hi	en	univ	G_N	PSP
#IndvsSA	se	#WontGiveItBack	univ	hi	univ	PSP	#
#WontGiveItBack	#IndvsSA	####	univ	univ	####	#	#
####	#WontGiveItBack	@HDFCLIFE	####	univ	univ	#	####
@HDFCLIFE	####	Yeh	univ	####	hi	####	@
Yeh	@HDFCLIFE	Mohit	hi	univ	ne	@	G_PRP
Mohit	Yeh	Sharma	ne	hi	ne	G_PRP	G_N
Sharma	Mohit	ko	ne	ne	hi	G_N	G_N
ko	Sharma	bowl	hi	ne	en	G_N	PSP
bowl	ko	karne	en	hi	hi	PSP	G_V
karne	bowl	do	hi	en	hi	G_V	G_N
do	karne	aur	hi	hi	hi	G_N	G_V
aur	do	3-1	hi	hi	univ	G_V	G_R
3-1	aur	banao	univ	hi	hi	G_R	$
banao	3-1	0	hi	univ	univ	$	G_V
0	banao	Don't	univ	hi	en	G_V	G_X
Don't	0	forget	en	univ	en	G_X	G_N
forget	Don't	to	en	en	en	G_N	G_V
to	forget	thank	en	en	en	G_V	G_PRT
thank	to	Ishant	en	en	ne	G_PRT	G_N
Ishant	thank	Sharma	ne	en	ne	G_N	G_N
Sharma	Ishant	for	ne	ne	en	G_N	G_N
for	Sharma	his	en	ne	en	G_N	PSP
his	for	sacrifice	en	en	en	PSP	G_PRP
sacrifice	his	:)	en	en	univ	G_PRP	G_N
:)	sacrifice	#MyTeamMyPride	univ	en	univ	G_N	E
#MyTeamMyPride	:)	####	univ	univ	####	E	#
####	#MyTeamMyPride	Arun	####	univ	ne	#	####
Arun	####	Lal-	ne	####	ne	####	G_N
Lal-	Arun	ye	ne	ne	hi	G_N	G_N
ye	Lal-	dekhiye	hi	ne	hi	G_N	G_PRP
dekhiye	ye	Mohit	hi	hi	ne	G_PRP	G_V
Mohit	dekhiye	Sharma	ne	hi	ne	G_V	G_N
Sharma	Mohit	ko	ne	ne	hi	G_N	G_N
ko	Sharma	;	hi	ne	univ	G_N	PSP
;	ko	kis	univ	hi	hi	PSP	G_X
kis	;	tarah	hi	univ	hi	G_X	G_PRP
tarah	kis	chhalange	hi	hi	en	G_PRP	G_N
chhalange	tarah	mar	en	hi	hi	G_N	G_V
mar	chhalange	ke	hi	en	hi	G_V	G_V
ke	mar	gendbazi	hi	hi	hi	G_V	PSP
gendbazi	ke	ki	hi	hi	hi	PSP	G_V
ki	gendbazi	shuruvat	hi	hi	hi	G_V	PSP
shuruvat	ki	karte	hi	hi	hi	PSP	G_N
karte	shuruvat	h	hi	hi	hi	G_N	G_V
h	karte	0	hi	hi	univ	G_V	G_V
0	h	Maza	univ	hi	hi	G_V	G_X
Maza	0	aa	hi	univ	hi	G_X	G_N
aa	Maza	raha	hi	hi	hi	G_N	G_V
raha	aa	h	hi	hi	hi	G_V	G_V
h	raha	unki	hi	hi	hi	G_V	G_V
unki	h	balls	hi	hi	en	G_V	G_PRP
balls	unki	dekh	en	hi	hi	G_PRP	G_N
dekh	balls	kar	hi	en	hi	G_N	G_V
kar	dekh	#IndvsSA	hi	hi	univ	G_V	G_V
#IndvsSA	kar	####	univ	hi	####	G_V	#
####	#IndvsSA	Mohit	####	univ	ne	#	####
Mohit	####	Sharma	ne	####	ne	####	G_N
Sharma	Mohit	ko	ne	ne	hi	G_N	G_N
ko	Sharma	gussa	hi	ne	hi	G_N	PSP
gussa	ko	aa	hi	hi	hi	PSP	G_N
aa	gussa	gya	hi	hi	hi	G_N	G_V
gya	aa	h	hi	hi	hi	G_V	G_V
h	gya	logo	hi	hi	hi	G_V	G_V
logo	h	ke	hi	hi	hi	G_V	G_N
ke	logo	Tweets	hi	hi	en	G_N	PSP
Tweets	ke	dekh	en	hi	hi	PSP	G_N
dekh	Tweets	ke	hi	en	hi	G_N	G_V
ke	dekh	#IndvsSA	hi	hi	univ	G_V	PSP
#IndvsSA	ke	####	univ	hi	####	PSP	#
####	#IndvsSA	@suhelseth	####	univ	univ	#	####
@suhelseth	####	@abdullah_omar	univ	####	univ	####	@
@abdullah_omar	@suhelseth	@chetan_bhagat	univ	univ	univ	@	@
@chetan_bhagat	@abdullah_omar	@rishibagree	univ	univ	univ	@	@
@rishibagree	@chetan_bhagat	@rahulkanwal	univ	univ	univ	@	@
@rahulkanwal	@rishibagree	Aaj	univ	univ	hi	@	@
Aaj	@rahulkanwal	ka	hi	univ	hi	@	G_N
ka	Aaj	Man	hi	hi	en	G_N	G_PRT
Man	ka	of	en	hi	en	G_PRT	G_N
of	Man	the	en	en	hi	G_N	PSP
the	of	Match	hi	en	en	PSP	DT
Match	the	jointly	en	hi	en	DT	G_N
jointly	Match	Rahane/Mohit/Shikhar	en	en	ne	G_N	G_R
Rahane/Mohit/Shikhar	jointly	ko	ne	en	hi	G_R	G_N
ko	Rahane/Mohit/Shikhar	dena	hi	ne	hi	G_N	PSP
dena	ko	chahiye	hi	hi	hi	PSP	G_V
chahiye	dena	!	hi	hi	univ	G_V	G_V
!	chahiye	####	univ	hi	####	G_V	G_X
####	!	“	####	univ	univ	G_X	####
“	####	@sambha_bhilane	univ	####	univ	####	G_X
@sambha_bhilane	“	:	univ	univ	univ	G_X	@
:	@sambha_bhilane	Mohit	univ	univ	ne	@	G_X
Mohit	:	Sharma	ne	univ	ne	G_X	G_N
Sharma	Mohit	ke	ne	ne	hi	G_N	G_N
ke	Sharma	upar	hi	ne	hi	G_N	PSP
upar	ke	mata	hi	hi	hi	PSP	G_N
mata	upar	chad	hi	hi	hi	G_N	G_N
chad	mata	gayi	hi	hi	hi	G_N	G_V
gayi	chad	hai	hi	hi	hi	G_V	G_V
hai	gayi	”	hi	hi	univ	G_V	G_V
”	hai	Sharmaji	univ	hi	ne	G_V	G_X
Sharmaji	”	aaj	ne	univ	hi	G_X	G_N
aaj	Sharmaji	emotions	hi	ne	en	G_N	G_R
emotions	aaj	ko	en	hi	hi	G_R	G_N
ko	emotions	bhi	hi	en	hi	G_N	PSP
bhi	ko	express	hi	hi	en	PSP	G_PRT
express	bhi	kar	en	hi	hi	G_PRT	G_V
kar	express	rahe	hi	en	hi	G_V	G_V
rahe	kar	hain	hi	hi	hi	G_V	G_V
hain	rahe	!	hi	hi	univ	G_V	G_V
!	hain	####	univ	hi	####	G_V	G_X
####	!	Super	####	univ	ne	G_X	####
Super	####	king	ne	####	en	####	G_J
king	Super	Du	en	ne	ne	G_J	G_J
Du	king	plessis	ne	en	ne	G_J	G_N
plessis	Du	ko	ne	ne	hi	G_N	G_N
ko	plessis	out	hi	ne	en	G_N	PSP
out	ko	Kia	en	hi	hi	PSP	G_N
Kia	out	Super	hi	en	ne	G_N	G_V
Super	Kia	king	ne	hi	en	G_V	G_J
king	Super	Mohit	en	ne	ne	G_J	G_J
Mohit	king	Sharma	ne	en	ne	G_J	G_N
Sharma	Mohit	ne	ne	ne	hi	G_N	G_N
ne	Sharma	!	hi	ne	univ	G_N	PSP
!	ne	Yuhuu	univ	hi	univ	PSP	G_X
Yuhuu	!	!	univ	univ	univ	G_X	G_PRT
!	Yuhuu	:D	univ	univ	univ	G_PRT	G_X
:D	!	#IndvsSA	univ	univ	univ	G_X	E
#IndvsSA	:D	####	univ	univ	####	E	#
####	#IndvsSA	@jhunjhunwala	####	univ	univ	#	####
@jhunjhunwala	####	Batsman	univ	####	en	####	@
Batsman	@jhunjhunwala	ko	en	univ	hi	@	G_N
ko	Batsman	MOHIT	hi	en	ne	G_N	PSP
MOHIT	ko	karate	ne	hi	hi	PSP	G_N
karate	MOHIT	hua	hi	ne	hi	G_N	G_V
hua	karate	Apane	hi	hi	hi	G_V	G_V
Apane	hua	sammohan	hi	hi	hi	G_V	G_PRP
sammohan	Apane	ka	hi	hi	hi	G_PRP	G_N
ka	sammohan	sahi	hi	hi	hi	G_N	PSP
sahi	ka	istamaal	hi	hi	hi	PSP	G_J
istamaal	sahi	#ArunLalLogic	hi	hi	univ	G_J	G_N
#ArunLalLogic	istamaal	####	univ	hi	####	G_N	#
####	#ArunLalLogic	@khabarbaazi	####	univ	univ	#	####
@khabarbaazi	####	Ishant	univ	####	ne	####	@
Ishant	@khabarbaazi	ko	ne	univ	hi	@	G_N
ko	Ishant	mohit	hi	ne	ne	G_N	PSP
mohit	ko	ne	ne	hi	hi	PSP	G_J
ne	mohit	replace	hi	ne	en	G_J	PSP
replace	ne	kar	en	hi	hi	PSP	G_V
kar	replace	diya	hi	en	hi	G_V	G_V
diya	kar	#IndiavsSA	hi	hi	univ	G_V	G_V
#IndiavsSA	diya	####	univ	hi	####	G_V	#
####	#IndiavsSA	@ARangarajan1972	####	univ	univ	#	####
@ARangarajan1972	####	Sir	univ	####	en	####	@
Sir	@ARangarajan1972	Mohit	en	univ	ne	@	G_N
Mohit	Sir	Sharma	ne	en	ne	G_N	G_N
Sharma	Mohit	keliye	ne	ne	hi	G_N	G_N
keliye	Sharma	woh	hi	ne	hi	G_N	PSP
woh	keliye	cute	hi	hi	en	PSP	G_PRP
cute	woh	Bird	en	hi	en	G_PRP	G_J
Bird	cute	..	en	en	univ	G_J	G_N
..	Bird	ko	univ	en	hi	G_N	G_X
ko	..	Nikalke	hi	univ	hi	G_X	PSP
Nikalke	ko	..	hi	hi	univ	PSP	G_V
..	Nikalke	kuch	univ	hi	hi	G_V	G_X
kuch	..	aur	hi	univ	hi	G_X	G_SYM
aur	kuch	daalna	hi	hi	hi	G_SYM	G_R
daalna	aur	padega	hi	hi	hi	G_R	G_V
padega	daalna	...	hi	hi	univ	G_V	G_V
...	padega	He	univ	hi	hi	G_V	G_X
He	...	us	hi	univ	hi	G_X	G_PRP
us	He	ON	hi	hi	en	G_PRP	G_PRP
ON	us	FIRE	en	hi	en	G_PRP	PSP
FIRE	ON	💕👍👏👌👌👌😂😂😂	en	en	univ	PSP	G_J
💕👍👏👌👌👌😂😂😂	FIRE	####	univ	en	####	G_J	E
####	💕👍👏👌👌👌😂😂😂	Chalo	####	univ	hi	E	####
Chalo	####	Mohit	hi	####	ne	####	G_PRT
Mohit	Chalo	Sharma	ne	hi	ne	G_PRT	G_N
Sharma	Mohit	ko	ne	ne	hi	G_N	G_N
ko	Sharma	10	hi	ne	univ	G_N	PSP
10	ko	ads	univ	hi	en	PSP	$
ads	10	guarantee	en	univ	en	$	G_N
guarantee	ads	ab	en	en	hi	G_N	G_V
ab	guarantee	#IndvsSA	hi	en	univ	G_V	G_R
#IndvsSA	ab	####	univ	hi	####	G_R	#
####	#IndvsSA	@ProuddPakistani	####	univ	univ	#	####
@ProuddPakistani	####	@iamwaqaryunus	univ	####	univ	####	@
@iamwaqaryunus	@ProuddPakistani	mohit	univ	univ	ne	@	@
mohit	@iamwaqaryunus	n	ne	univ	en	@	G_J
n	mohit	fir	en	ne	hi	G_J	PSP
fir	n	ek	hi	en	hi	PSP	G_R
ek	fir	ko	hi	hi	hi	G_R	G_SYM
ko	ek	pavilion	hi	hi	en	G_SYM	PSP
pavilion	ko	bheji	en	hi	hi	PSP	G_N
bheji	pavilion	....	hi	en	univ	G_N	G_V
....	bheji	####	univ	hi	####	G_V	G_X
####	....	Kaptaan	####	univ	en	G_X	####
Kaptaan	####	ko	en	####	hi	####	G_N
ko	Kaptaan	salam	hi	en	hi	G_N	PSP
salam	ko	!	hi	hi	univ	PSP	G_N
!	salam	RT	univ	hi	acro	G_N	G_X
RT	!	double_quotes	acro	univ	univ	G_X	~
double_quotes	RT	@xtahzy	univ	acro	univ	~	G_X
@xtahzy	double_quotes	:	univ	univ	univ	G_X	@
:	@xtahzy	See	univ	univ	en	@	G_X
See	:	,	en	univ	univ	G_X	G_V
,	See	bringing	univ	en	en	G_V	G_X
bringing	,	Mohit	en	univ	ne	G_X	G_V
Mohit	bringing	Sharma	ne	en	ne	G_V	G_N
Sharma	Mohit	back	ne	ne	en	G_N	G_N
back	Sharma	was	en	ne	en	G_N	G_R
was	back	a	en	en	en	G_R	G_V
a	was	game	en	en	en	G_V	DT
game	a	breaker	en	en	en	DT	G_N
breaker	game	0	en	en	univ	G_N	G_N
0	breaker	Dhoni	univ	en	ne	G_N	G_X
Dhoni	0	is	ne	univ	en	G_X	G_N
is	Dhoni	on	en	ne	en	G_N	G_PRP
on	is	fire	en	en	en	G_PRP	PSP
fire	on	0	en	en	univ	PSP	G_J
0	fire	double_quotes	univ	en	univ	G_J	G_X
double_quotes	0	####	univ	univ	####	G_X	G_X
####	double_quotes	Mohit	####	univ	ne	G_X	####
Mohit	####	Sharma	ne	####	ne	####	G_N
Sharma	Mohit	jesay	ne	ne	hi	G_N	G_N
jesay	Sharma	kachra	hi	ne	hi	G_N	G_R
kachra	jesay	bowler	hi	hi	en	G_R	G_J
bowler	kachra	ko	en	hi	hi	G_J	G_N
ko	bowler	wickets	hi	en	en	G_N	PSP
wickets	ko	mil	en	hi	hi	PSP	G_N
mil	wickets	rahi	hi	en	hi	G_N	G_V
rahi	mil	hain	hi	hi	hi	G_V	G_V
hain	rahi	-_-	hi	hi	univ	G_V	G_V
-_-	hain	#IndvsSA	univ	hi	univ	G_V	E
#IndvsSA	-_-	####	univ	univ	####	E	#
####	#IndvsSA	Mohit	####	univ	ne	#	####
Mohit	####	Sharma	ne	####	ne	####	G_N
Sharma	Mohit	KO	ne	ne	hi	G_N	G_N
KO	Sharma	wicket	hi	ne	en	G_N	PSP
wicket	KO	0	en	hi	univ	PSP	G_N
0	wicket	Something	univ	en	en	G_N	G_X
Something	0	seriously	en	univ	en	G_X	G_PRP
seriously	Something	wrong	en	en	en	G_PRP	G_R
wrong	seriously	with	en	en	en	G_R	G_J
with	wrong	SA	en	en	acro	G_J	PSP
SA	with	0	acro	en	univ	PSP	G_N
0	SA	#SAvsIND	univ	acro	univ	G_N	G_X
#SAvsIND	0	####	univ	univ	####	G_X	#
####	#SAvsIND	Let's	####	univ	en	#	####
Let's	####	not	en	####	en	####	G_N
not	Let's	jinx	en	en	en	G_N	G_R
jinx	not	it	en	en	en	G_R	G_V
it	jinx	0	en	en	univ	G_V	G_PRP
0	it	Match	univ	en	en	G_PRP	G_X
