index	tag	word	label
19099	G_N	bhramin	hi
19100	G_PRT	Ki	hi
19101	G_N	kismat	hi
19102	G_PRT	to	hi
19103	G_J	chamki	hi
19104	G_X	double_quotes	univ
19105	#	#racist	univ
19106	E	:P	univ
19107	G_X	double_quotes	univ
19108	@	@iyerdeepshri	univ
19109	G_X	:	univ
19110	G_N	Mohit	ne
19111	G_N	Sharma	ne
19112	PSP	ko	hi
19113	G_SYM	ek	hi
19114	G_N	chumma	hi
19115	G_X	:	univ
19116	G_X	*	univ
19117	#	#CWC15	univ
19118	G_X	double_quotes	univ
19119	G_V	Chalo	hi
19120	G_PRP	Kisi	hi
19121	G_N	north	en
19122	G_N	indian	ne
19123	G_N	bhramin	hi
19124	G_PRP	Ki	hi
19125	G_N	kismat	hi
19126	PSP	to	hi
19127	G_J	chamki	hi
19128	E	😃	univ
19129	G_PRT	Arre	hi
19130	G_N	Aunty	en
19131	G_X	,	univ
19132	G_PRP	ur	en
19133	G_N	nephew	en
19134	G_N	Mohit	ne
19135	G_PRP	is	en
19136	G_V	playing	en
19137	G_R	so	en
19138	G_R	well	en
19139	G_X	.	univ
19140	G_N	beta	hi
19141	G_PRP	maine	hi
19142	G_N	maasi	hi
19143	PSP	ko	hi
19144	G_V	bola	hi
19145	G_V	thha	hi
19146	G_X	.	univ
19147	G_N	ladka	hi
19148	G_J	heera	hi
19149	G_V	hai	hi
19150	G_X	..	univ
19151	G_N	Kab	hi
19152	G_N	mummy	en
19153	G_X	..	univ
19154	G_PRP	Kaun	hi
19155	G_N	Mohit	ne
19156	G_X	.	univ
19157	G_PRP	mujhe	hi
19158	G_V	laga	hi
19159	G_PRP	aap	hi
19160	G_SYM	eklaute	hi
19161	G_V	ho	hi
19162	G_N	rohit	ne
19163	G_N	Sharma	ne
19164	G_N	mohit	ne
19165	G_N	Sharma	ne
19166	G_R	aaj	hi
19167	G_N	talent	en
19168	G_J	mohit	ne
19169	PSP	ko	hi
19170	G_V	de	hi
19171	G_V	diya	hi
19172	G_N	rohit	ne
19173	PSP	ne	hi
19174	G_J	Indian	ne
19175	G_N	parents	en
19176	PSP	after	en
19177	G_V	watching	en
19178	G_N	Mohit	ne
19179	G_N	Sharma's	ne
19180	G_N	performance	en
19181	G_X	double_quotes	univ
19182	G_V	Dekho	hi
19183	G_N	Sharma	ne
19184	G_PRT	ji	hi
19185	PSP	ke	hi
19186	G_N	bete	hi
19187	PSP	ko	hi
19188	G_X	,	univ
19189	G_SYM	kuch	hi
19190	G_N	seekho	hi
19191	G_X	double_quotes	univ
19192	#	#IndvsSA	univ
19193	#	#SAvsIND	univ
19194	#	#IndiaVsSouthAfrica	univ
19195	#	#IndvsSA	univ
19196	#	#SAvsIND	univ
19197	PSP	If	en
19198	G_N	mohit	ne
19199	G_N	sharma	ne
19200	G_V	wins	en
19201	DT	this	en
19202	G_N	match	en
19203	PSP	for	en
19204	G_N	India	ne
19205	G_X	.	univ
19206	G_N	Ishant	ne
19207	G_N	sharma's	ne
19208	G_N	parents	en
19209	G_V	will	en
19210	G_V	say	hi
19211	G_X	double_quotes	univ
19212	G_SYM	ek	hi
19213	G_N	baar	hi
19214	G_PRP	apne	hi
19215	G_N	bhai	hi
19216	PSP	ko	hi
19217	G_V	dekho	hi
19218	G_R	aur	hi
19219	G_PRP	apne	hi
19220	G_PRP	apko	hi
19221	G_X	double_quotes	univ
19222	G_X	.	univ
19223	G_V	Nikaal	hi
19224	G_V	nikaal	hi
19225	G_X	...	univ
19226	G_J	Jaldi	hi
19227	G_X	“	univ
19228	@	@vantaskigoli	univ
19229	G_X	:	univ
19230	G_PRT	COME	en
19231	G_PRT	ON	en
19232	G_N	MOHIT	ne
19233	G_X	!!	univ
19234	G_V	NIKAAL	hi
19235	G_N	DUMINY	ne
19236	PSP	KO	hi
19237	G_X	!	univ
19238	G_X	”	univ
19239	G_N	Kapil	ne
19240	G_N	Dev	ne
19241	G_X	:	univ
19242	G_N	Mohit	ne
19243	G_N	Sharma	ne
19244	PSP	ko	hi
19245	G_J	halka	hi
19246	G_V	kar	hi
19247	G_V	Diya	hi
19248	G_V	jaaye	hi
19249	G_N	pressure	en
19250	PSP	se	hi
19251	#	#IndvsSA	univ
19252	#	#WontGiveItBack	univ
19253	@	@HDFCLIFE	univ
19254	G_PRP	Yeh	hi
19255	G_N	Mohit	ne
19256	G_N	Sharma	ne
19257	PSP	ko	hi
19258	G_V	bowl	en
19259	G_N	karne	hi
19260	G_V	do	hi
19261	G_R	aur	hi
19262	$	3-1	univ
19263	G_V	banao	hi
19264	G_X	.	univ
19265	G_N	Don't	en
19266	G_V	forget	en
19267	G_PRT	to	en
19268	G_N	thank	en
19269	G_N	Ishant	ne
19270	G_N	Sharma	ne
19271	PSP	for	en
19272	G_PRP	his	en
19273	G_N	sacrifice	en
19274	E	:)	univ
19275	#	#MyTeamMyPride	univ
19276	G_N	Arun	ne
19277	G_N	Lal-	ne
19278	G_PRP	ye	hi
19279	G_V	dekhiye	hi
19280	G_N	Mohit	ne
19281	G_N	Sharma	ne
19282	PSP	ko	hi
19283	G_X	;	univ
19284	G_PRP	kis	hi
19285	G_N	tarah	hi
19286	G_V	chhalange	en
19287	G_V	mar	hi
19288	PSP	ke	hi
19289	G_V	gendbazi	hi
19290	PSP	ki	hi
19291	G_N	shuruvat	hi
19292	G_V	karte	hi
19293	G_V	h	hi
19294	G_X	.	univ
19295	G_N	Maza	hi
19296	G_V	aa	hi
19297	G_V	raha	hi
19298	G_V	h	hi
19299	G_PRP	unki	hi
19300	G_N	balls	en
19301	G_V	dekh	hi
19302	G_V	kar	hi
19303	#	#IndvsSA	univ
19304	G_N	Mohit	ne
19305	G_N	Sharma	ne
19306	PSP	ko	hi
19307	G_N	gussa	hi
19308	G_V	aa	hi
19309	G_V	gya	hi
19310	G_V	h	hi
19311	G_N	logo	hi
19312	PSP	ke	hi
19313	G_N	Tweets	en
19314	G_V	dekh	hi
19315	PSP	ke	hi
19316	#	#IndvsSA	univ
19317	@	@suhelseth	univ
19318	@	@abdullah_omar	univ
19319	@	@chetan_bhagat	univ
19320	@	@rishibagree	univ
19321	@	@rahulkanwal	univ
19322	G_N	Aaj	hi
19323	G_PRT	ka	hi
19324	G_N	Man	en
19325	PSP	of	en
19326	DT	the	hi
19327	G_N	Match	en
19328	G_R	jointly	en
19329	G_N	Rahane/Mohit/Shikhar	ne
19330	PSP	ko	hi
19331	G_V	dena	hi
19332	G_V	chahiye	hi
19333	G_X	!	univ
19334	G_X	“	univ
19335	@	@sambha_bhilane	univ
19336	G_X	:	univ
19337	G_N	Mohit	ne
19338	G_N	Sharma	ne
19339	PSP	ke	hi
19340	G_N	upar	hi
19341	G_N	mata	hi
19342	G_V	chad	hi
19343	G_V	gayi	hi
19344	G_V	hai	hi
19345	G_X	”	univ
19346	G_N	Sharmaji	ne
19347	G_R	aaj	hi
19348	G_N	emotions	en
19349	PSP	ko	hi
19350	G_PRT	bhi	hi
19351	G_V	express	en
19352	G_V	kar	hi
19353	G_V	rahe	hi
19354	G_V	hain	hi
19355	G_X	!	univ
19356	G_J	Super	ne
19357	G_J	king	en
19358	G_N	Du	ne
19359	G_N	plessis	ne
19360	PSP	ko	hi
19361	G_N	out	en
19362	G_V	Kia	hi
19363	G_J	Super	ne
19364	G_J	king	en
19365	G_N	Mohit	ne
19366	G_N	Sharma	ne
19367	PSP	ne	hi
19368	G_X	!	univ
19369	G_PRT	Yuhuu	univ
19370	G_X	!	univ
19371	E	:D	univ
19372	#	#IndvsSA	univ
19373	@	@jhunjhunwala	univ
19374	G_N	Batsman	en
19375	PSP	ko	hi
19376	G_N	MOHIT	ne
19377	G_V	karate	hi
19378	G_V	hua	hi
19379	G_PRP	Apane	hi
19380	G_N	sammohan	hi
19381	PSP	ka	hi
19382	G_J	sahi	hi
19383	G_N	istamaal	hi
19384	#	#ArunLalLogic	univ
19385	@	@khabarbaazi	univ
19386	G_N	Ishant	ne
19387	PSP	ko	hi
19388	G_J	mohit	ne
19389	PSP	ne	hi
19390	G_V	replace	en
19391	G_V	kar	hi
19392	G_V	diya	hi
19393	#	#IndiavsSA	univ
19394	@	@ARangarajan1972	univ
19395	G_N	Sir	en
19396	G_N	Mohit	ne
19397	G_N	Sharma	ne
19398	PSP	keliye	hi
19399	G_PRP	woh	hi
19400	G_J	cute	en
19401	G_N	Bird	en
19402	G_X	..	univ
19403	PSP	ko	hi
19404	G_V	Nikalke	hi
19405	G_X	..	univ
19406	G_SYM	kuch	hi
19407	G_R	aur	hi
19408	G_V	daalna	hi
19409	G_V	padega	hi
19410	G_X	...	univ
19411	G_PRP	He	hi
19412	G_PRP	us	hi
19413	PSP	ON	en
19414	G_J	FIRE	en
19415	E	💕👍👏👌👌👌😂😂😂	univ
19416	G_PRT	Chalo	hi
19417	G_N	Mohit	ne
19418	G_N	Sharma	ne
19419	PSP	ko	hi
19420	$	10	univ
19421	G_N	ads	en
19422	G_V	guarantee	en
19423	G_R	ab	hi
19424	#	#IndvsSA	univ
19425	@	@ProuddPakistani	univ
19426	@	@iamwaqaryunus	univ
19427	G_J	mohit	ne
19428	PSP	n	en
19429	G_R	fir	hi
19430	G_SYM	ek	hi
19431	PSP	ko	hi
19432	G_N	pavilion	en
19433	G_V	bheji	hi
19434	G_X	....	univ
19435	G_N	Kaptaan	en
19436	PSP	ko	hi
19437	G_N	salam	hi
19438	G_X	!	univ
19439	~	RT	acro
19440	G_X	double_quotes	univ
19441	@	@xtahzy	univ
19442	G_X	:	univ
19443	G_V	See	en
19444	G_X	,	univ
19445	G_V	bringing	en
19446	G_N	Mohit	ne
19447	G_N	Sharma	ne
19448	G_R	back	en
19449	G_V	was	en
19450	DT	a	en
19451	G_N	game	en
19452	G_N	breaker	en
19453	G_X	.	univ
19454	G_N	Dhoni	ne
19455	G_PRP	is	en
19456	PSP	on	en
19457	G_J	fire	en
19458	G_X	.	univ
19459	G_X	double_quotes	univ
19460	G_N	Mohit	ne
19461	G_N	Sharma	ne
19462	G_R	jesay	hi
19463	G_J	kachra	hi
19464	G_N	bowler	en
19465	PSP	ko	hi
19466	G_N	wickets	en
19467	G_V	mil	hi
19468	G_V	rahi	hi
19469	G_V	hain	hi
19470	E	-_-	univ
19471	#	#IndvsSA	univ
19472	G_N	Mohit	ne
19473	G_N	Sharma	ne
19474	PSP	KO	hi
19475	G_N	wicket	en
19476	G_X	.	univ
19477	G_PRP	Something	en
19478	G_R	seriously	en
19479	G_J	wrong	en
19480	PSP	with	en
19481	G_N	SA	acro
19482	G_X	.	univ
19483	#	#SAvsIND	univ
19484	G_N	Let's	en
19485	G_R	not	en
19486	G_V	jinx	en
19487	G_PRP	it	en
19488	G_X	.	univ
19489	G_N	Match	en
19490	G_R	abhi	hi
19491	G_J	baaki	hi
19492	G_V	hai	hi
19493	G_PRP	mere	hi
19494	G_N	dost	hi
19495	G_X	!	univ
19496	E	:P	univ
19497	G_X	double_quotes	univ
19498	@	@authoramish	univ
19499	G_X	:	univ
19500	G_V	Looks	en
19501	PSP	like	en
19502	G_N	we're	en
19503	G_V	gonna	en
19504	G_V	win	en
19505	DT	this	en
19506	G_SYM	one	en
19507	G_R	too	en
19508	G_X	!!!!!!	univ
19509	E	:-)	univ
19510	#	#IndvsSA	univ
19511	G_X	double_quotes	univ
19512	G_N	Phatakhe	hi
19513	CC	to	hi
19514	G_PRP	Hum	hi
19515	G_PRT	hi	hi
19516	G_V	Fodenge	hi
19517	G_PRP	iss	hi
19518	G_N	baar	hi
19519	G_V	bhi	hi
19520	G_X	.	univ
19521	G_N	Indian	ne
19522	G_N	Team	en
19523	G_V	Breaking	en
19524	DT	the	en
19525	G_N	Jinx	en
19526	G_X	.	univ
19527	#	#IndvsSa	univ
19528	G_N	Nature's	en
19529	G_N	way	en
19530	PSP	of	en
19531	G_V	telling	en
19532	G_N	its	en
19533	G_N	India's	en
19534	G_N	day	en
19535	#	#today	univ
19536	G_X	..	univ
19537	#	#IndvsSA	univ
19538	G_PRT	Yes	en
19539	G_PRP	we	en
19540	G_V	will	en
19541	G_V	break	en
19542	DT	the	en
19543	G_N	jinx	en
19544	G_X	..	univ
19545	#	#Phatake	univ
19546	G_N	aaj	hi
19547	G_V	phodenge	hi
19548	G_X	..	univ
19549	G_N	Jinx	en
19550	PSP	abt	en
19551	PSP	to	en
19552	G_V	be	en
19553	G_V	broken	en
19554	G_X	...	univ
19555	G_N	Mauke	hi
19556	PSP	pe	hi
19557	G_SYM	chauka	hi
19558	G_N	boss	en
19559	#	#IndVsSA	univ
19560	#	#MaukaMauka	univ
19561	#	#CWC15	univ
19562	G_X	...	univ
19563	G_J	Superb	en
19564	G_N	team	en
19565	G_V	work	en
19566	G_N	India's	en
19567	G_J	lucky	en
19568	G_N	charm	en
19569	G_X	-	univ
19570	G_X	-	univ
19571	G_N	Mauka	hi
19572	G_N	Mauka	hi
19573	G_N	ads	en
19574	#	#IndvsSA	univ
19575	#	#CWC	univ
19576	@	@StarSportsIndia	univ
19577	G_V	Do	en
19578	G_PRP	you	en
19579	G_R	really	en
19580	G_V	need	en
19581	G_N	words	en
19582	G_X	?	univ
19583	G_PRP	Ye	hi
19584	G_N	mauka	hi
19585	G_N	humne	hi
19586	G_N	haath	hi
19587	PSP	se	hi
19588	G_N	jaane	hi
19589	G_PRT	nahin	hi
19590	G_V	diya	hi
19591	G_X	..	univ
19592	DT	This	en
19593	G_N	time	en
19594	G_PRP	we	en
19595	G_V	are	en
19596	G_V	winning	en
19597	G_X	!	univ
19598	#	#WontGiveItBack	univ
19599	#	#IndvsSA	univ
19600	G_N	Soch	hi
19601	G_V	raha	hi
19602	G_V	hoo	hi
19603	G_PRP	iss	hi
19604	G_N	baar	hi
19605	G_R	phir	hi
19606	PSP	se	hi
19607	G_N	India	ne
19608	PSP	ko	hi
19609	G_N	World	en
19610	G_N	Cup	en
19611	G_V	dilwa	hi
19612	G_V	doo	hi
19613	G_X	.	univ
19614	G_PRP	What	en
19615	G_V	do	en
19616	G_PRP	you	en
19617	G_V	think	en
19618	G_X	?	univ
19619	#	#IndvsSA	univ
19620	#	#CWC15	univ
19621	#	#BleedBlue	univ
19622	G_N	Shoaib	ne
19623	G_N	Akhtar	ne
19624	G_V	saying	en
19625	G_X	,	univ
19626	G_N	SA	acro
19627	PSP	ka	hi
19628	G_N	performance	en
19629	G_PRT	toh	hi
19630	G_N	Pakistan	ne
19631	PSP	se	hi
19632	G_PRT	bhi	hi
19633	G_J	bura	hi
19634	G_X	.	univ
19635	G_PRT	Chal	hi
19636	G_PRT	chup	hi
19637	E	:/	univ
19638	G_N	Cannot	en
19639	G_V	compare	en
19640	G_J	Humshakals	hi
19641	PSP	with	en
19642	G_J	Himmatwala	hi
19643	G_X	!	univ
19644	#	#IndvsSA	univ
19645	#	#SAvsIND	univ
19646	#	#Donedan	univ
19647	G_X	:	univ
19648	G_N	Sri	ne
19649	G_N	Lanka	ne
19650	PSP	Ne	hi
19651	G_N	World	en
19652	G_N	Cup	en
19653	G_N	Match	en
19654	PSP	Mein	hi
19655	G_N	Afghanistan	ne
19656	PSP	Ko	hi
19657	$	4	univ
19658	G_N	Wickets	en
19659	PSP	Se	hi
19660	G_N	Hara	hi
19661	G_V	Diya	hi
19662	G_X	:	univ
19663	#	#LIVE_10	univ
19664	G_X	:	univ
19665	$	42am	univ
19666	G_N	Dunedin	ne
19667	G_X	:	univ
19668	G_N	World	en
19669	G_N	Cup	en
19670	PSP	Kay	hi
19671	G_N	Match	en
19672	PSP	Main	hi
19673	G_N	Sri	ne
19674	G_N	Lanka	ne
19675	PSP	Nay	hi
19676	G_N	Afghanistan	ne
19677	PSP	Ko	hi
19678	$	4	univ
19679	G_N	Wickets	en
19680	PSP	Say	hi
19681	G_V	Hara	hi
19682	G_V	Diya	hi
19683	G_X	,	univ
19684	G_N	Mahela	ne
19685	G_N	Jayawardene	ne
19686	PSP	Nay	hi
19687	$	100	univ
19688	G_N	Runs	en
19689	G_V	Banaye	hi
19690	G_SYM	Tamam	hi
19691	G_N	Pakistani	ne
19692	G_N	Behn	hi
19693	G_N	Bhaiyon	hi
19694	PSP	say	hi
19695	G_N	appeal	en
19696	G_V	hai	hi
19697	G_PRT	plz	en
19698	G_V	stop	en
19699	G_V	supporting	en
19700	G_N	South	ne
19701	G_N	Africa	ne
19702	G_X	,	univ
19703	G_PRP	ap	hi
19704	G_N	log	hi
19705	G_PRP	unhain	hi
19706	G_PRT	bhi	hi
19707	G_N	match	en
19708	G_V	hara	hi
19709	PSP	k	hi
19710	G_PRT	hee	hi
19711	G_N	chorain	hi
19712	G_V	gae	hi
19713	G_X	!	univ
19714	G_N	Cricket	en
19715	G_N	News	en
19716	G_X	:	univ
19717	G_N	Dunedin	ne
19718	G_X	:	univ
19719	G_N	World	en
19720	G_N	Cup	en
19721	PSP	Kay	hi
19722	G_N	Match	en
19723	PSP	Main	hi
19724	G_N	Sri	ne
19725	G_N	Lanka	ne
19726	PSP	Nay	hi
19727	G_N	Afghanistan	ne
19728	PSP	Ko	hi
19729	$	4	univ
19730	G_N	Wickets	en
19731	PSP	Say	hi
19732	G_V	Hara	hi
19733	G_V	Diya	hi
19734	G_X	,	univ
19735	G_N	Mahela	ne
19736	G_N	Jayawardene	ne
19737	PSP	Nay	hi
19738	$	100	univ
19739	G_N	Runs	en
19740	G_V	Banaye	hi
19741	G_J	Simple	en
19742	G_N	Scenario	en
19743	G_V	hai	hi
19744	G_N	Pakistan	ne
19745	PSP	k	hi
19746	G_V	lye	hi
19747	E	:D	univ
19748	G_N	Zimbabwe	ne
19749	G_N	Ireland	ne
19750	PSP	ko	hi
19751	G_V	hara	hi
19752	G_V	de	hi
19753	CC	ya	hi
19754	G_N	barish	hi
19755	G_V	ho	hi
19756	G_V	jaye	hi
19757	G_N	Pakistan	ne
19758	G_R	atleast	en
19759	$	3no	hi
19760	G_N	match	en
19761	G_X	...	univ
19762	U	http://t.co/QS1Qh7EjLO	univ
19763	G_N	Hindustan	ne
19764	PSP	ne	hi
19765	G_V	toss	en
19766	G_V	jita	hi
19767	G_X	...	univ
19768	G_N	ballebazi	hi
19769	PSP	ka	hi
19770	G_N	faishla	hi
19771	G_X	.....	univ
19772	@	@CelkonMobile	univ
19773	#	#CelkonCheers4India	univ
19774	G_R	Ab	hi
19775	G_V	toss	en
19776	G_V	jita	hi
19777	G_V	hai	hi
19778	G_R	Ab	hi
19779	G_N	match	en
19780	G_PRT	bhi	hi
19781	G_V	jitenge	hi
19782	@	@Babu_Bhaiyaa	univ
19783	G_V	toss	en
19784	G_N	dhoni	ne
19785	PSP	ne	hi
19786	G_V	jita	hi
19787	CC	ya	hi
19788	G_J	team	en
19789	G_N	india	ne
19790	PSP	ne	hi
19791	G_V	toss	en
19792	G_V	jita	hi
19793	G_N	ab	hi
19794	G_N	match	en
19795	G_N	jito	hi
19796	G_X	...	univ
19797	G_PRT	Go	en
19798	G_N	India	ne
19799	G_PRT	Go	en
19800	G_X	....	univ
19801	G_N	India	ne
19802	G_V	elected	en
19803	PSP	to	en
19804	G_N	bat	en
19805	G_X	.	univ
19806	G_X	—	univ
19807	G_V	watching	en
19808	G_N	South	ne
19809	G_N	Africa	ne
19810	PSP	vs	en
19811	G_N	India	ne
19812	G_N	India	ne
19813	PSP	ne	hi
19814	G_V	toss	en
19815	G_V	jita	hi
19816	G_N	matlab	hi
19817	$	50%macth	univ
19818	G_N	jitt	hi
19819	G_J	Best	en
19820	PSP	of	en
19821	G_J	luck	en
19822	G_J	team	en
19823	G_N	india	ne
19824	G_R	Abhi	hi
19825	PSP	to	hi
19826	G_V	toss	en
19827	G_V	jita	hi
19828	G_V	hai	hi
19829	G_R	ab	hi
19830	G_N	match	en
19831	PSP	ki	hi
19832	G_N	bari	hi
19833	G_V	hai	hi
19834	G_X	...	univ
19835	#	#IndvsSA	univ
19836	#	#CWC15	univ
19837	#	#IndWins	univ
19838	@	@KhanKiTigress	univ
19839	G_X	..	univ
19840	CC	But	en
19841	G_V	toss	en
19842	PSP	to	hi
19843	G_N	pak	ne
19844	PSP	nay	hi
19845	G_V	jita	hi
19846	G_X	,	univ
19847	@	@arshadsyed001	univ
19848	@	@faizanlakhani	univ
19849	G_N	pta	hi
19850	G_PRT	nahi	hi
19851	G_PRP	hum	hi
19852	G_V	toss	en
19853	G_N	jitne	hi
19854	PSP	kelye	hi
19855	G_N	duaa	hi
19856	G_V	karte	hi
19857	G_PRP	usne	hi
19858	G_V	toss	en
19859	G_V	jita	hi
19860	G_N	feilding	en
19861	G_PRT	ka	hi
19862	G_N	faisla	hi
19863	G_V	kia	hi
19864	G_N	Bangladesh	ne
19865	PSP	ne	hi
19866	G_V	toss	en
19867	G_V	jita	hi
19868	G_V	hai	hi
19869	G_N	batting	en
19870	G_PRT	bhi	hi
19871	G_V	kar	hi
19872	G_V	raha	hi
19873	G_V	hai	hi
19874	CC	lekin	hi
19875	$	259	univ
19876	PSP	se	hi
19877	G_N	pahle	hi
19878	G_PRT	hi	hi
19879	G_N	Afghanistan	ne
19880	G_N	samet	hi
19881	G_V	lega	hi
19882	CC	ar	hi
19883	G_N	match	en
19884	G_N	jeet	hi
19885	G_V	lega	hi
19886	G_PRT	Hahaha	univ
19887	G_N	pak	ne
19888	G_R	abhi	hi
19889	PSP	tak	hi
19890	G_N	india	ne
19891	PSP	k	hi
19892	G_N	samne	hi
19893	G_V	toss	en
19894	G_PRT	bhi	hi
19895	G_PRT	ni	hi
19896	G_V	jita	hi
19897	G_N	Jaankari	hi
19898	PSP	ke	hi
19899	PSP	liye	hi
19900	G_V	Bata	hi
19901	G_V	dun	hi
19902	PSP	ki	hi
19903	G_N	Pakistan	ne
19904	G_N	India	ne
19905	PSP	se	hi
19906	G_N	world	en
19907	G_N	cup	en
19908	PSP	me	hi
19909	G_N	Aaj	hi
19910	PSP	tak	hi
19911	G_SYM	ek	hi
19912	G_N	match	en
19913	PSP	to	hi
19914	G_PRP	Kya	hi
19915	G_SYM	ek	hi
19916	G_V	toss	en
19917	PSP	tak	hi
19918	G_PRT	nhi	hi
19919	G_V	jita	hi
19920	G_V	Hai	hi
19921	E	:P	univ
19922	G_X	—	univ
19923	G_V	feeling	en
19924	G_J	proud	en
19925	G_N	Afridi	ne
19926	G_V	cheering	en
19927	G_N	Pakistan	ne
19928	G_J	team	en
19929	G_X	-	univ
19930	G_N	matches	en
19931	G_N	haare	hi
19932	PSP	to	hi
19933	G_PRP	kya	hi
19934	G_V	hua	hi
19935	G_X	?	univ
19936	G_SYM	Ek	hi
19937	G_N	baat	hi
19938	G_R	hamesha	hi
19939	G_N	yaad	hi
19940	G_N	rakho	hi
19941	G_PRP	hum	hi
19942	PSP	ney	hi
19943	G_SYM	ek	hi
19944	G_N	baar	hi
19945	G_N	India	ne
19946	PSP	ke	hi
19947	G_N	saamne	hi
19948	G_V	Toss	en
19949	G_V	jita	hi
19950	G_V	hai	hi
19951	G_X	.	univ
19952	G_N	FYI	acro
19953	G_R	phir	hi
19954	PSP	se	hi
19955	G_V	bata	hi
19956	G_V	raha	hi
19957	G_V	hu	hi
19958	G_X	,	univ
19959	G_N	Pakistan	ne
19960	PSP	ne	hi
19961	G_N	WC	acro
19962	PSP	me	hi
19963	G_N	India	ne
19964	PSP	ke	hi
19965	G_N	samne	hi
19966	G_N	match	en
19967	PSP	to	hi
19968	G_PRP	kya	hi
19969	G_V	toss	en
19970	G_PRT	bhi	hi
19971	G_PRT	nahi	hi
19972	G_V	jita	hi
19973	G_V	hai	hi
19974	G_X	.	univ
19975	#	#IndvsPak	univ
19976	#	#CantBeatIndia	univ
19977	#	#CWC15	univ
19978	G_V	Bola	hi
19979	G_V	tha	hi
19980	G_V	toss	en
19981	G_V	jita	hi
19982	G_V	hai	hi
19983	G_N	match	en
19984	G_PRT	b	hi
19985	G_V	jitenge	hi
19986	G_X	....	univ
19987	G_N	Indiarockss	en
19988	G_X	—	univ
19989	$	feeling	en
19990	G_J	proud	en
19991	G_N	Jankari	hi
19992	PSP	ke	hi
19993	PSP	liye	hi
19994	G_V	bata	hi
19995	G_V	dui	hi
19996	G_N	Pakistan	ne
19997	G_N	aajtak	hi
19998	G_N	world	en
19999	G_N	cup	en
20000	PSP	me	hi
20001	G_N	match	en
20002	PSP	to	hi
20003	G_PRP	kya	hi
20004	G_V	toss	en
20005	G_PRT	bhi	hi
20006	G_PRT	nahi	hi
20007	G_V	jita	hi
20008	G_V	Hai	hi
20009	#	#IndvsPak	univ
20010	G_N	Match	en
20011	PSP	toh	hi
20012	G_N	dur	hi
20013	PSP	ki	hi
20014	G_V	baat	hi
20015	G_V	hai	hi
20016	G_N	pakistan	ne
20017	PSP	nai	hi
20018	G_R	abhi	hi
20019	PSP	tak	hi
20020	G_V	toss	en
20021	G_PRT	bhi	hi
20022	G_PRT	nhi	hi
20023	G_V	jita	hi
20024	G_N	toh	hi
20025	G_N	match	en
20026	PSP	kya	hi
20027	G_J	khak	hi
20028	G_V	jitenge	hi
20029	G_X	...	univ
20030	E	😎😎😎😎proud	en
20031	PSP	to	hi
20032	G_V	be	hi
20033	G_J	indian	ne
20034	#	#WorldCup2015	univ
20035	G_V	Toss	en
20036	G_PRT	bhi	hi
20037	G_PRP	humne	hi
20038	G_V	jita	hi
20039	G_V	tha	hi
20040	G_N	match	en
20041	G_PRT	bhi	hi
20042	G_PRP	hum	hi
20043	G_PRT	hi	hi
20044	G_V	jitenge	hi
20045	CC	or	hi
20046	G_N	world	en
20047	G_N	cup	en
20048	G_PRT	bhi	hi
20049	G_PRP	hum	hi
20050	G_V	hi	hi
20051	G_V	jitenge	hi
20052	#	#IndvsPak	univ
20053	#	#IndWins	univ
20054	#	#BleedBlue	univ
20055	G_PRP	Jo	hi
20056	G_V	toss	en
20057	G_V	jita	hi
20058	G_PRP	wohi	hi
20059	G_N	match	en
20060	G_V	jitegaaaaa	univ
20061	G_X	!	univ
20062	#	#HumIndiaWale	univ
20063	#	#BleedBlue	univ
20064	#	#WeWontGiveItBack	univ
20065	#	#IndvsPak	univ
20066	G_X	💃💙🇮🇳	univ
20067	G_PRP	Jis	hi
20068	G_R	tarah	hi
20069	G_N	india	ne
20070	PSP	ne	hi
20071	G_V	toss	en
20072	G_V	jita	hi
20073	G_PRP	ussi	hi
20074	G_R	tarah	hi
20075	G_N	match	en
20076	G_PRT	vi	hi
20077	G_N	jit	hi
20078	G_V	jyegi	hi
20079	CC	or	hi
20080	G_N	worldcup	en
20081	G_PRT	vi	hi
20082	G_N	india	ne
20083	PSP	ne	hi
20084	G_R	ab	hi
20085	PSP	tak	hi
20086	G_N	pak	ne
20087	PSP	ke	hi
20088	PSP	khilap	hi
20089	G_N	worldcup	en
20090	PSP	me	hi
20091	G_V	toss	en
20092	G_N	india	ne
20093	G_V	jita	hi
20094	G_V	hai	hi
20095	@	@ICC	univ
20096	@	@cricketworldcup	univ
20097	@	@BCCI	univ
20098	@	@TheRealPCB	univ
20099	G_N	india	ne
20100	PSP	ne	hi
20101	G_N	jeet	hi
20102	PSP	se	hi
20103	G_N	surat	hi
20104	PSP	ki	hi
20105	G_V	h	hi
20106	G_X	..	univ
20107	G_V	toss	en
20108	G_V	jita	hi
20109	G_R	ab	hi
20110	G_N	match	en
20111	G_PRT	bi	hi
20112	G_X	...	univ
20113	G_N	hin	hi
20114	PSP	ki	hi
20115	G_J	saan	hi
20116	G_N	HIDUSTAN	ne
20117	G_V	Won	en
20118	DT	the	hi
20119	G_V	toss	en
20120	G_X	!	univ
20121	G_V	Elected	en
20122	PSP	to	hi
20123	G_V	bat	en
20124	G_J	first	en
20125	G_X	.	univ
20126	G_V	Come	en
20127	PSP	on	en
20128	G_N	INDIA	ne
20129	G_V	jita	hi
20130	G_V	do	hi
