id	tag	word	prev_word	next_word	label
18786	#	#MoukaMouka	~	http://t.co/bes3OZ9nhl	univ
18787	U	http://t.co/bes3OZ9nhl	#MoukaMouka		univ
18788	#	#IndvsPak		sir	univ
18789	G_J	sir	#IndvsPak	jadeja	hi
18790	G_N	jadeja	sir	kuch	ne
18791	G_SYM	kuch	jadeja	jaadu	hi
18792	G_N	jaadu	kuch	ho	hi
18793	G_V	ho	jaadu	jaye	hi
18794	G_V	jaye	ho	!!	hi
18795	G_X	!!	jaye	We	univ
18796	G_PRP	We	!!	need	en
18797	G_N	need	We	wickets	en
18798	G_N	wickets	need	...	en
18799	G_X	...	wickets	pray	univ
18800	G_V	pray	...	u	en
18801	G_PRP	u	pray	all	en
18802	G_R	all	u	...	en
18803	G_X	...	all	do	univ
18804	G_V	do	...	voodoo	en
18805	G_PRT	voodoo	do	if	en
18806	CC	if	voodoo	need	en
18807	G_N	need	if	be	en
18808	G_V	be	need	0	en
18809	G_X	0	be	#Ashwin	univ
18810	#	#Ashwin	0	<-	univ
18811	G_X	<-	#Ashwin	go	univ
18812	G_V	go	<-	tiger	en
18813	G_N	tiger	go	get	en
18814	G_V	get	tiger	us	en
18815	G_PRP	us	get	the	en
18816	DT	the	us	stump	en
18817	G_N	stump	the		en
18818	@	@MyCricWin		abhi	univ
18819	G_R	abhi	@MyCricWin	jadeja	hi
18820	G_N	jadeja	abhi	,	ne
18821	G_X	,	jadeja	ashwin	univ
18822	G_N	ashwin	,	aur	ne
18823	G_N	aur	ashwin	shami	hi
18824	G_N	shami	aur	ko	ne
18825	PSP	ko	shami	hai	hi
18826	G_V	hai	ko	jaadu	hi
18827	G_N	jaadu	hai	dikhana	hi
18828	G_V	dikhana	jaadu	let's	hi
18829	G_N	let's	dikhana	have	en
18830	G_V	have	let's	#worlcupdobara	en
18831	#	#worlcupdobara	have		univ
18832	G_V	Luk		again	en
18833	G_R	again	Luk	outt	en
18834	PSP	outt	again	balle	en
18835	G_N	balle	outt	oye	hi
18836	G_V	oye	balle	....	hi
18837	G_X	....	oye	dil	univ
18838	G_N	dil	....	khush	hi
18839	G_J	khush	dil	krta	hi
18840	G_V	krta	khush	#IndvsSA	hi
18841	#	#IndvsSA	krta	#CWC15	univ
18842	#	#CWC15	#IndvsSA		univ
18843	G_PRT	Oye		hoye	hi
18844	G_PRT	hoye	Oye	ik	hi
18845	G_SYM	ik	hoye	hor	hi
18846	CC	hor	ik	out	hi
18847	G_R	out	hor	!!!	en
18848	G_X	!!!	out	Balle	univ
18849	G_PRT	Balle	!!!	balle	hi
18850	G_PRT	balle	Balle	#IndvsSA	hi
18851	#	#IndvsSA	balle		univ
18852	G_PRT	Oye		Hoye	hi
18853	G_PRT	Hoye	Oye	Balle	hi
18854	G_PRT	Balle	Hoye	Balle	hi
18855	G_PRT	Balle	Balle	,	hi
18856	G_X	,	Balle	you	univ
18857	G_PRP	you	,	rock	en
18858	G_J	rock	you	@msdhoni	en
18859	@	@msdhoni	rock	and	univ
18860	CC	and	@msdhoni	the	en
18861	DT	the	and	boys	en
18862	G_N	boys	the		en
18863	@	@CelkonMobile		#CelkonCheers4India	univ
18864	#	#CelkonCheers4India	@CelkonMobile	Oye	univ
18865	G_PRT	Oye	#CelkonCheers4India	Balle	hi
18866	G_PRT	Balle	Oye	Balle	hi
18867	G_PRT	Balle	Balle	1	hi
18868	$	1	Balle	aur	univ
18869	CC	aur	1	Four	hi
18870	G_SYM	Four	aur	http://t.co/dCvJmecLqr	en
18871	U	http://t.co/dCvJmecLqr	Four		univ
18872	G_PRT	Oye		hoye	hi
18873	G_PRT	hoye	Oye	balle	hi
18874	G_PRT	balle	hoye	balle	hi
18875	G_PRT	balle	balle	....	hi
18876	G_X	....	balle	💯	univ
18877	G_X	💯	....	with	univ
18878	PSP	with	💯	a	en
18879	DT	a	with	4	en
18880	$	4	a	!	univ
18881	G_X	!	4	@SDhawan25	univ
18882	@	@SDhawan25	!	#IndvsSA	univ
18883	#	#IndvsSA	@SDhawan25		univ
18884	@	@Gurmeetramrahim		#BlockBusterMSG	univ
18885	#	#BlockBusterMSG	@Gurmeetramrahim	0	univ
18886	G_X	0	#BlockBusterMSG	Woww	univ
18887	G_PRT	Woww	0	....	univ
18888	G_X	....	Woww	Oye	univ
18889	G_PRT	Oye	....	balle	hi
18890	G_PRT	balle	Oye	balle	hi
18891	G_PRT	balle	balle	...	hi
18892	G_X	...	balle	:)	univ
18893	E	:)	...	thank	univ
18894	G_N	thank	:)	u	en
18895	G_PRP	u	thank	soo	en
18896	G_R	soo	u	much	en
18897	G_J	much	soo	for	en
18898	PSP	for	much	ur	en
18899	G_PRP	ur	for	blessing	en
18900	G_N	blessing	ur	..	en
18901	G_X	..	blessing	Love	univ
18902	G_V	Love	..	u	en
18903	G_PRP	u	Love	..	en
18904	G_X	..	u	Dhan	univ
18905	G_N	Dhan	..	dhan	hi
18906	G_N	dhan	Dhan	satguru	hi
18907	G_N	satguru	dhan	tera	hi
18908	G_PRP	tera	satguru	hi	hi
18909	G_PRT	hi	tera	aasra	hi
18910	G_N	aasra	hi		hi
18911	@	@SHPA4016		@titli29	univ
18912	@	@titli29	@SHPA4016	@SrBachchan	univ
18913	@	@SrBachchan	@titli29	Main	univ
18914	G_PRP	Main	@SrBachchan	koi	hi
18915	G_PRP	koi	Main	jhoot	hi
18916	G_N	jhoot	koi	boleya	hi
18917	G_V	boleya	jhoot	..	hi
18918	G_X	..	boleya	koi	univ
18919	G_PRP	koi	..	naa	hi
18920	G_PRT	naa	koi	bai	hi
18921	G_N	bai	naa	koi	hi
18922	G_PRP	koi	bai	na	hi
18923	G_PRT	na	koi	bai	hi
18924	G_N	bai	na	koi	hi
18925	G_PRP	koi	bai	na	hi
18926	PSP	na	koi	..	hi
18927	G_X	..	na	oye	univ
18928	G_PRT	oye	..	balle	hi
18929	G_PRT	balle	oye	balle	hi
18930	G_PRT	balle	balle	balle	hi
18931	G_PRT	balle	balle	balle	hi
18932	G_PRT	balle	balle	..	hi
18933	G_X	..	balle	haha	univ
18934	G_PRT	haha	..	..	univ
18935	G_X	..	haha	I	univ
18936	G_PRP	I	..	rest	en
18937	G_V	rest	I	my	en
18938	DT	my	rest	case	en
18939	G_N	case	my	;)	en
18940	E	;)	case		univ
18941	@	@salmanaddict		hahahaha	univ
18942	G_PRT	hahahaha	@salmanaddict	kbhi	univ
18943	G_PRP	kbhi	hahahaha	kbhi	hi
18944	G_PRP	kbhi	kbhi	lalach	hi
18945	G_N	lalach	kbhi	achi	hi
18946	G_J	achi	lalach	hpti	hi
18947	G_V	hpti	achi	hai	hi
18948	G_V	hai	hpti	re	hi
18949	G_V	re	hai	:p	hi
18950	E	:p	re	maybe	univ
18951	G_PRP	maybe	:p	hogya	hi
18952	G_V	hogya	maybe	to	hi
18953	G_PRT	to	hogya	phr	hi
18954	G_R	phr	to	to	hi
18955	PSP	to	phr	balle	hi
18956	G_PRT	balle	to	balle	hi
18957	G_PRT	balle	balle	oye	hi
18958	G_PRT	oye	balle		hi
18959	G_X	double_quotes		@IndiaToday	univ
18960	@	@IndiaToday	double_quotes	:	univ
18961	G_X	:	@IndiaToday	#BudgetBT	univ
18962	#	#BudgetBT	:	Printing	univ
18963	G_V	Printing	#BudgetBT	of	en
18964	PSP	of	Printing	Budget	en
18965	G_N	Budget	of	document	en
18966	G_N	document	Budget	begins	en
18967	G_V	begins	document	with	en
18968	PSP	with	begins	'	en
18969	G_X	'	with	Halwa	univ
18970	G_N	Halwa	'	'	hi
18971	G_X	'	Halwa	ceremony	univ
18972	G_N	ceremony	'	0	en
18973	G_X	0	ceremony	http://t.co/knYuyDHBul	univ
18974	U	http://t.co/knYuyDHBul	0	double_quotes	univ
18975	G_X	double_quotes	http://t.co/knYuyDHBul	oye	univ
18976	G_PRT	oye	double_quotes	balle	hi
18977	G_PRT	balle	oye	!	hi
18978	G_X	!	balle		univ
18979	@	@SamanthaNair23		really	univ
18980	G_PRT	really	@SamanthaNair23	?	en
18981	G_X	?	really	oye	univ
18982	G_PRT	oye	?	hoyeee	hi
18983	G_PRT	hoyeee	oye	balle	hi
18984	G_PRT	balle	hoyeee	balleeee	hi
18985	G_PRT	balleeee	balle	💃💃💃💃😍😍	hi
18986	G_X	💃💃💃💃😍😍	balleeee	bas	univ
18987	G_PRT	bas	💃💃💃💃😍😍	ab	hi
18988	G_N	ab	bas	sward	hi
18989	G_N	sward	ab	fighting	en
18990	G_V	fighting	sward	chahye	en
18991	G_V	chahye	fighting	mujhko	hi
18992	G_PRP	mujhko	chahye	😍😍	hi
18993	E	😍😍	mujhko		univ
18994	G_PRT	Oye		balle	hi
18995	G_PRT	balle	Oye	balle	hi
18996	G_PRT	balle	balle	...	hi
18997	G_X	...	balle	:)	univ
18998	E	:)	...	On	univ
18999	PSP	On	:)	the	en
19000	DT	the	On	set	hi
19001	G_N	set	the	of	en
19002	PSP	of	set	Voice	en
19003	G_N	Voice	of	of	en
19004	PSP	of	Voice	Punjab	en
19005	G_N	Punjab	of	http://t.co/FtH9PQsbFg	ne
19006	U	http://t.co/FtH9PQsbFg	Punjab		univ
19007	@	@itsbisha		@honeybunnymaahi	univ
19008	@	@honeybunnymaahi	@itsbisha	@lve_mom	univ
19009	@	@lve_mom	@honeybunnymaahi	@sweety_rukhsar	univ
19010	@	@sweety_rukhsar	@lve_mom	@taher07	univ
19011	@	@taher07	@sweety_rukhsar	oye	univ
19012	G_PRT	oye	@taher07	balle	hi
19013	G_PRT	balle	oye	ballee	hi
19014	G_PRT	ballee	balle	..	hi
19015	G_X	..	ballee	hurrahh	univ
19016	G_PRT	hurrahh	..	!	univ
19017	G_X	!	hurrahh	wohooo	univ
19018	G_PRT	wohooo	!	..	univ
19019	G_X	..	wohooo	yeeeyay	univ
19020	G_PRT	yeeeyay	..	!	univ
19021	G_X	!	yeeeyay	i	univ
19022	G_PRP	i	!	am	en
19023	G_V	am	i	mad	en
19024	G_J	mad	am	completely	en
19025	G_R	completely	mad	!	en
19026	G_X	!	completely		univ
19027	@	@SrBachchan		Oye	univ
19028	G_PRT	Oye	@SrBachchan	balle	hi
19029	G_PRT	balle	Oye	balle	hi
19030	G_PRT	balle	balle	..	hi
19031	G_X	..	balle	aaeni	univ
19032	G_X	aaeni	..	late	hi
19033	G_J	late	aaeni	kam	en
19034	G_V	kam	late	kar	hi
19035	G_V	kar	kam	rahe	hi
19036	G_V	rahe	kar	ho	hi
19037	G_V	ho	rahe	,	hi
19038	G_X	,	ho	boss	univ
19039	G_N	boss	,	...	en
19040	G_X	...	boss	jaddhu	univ
19041	G_N	jaddhu	...	di	hi
19042	PSP	di	jaddhu	jhappi	hi
19043	G_N	jhappi	di	tuade	hi
19044	G_X	tuade	jhappi	laaye	hi
19045	G_X	laaye	tuade	@poothegr8	hi
19046	@	@poothegr8	laaye		univ
19047	@	@bhavi_1603		@har1603	univ
19048	@	@har1603	@bhavi_1603	@Ariba1603	univ
19049	@	@Ariba1603	@har1603	@alishbanaaz8	univ
19050	@	@alishbanaaz8	@Ariba1603	soo	univ
19051	G_R	soo	@alishbanaaz8	true	en
19052	G_J	true	soo	pakis	en
19053	G_N	pakis	true	tumse	ne
19054	G_PRP	tumse	pakis	naa	hi
19055	G_PRT	naa	tumse	ho	hi
19056	G_V	ho	naa	payega	hi
19057	G_V	payega	ho	jitne	hi
19058	G_PRP	jitne	payega	bhi	hi
19059	G_PRT	bhi	jitne	ghuma	hi
19060	G_V	ghuma	bhi	lo	hi
19061	G_V	lo	ghuma	balle	hi
19062	G_N	balle	lo	Ham	hi
19063	G_PRP	Ham	balle	jeete	hi
19064	G_N	jeete	Ham	oye	hi
19065	G_PRT	oye	jeete	balle	hi
19066	G_PRT	balle	oye	balle	hi
19067	G_PRT	balle	balle	😅😂😂	hi
19068	E	😅😂😂	balle		univ
19069	G_PRT	Oye		balle	hi
19070	G_PRT	balle	Oye	balle	hi
19071	G_PRT	balle	balle	......	hi
19072	G_X	......	balle	India	univ
19073	G_N	India	......	won	ne
19074	G_V	won	India	#IndvsPak	en
19075	#	#IndvsPak	won	...	univ
19076	G_X	...	#IndvsPak	Celebration	univ
19077	G_N	Celebration	...	time	en
19078	G_N	time	Celebration	..	en
19079	G_X	..	time	♥♥♥♥	univ
19080	E	♥♥♥♥	..		univ
19081	G_X	double_quotes		@rachitst	univ
19082	@	@rachitst	double_quotes	double_quotes	univ
19083	G_X	double_quotes	@rachitst	@iyerdeepshri	univ
19084	@	@iyerdeepshri	double_quotes	:	univ
19085	G_X	:	@iyerdeepshri	Mohit	univ
19086	G_N	Mohit	:	Sharma	ne
19087	G_N	Sharma	Mohit	ko	ne
19088	PSP	ko	Sharma	ek	hi
19089	G_SYM	ek	ko	chumma	hi
19090	G_N	chumma	ek	:	hi
19091	G_X	:	chumma	*	univ
19092	G_X	*	:	#CWC15	univ
19093	#	#CWC15	*	double_quotes	univ
19094	G_X	double_quotes	#CWC15	Chalo	univ
19095	G_V	Chalo	double_quotes	Kisi	hi
19096	G_PRP	Kisi	Chalo	north	hi
19097	G_N	north	Kisi	indian	en
19098	G_N	indian	north	bhramin	ne
19099	G_N	bhramin	indian	Ki	hi
19100	G_PRT	Ki	bhramin	kismat	hi
19101	G_N	kismat	Ki	to	hi
19102	G_PRT	to	kismat	chamki	hi
19103	G_J	chamki	to	double_quotes	hi
19104	G_X	double_quotes	chamki	#racist	univ
19105	#	#racist	double_quotes	:P	univ
19106	E	:P	#racist		univ
19107	G_X	double_quotes		@iyerdeepshri	univ
19108	@	@iyerdeepshri	double_quotes	:	univ
19109	G_X	:	@iyerdeepshri	Mohit	univ
19110	G_N	Mohit	:	Sharma	ne
19111	G_N	Sharma	Mohit	ko	ne
19112	PSP	ko	Sharma	ek	hi
19113	G_SYM	ek	ko	chumma	hi
19114	G_N	chumma	ek	:	hi
19115	G_X	:	chumma	*	univ
19116	G_X	*	:	#CWC15	univ
19117	#	#CWC15	*	double_quotes	univ
19118	G_X	double_quotes	#CWC15	Chalo	univ
19119	G_V	Chalo	double_quotes	Kisi	hi
19120	G_PRP	Kisi	Chalo	north	hi
19121	G_N	north	Kisi	indian	en
19122	G_N	indian	north	bhramin	ne
19123	G_N	bhramin	indian	Ki	hi
19124	G_PRP	Ki	bhramin	kismat	hi
19125	G_N	kismat	Ki	to	hi
19126	PSP	to	kismat	chamki	hi
19127	G_J	chamki	to	😃	hi
19128	E	😃	chamki		univ
19129	G_PRT	Arre		Aunty	hi
19130	G_N	Aunty	Arre	,	en
19131	G_X	,	Aunty	ur	univ
19132	G_PRP	ur	,	nephew	en
19133	G_N	nephew	ur	Mohit	en
19134	G_N	Mohit	nephew	is	ne
19135	G_PRP	is	Mohit	playing	en
19136	G_V	playing	is	so	en
19137	G_R	so	playing	well	en
19138	G_R	well	so	0	en
19139	G_X	0	well	beta	univ
19140	G_N	beta	0	maine	hi
19141	G_PRP	maine	beta	maasi	hi
19142	G_N	maasi	maine	ko	hi
19143	PSP	ko	maasi	bola	hi
19144	G_V	bola	ko	thha	hi
19145	G_V	thha	bola	0	hi
19146	G_X	0	thha	ladka	univ
19147	G_N	ladka	0	heera	hi
19148	G_J	heera	ladka	hai	hi
19149	G_V	hai	heera	..	hi
19150	G_X	..	hai	Kab	univ
19151	G_N	Kab	..	mummy	hi
19152	G_N	mummy	Kab	..	en
19153	G_X	..	mummy	Kaun	univ
19154	G_PRP	Kaun	..	Mohit	hi
19155	G_N	Mohit	Kaun	0	ne
19156	G_X	0	Mohit	mujhe	univ
19157	G_PRP	mujhe	0	laga	hi
19158	G_V	laga	mujhe	aap	hi
19159	G_PRP	aap	laga	eklaute	hi
19160	G_SYM	eklaute	aap	ho	hi
19161	G_V	ho	eklaute		hi
19162	G_N	rohit		Sharma	ne
19163	G_N	Sharma	rohit	mohit	ne
19164	G_N	mohit	Sharma	Sharma	ne
19165	G_N	Sharma	mohit	aaj	ne
19166	G_R	aaj	Sharma	talent	hi
19167	G_N	talent	aaj	mohit	en
19168	G_J	mohit	talent	ko	ne
19169	PSP	ko	mohit	de	hi
19170	G_V	de	ko	diya	hi
19171	G_V	diya	de	rohit	hi
19172	G_N	rohit	diya	ne	ne
19173	PSP	ne	rohit		hi
19174	G_J	Indian		parents	ne
19175	G_N	parents	Indian	after	en
19176	PSP	after	parents	watching	en
19177	G_V	watching	after	Mohit	en
19178	G_N	Mohit	watching	Sharma's	ne
19179	G_N	Sharma's	Mohit	performance	ne
19180	G_N	performance	Sharma's	double_quotes	en
19181	G_X	double_quotes	performance	Dekho	univ
19182	G_V	Dekho	double_quotes	Sharma	hi
19183	G_N	Sharma	Dekho	ji	ne
19184	G_PRT	ji	Sharma	ke	hi
19185	PSP	ke	ji	bete	hi
19186	G_N	bete	ke	ko	hi
19187	PSP	ko	bete	,	hi
19188	G_X	,	ko	kuch	univ
19189	G_SYM	kuch	,	seekho	hi
19190	G_N	seekho	kuch	double_quotes	hi
19191	G_X	double_quotes	seekho	#IndvsSA	univ
19192	#	#IndvsSA	double_quotes	#SAvsIND	univ
19193	#	#SAvsIND	#IndvsSA	#IndiaVsSouthAfrica	univ
19194	#	#IndiaVsSouthAfrica	#SAvsIND		univ
19195	#	#IndvsSA		#SAvsIND	univ
19196	#	#SAvsIND	#IndvsSA	If	univ
19197	PSP	If	#SAvsIND	mohit	en
19198	G_N	mohit	If	sharma	ne
19199	G_N	sharma	mohit	wins	ne
19200	G_V	wins	sharma	this	en
19201	DT	this	wins	match	en
19202	G_N	match	this	for	en
19203	PSP	for	match	India	en
19204	G_N	India	for	0	ne
19205	G_X	0	India	Ishant	univ
19206	G_N	Ishant	0	sharma's	ne
19207	G_N	sharma's	Ishant	parents	ne
19208	G_N	parents	sharma's	will	en
19209	G_V	will	parents	say	en
19210	G_V	say	will	double_quotes	hi
19211	G_X	double_quotes	say	ek	univ
19212	G_SYM	ek	double_quotes	baar	hi
19213	G_N	baar	ek	apne	hi
19214	G_PRP	apne	baar	bhai	hi
19215	G_N	bhai	apne	ko	hi
19216	PSP	ko	bhai	dekho	hi
19217	G_V	dekho	ko	aur	hi
19218	G_R	aur	dekho	apne	hi
19219	G_PRP	apne	aur	apko	hi
19220	G_PRP	apko	apne	double_quotes	hi
19221	G_X	double_quotes	apko	0	univ
19222	G_X	0	double_quotes		univ
19223	G_V	Nikaal		nikaal	hi
19224	G_V	nikaal	Nikaal	...	hi
19225	G_X	...	nikaal	Jaldi	univ
19226	G_J	Jaldi	...	“	hi
19227	G_X	“	Jaldi	@vantaskigoli	univ
19228	@	@vantaskigoli	“	:	univ
19229	G_X	:	@vantaskigoli	COME	univ
19230	G_PRT	COME	:	ON	en
19231	G_PRT	ON	COME	MOHIT	en
19232	G_N	MOHIT	ON	!!	ne
19233	G_X	!!	MOHIT	NIKAAL	univ
19234	G_V	NIKAAL	!!	DUMINY	hi
19235	G_N	DUMINY	NIKAAL	KO	ne
19236	PSP	KO	DUMINY	!	hi
19237	G_X	!	KO	”	univ
19238	G_X	”	!		univ
19239	G_N	Kapil		Dev	ne
19240	G_N	Dev	Kapil	:	ne
19241	G_X	:	Dev	Mohit	univ
19242	G_N	Mohit	:	Sharma	ne
19243	G_N	Sharma	Mohit	ko	ne
19244	PSP	ko	Sharma	halka	hi
19245	G_J	halka	ko	kar	hi
19246	G_V	kar	halka	Diya	hi
19247	G_V	Diya	kar	jaaye	hi
19248	G_V	jaaye	Diya	pressure	hi
19249	G_N	pressure	jaaye	se	en
19250	PSP	se	pressure	#IndvsSA	hi
19251	#	#IndvsSA	se	#WontGiveItBack	univ
19252	#	#WontGiveItBack	#IndvsSA		univ
19253	@	@HDFCLIFE		Yeh	univ
19254	G_PRP	Yeh	@HDFCLIFE	Mohit	hi
19255	G_N	Mohit	Yeh	Sharma	ne
19256	G_N	Sharma	Mohit	ko	ne
19257	PSP	ko	Sharma	bowl	hi
19258	G_V	bowl	ko	karne	en
19259	G_N	karne	bowl	do	hi
19260	G_V	do	karne	aur	hi
19261	G_R	aur	do	3-1	hi
19262	$	3-1	aur	banao	univ
19263	G_V	banao	3-1	0	hi
19264	G_X	0	banao	Don't	univ
19265	G_N	Don't	0	forget	en
19266	G_V	forget	Don't	to	en
19267	G_PRT	to	forget	thank	en
19268	G_N	thank	to	Ishant	en
19269	G_N	Ishant	thank	Sharma	ne
19270	G_N	Sharma	Ishant	for	ne
19271	PSP	for	Sharma	his	en
19272	G_PRP	his	for	sacrifice	en
19273	G_N	sacrifice	his	:)	en
19274	E	:)	sacrifice	#MyTeamMyPride	univ
19275	#	#MyTeamMyPride	:)		univ
19276	G_N	Arun		Lal-	ne
19277	G_N	Lal-	Arun	ye	ne
19278	G_PRP	ye	Lal-	dekhiye	hi
19279	G_V	dekhiye	ye	Mohit	hi
19280	G_N	Mohit	dekhiye	Sharma	ne
19281	G_N	Sharma	Mohit	ko	ne
19282	PSP	ko	Sharma	;	hi
19283	G_X	;	ko	kis	univ
19284	G_PRP	kis	;	tarah	hi
19285	G_N	tarah	kis	chhalange	hi
19286	G_V	chhalange	tarah	mar	en
19287	G_V	mar	chhalange	ke	hi
19288	PSP	ke	mar	gendbazi	hi
19289	G_V	gendbazi	ke	ki	hi
19290	PSP	ki	gendbazi	shuruvat	hi
19291	G_N	shuruvat	ki	karte	hi
19292	G_V	karte	shuruvat	h	hi
19293	G_V	h	karte	0	hi
19294	G_X	0	h	Maza	univ
19295	G_N	Maza	0	aa	hi
19296	G_V	aa	Maza	raha	hi
19297	G_V	raha	aa	h	hi
19298	G_V	h	raha	unki	hi
19299	G_PRP	unki	h	balls	hi
19300	G_N	balls	unki	dekh	en
19301	G_V	dekh	balls	kar	hi
19302	G_V	kar	dekh	#IndvsSA	hi
19303	#	#IndvsSA	kar		univ
19304	G_N	Mohit		Sharma	ne
19305	G_N	Sharma	Mohit	ko	ne
19306	PSP	ko	Sharma	gussa	hi
19307	G_N	gussa	ko	aa	hi
19308	G_V	aa	gussa	gya	hi
19309	G_V	gya	aa	h	hi
19310	G_V	h	gya	logo	hi
19311	G_N	logo	h	ke	hi
19312	PSP	ke	logo	Tweets	hi
19313	G_N	Tweets	ke	dekh	en
19314	G_V	dekh	Tweets	ke	hi
19315	PSP	ke	dekh	#IndvsSA	hi
19316	#	#IndvsSA	ke		univ
19317	@	@suhelseth		@abdullah_omar	univ
19318	@	@abdullah_omar	@suhelseth	@chetan_bhagat	univ
19319	@	@chetan_bhagat	@abdullah_omar	@rishibagree	univ
19320	@	@rishibagree	@chetan_bhagat	@rahulkanwal	univ
19321	@	@rahulkanwal	@rishibagree	Aaj	univ
19322	G_N	Aaj	@rahulkanwal	ka	hi
19323	G_PRT	ka	Aaj	Man	hi
19324	G_N	Man	ka	of	en
19325	PSP	of	Man	the	en
19326	DT	the	of	Match	hi
19327	G_N	Match	the	jointly	en
19328	G_R	jointly	Match	Rahane/Mohit/Shikhar	en
19329	G_N	Rahane/Mohit/Shikhar	jointly	ko	ne
19330	PSP	ko	Rahane/Mohit/Shikhar	dena	hi
19331	G_V	dena	ko	chahiye	hi
19332	G_V	chahiye	dena	!	hi
19333	G_X	!	chahiye		univ
19334	G_X	“		@sambha_bhilane	univ
19335	@	@sambha_bhilane	“	:	univ
19336	G_X	:	@sambha_bhilane	Mohit	univ
19337	G_N	Mohit	:	Sharma	ne
19338	G_N	Sharma	Mohit	ke	ne
19339	PSP	ke	Sharma	upar	hi
19340	G_N	upar	ke	mata	hi
19341	G_N	mata	upar	chad	hi
19342	G_V	chad	mata	gayi	hi
19343	G_V	gayi	chad	hai	hi
19344	G_V	hai	gayi	”	hi
19345	G_X	”	hai	Sharmaji	univ
19346	G_N	Sharmaji	”	aaj	ne
19347	G_R	aaj	Sharmaji	emotions	hi
19348	G_N	emotions	aaj	ko	en
19349	PSP	ko	emotions	bhi	hi
19350	G_PRT	bhi	ko	express	hi
19351	G_V	express	bhi	kar	en
19352	G_V	kar	express	rahe	hi
19353	G_V	rahe	kar	hain	hi
19354	G_V	hain	rahe	!	hi
19355	G_X	!	hain		univ
19356	G_J	Super		king	ne
19357	G_J	king	Super	Du	en
19358	G_N	Du	king	plessis	ne
19359	G_N	plessis	Du	ko	ne
19360	PSP	ko	plessis	out	hi
19361	G_N	out	ko	Kia	en
19362	G_V	Kia	out	Super	hi
19363	G_J	Super	Kia	king	ne
19364	G_J	king	Super	Mohit	en
19365	G_N	Mohit	king	Sharma	ne
19366	G_N	Sharma	Mohit	ne	ne
19367	PSP	ne	Sharma	!	hi
19368	G_X	!	ne	Yuhuu	univ
19369	G_PRT	Yuhuu	!	!	univ
19370	G_X	!	Yuhuu	:D	univ
19371	E	:D	!	#IndvsSA	univ
19372	#	#IndvsSA	:D		univ
19373	@	@jhunjhunwala		Batsman	univ
19374	G_N	Batsman	@jhunjhunwala	ko	en
19375	PSP	ko	Batsman	MOHIT	hi
19376	G_N	MOHIT	ko	karate	ne
19377	G_V	karate	MOHIT	hua	hi
19378	G_V	hua	karate	Apane	hi
19379	G_PRP	Apane	hua	sammohan	hi
19380	G_N	sammohan	Apane	ka	hi
19381	PSP	ka	sammohan	sahi	hi
19382	G_J	sahi	ka	istamaal	hi
19383	G_N	istamaal	sahi	#ArunLalLogic	hi
19384	#	#ArunLalLogic	istamaal		univ
19385	@	@khabarbaazi		Ishant	univ
19386	G_N	Ishant	@khabarbaazi	ko	ne
19387	PSP	ko	Ishant	mohit	hi
19388	G_J	mohit	ko	ne	ne
19389	PSP	ne	mohit	replace	hi
19390	G_V	replace	ne	kar	en
19391	G_V	kar	replace	diya	hi
19392	G_V	diya	kar	#IndiavsSA	hi
19393	#	#IndiavsSA	diya		univ
19394	@	@ARangarajan1972		Sir	univ
19395	G_N	Sir	@ARangarajan1972	Mohit	en
19396	G_N	Mohit	Sir	Sharma	ne
19397	G_N	Sharma	Mohit	keliye	ne
19398	PSP	keliye	Sharma	woh	hi
19399	G_PRP	woh	keliye	cute	hi
19400	G_J	cute	woh	Bird	en
19401	G_N	Bird	cute	..	en
19402	G_X	..	Bird	ko	univ
19403	PSP	ko	..	Nikalke	hi
19404	G_V	Nikalke	ko	..	hi
19405	G_X	..	Nikalke	kuch	univ
19406	G_SYM	kuch	..	aur	hi
19407	G_R	aur	kuch	daalna	hi
19408	G_V	daalna	aur	padega	hi
19409	G_V	padega	daalna	...	hi
19410	G_X	...	padega	He	univ
19411	G_PRP	He	...	us	hi
19412	G_PRP	us	He	ON	hi
19413	PSP	ON	us	FIRE	en
19414	G_J	FIRE	ON	💕👍👏👌👌👌😂😂😂	en
19415	E	💕👍👏👌👌👌😂😂😂	FIRE		univ
19416	G_PRT	Chalo		Mohit	hi
19417	G_N	Mohit	Chalo	Sharma	ne
19418	G_N	Sharma	Mohit	ko	ne
19419	PSP	ko	Sharma	10	hi
19420	$	10	ko	ads	univ
19421	G_N	ads	10	guarantee	en
19422	G_V	guarantee	ads	ab	en
19423	G_R	ab	guarantee	#IndvsSA	hi
19424	#	#IndvsSA	ab		univ
19425	@	@ProuddPakistani		@iamwaqaryunus	univ
19426	@	@iamwaqaryunus	@ProuddPakistani	mohit	univ
19427	G_J	mohit	@iamwaqaryunus	n	ne
19428	PSP	n	mohit	fir	en
19429	G_R	fir	n	ek	hi
19430	G_SYM	ek	fir	ko	hi
19431	PSP	ko	ek	pavilion	hi
19432	G_N	pavilion	ko	bheji	en
19433	G_V	bheji	pavilion	....	hi
19434	G_X	....	bheji		univ
19435	G_N	Kaptaan		ko	en
19436	PSP	ko	Kaptaan	salam	hi
19437	G_N	salam	ko	!	hi
19438	G_X	!	salam	RT	univ
19439	~	RT	!	double_quotes	acro
19440	G_X	double_quotes	RT	@xtahzy	univ
19441	@	@xtahzy	double_quotes	:	univ
19442	G_X	:	@xtahzy	See	univ
