id	tag	word	label	prev_label	next_label	prev_tag	start_w_s	start_w_n
16147	E	:D	univ	hi		G_V	0	0
16148	E	_/\\_	univ				0	0
16149	E	:-D	univ				0	0
16150	#	#221	univ		univ		1	0
16151	G_X	:	univ	univ	en	#	0	0
16152	G_PRP	I	en	univ	en	G_X	0	0
16153	G_V	was	en	en	en	G_PRP	0	0
16154	DT	a	en	en	mixed	G_V	0	0
16155	G_N	maha-backlogger	mixed	en	univ	DT	0	0
16156	G_X	,	univ	mixed	en	G_N	0	0
16157	G_PRP	I	en	univ	en	G_X	0	0
16158	G_V	remained	en	en	en	G_PRP	0	0
16159	PSP	on	en	en	en	G_V	0	0
16160	G_N	campus	en	en	en	PSP	0	0
16161	PSP	for	en	en	univ	G_N	0	0
16162	$	8	univ	en	en	PSP	0	1
16163	G_N	years	en	univ	en	$	0	0
16164	G_V	trying	en	en	en	G_N	0	0
16165	CC	to	en	en	en	G_V	0	0
16166	G_V	get	en	en	en	CC	0	0
16167	DT	a	en	en	en	G_V	0	0
16168	G_N	B	en	en	univ	DT	0	0
16169	G_X	.	univ	en	en	G_N	0	0
16170	G_N	Tech	en	univ	univ	G_X	0	0
16171	G_X	.	univ	en	en	G_N	0	0
16172	DT	All	en	univ	en	G_X	0	0
16173	G_PRP	I	en	en	en	DT	0	0
16174	G_V	can	en	en	en	G_PRP	0	0
16175	G_V	say	en	en	en	G_V	0	0
16176	G_V	is	en	en	en	G_V	0	0
16177	G_PRP	that	en	en	en	G_V	0	0
16178	G_V	graduating	en	en	en	G_PRP	0	0
16179	PSP	from	en	en	en	G_V	0	0
16180	G_N	college	en	en	en	PSP	0	0
16181	PSP	at	en	en	univ	G_N	0	0
16182	$	22	univ	en	en	PSP	0	1
16183	G_V	is	en	univ	en	$	0	0
16184	G_R	like	en	en	en	G_V	0	0
16185	G_V	leaving	en	en	en	G_R	0	0
16186	DT	the	en	en	en	G_V	0	0
16187	G_N	party	en	en	en	DT	0	0
16188	PSP	at	en	en	univ	G_N	0	0
16189	$	9pm	univ	en	univ	PSP	0	1
16190	G_X	...	univ	univ		$	0	0
16191	PSP	after	en		univ		0	0
16192	$	9pm	univ	en	univ	PSP	0	1
16193	G_X	,	univ	univ	en	$	0	0
16194	G_PRP	we	en	univ	en	G_X	0	0
16195	G_V	have	en	en	en	G_PRP	0	0
16196	DT	another	en	en	en	G_V	0	0
16197	G_N	party	en	en	en	DT	0	0
16198	CC	to	en	en	en	G_N	0	0
16199	G_V	attend	en	en	en	CC	0	0
16200	G_N	buddy	en	en	univ	G_V	0	0
16201	G_X	..	univ	en	univ	G_N	0	0
16202	E	;)	univ	univ		G_X	0	0
16203	G_N	Grad	en		en		0	0
16204	G_N	school	en	en	en	G_N	0	0
16205	G_N	dude	en	en	univ	G_N	0	0
16206	G_X	!	univ	en		G_N	0	0
16207	G_PRP	i	en		en		0	0
16208	G_V	am	en	en	en	G_PRP	0	0
16209	DT	a	en	en	hi	G_V	0	0
16210	G_J	dudda	hi	en	en	DT	0	0
16211	PSP	and	en	hi	en	G_J	0	0
16212	G_PRP	i'll	en	en	en	PSP	0	0
16213	G_V	leave	en	en	en	G_PRP	0	0
16214	PSP	at	en	en	univ	G_V	0	0
16215	$	21	univ	en		PSP	0	1
16216	$	#220	univ		univ		0	1
16217	G_X	:	univ	univ	en	$	0	0
16218	G_PRP	My	en	univ	en	G_X	0	0
16219	G_N	girlfriend	en	en	en	G_PRP	0	0
16220	G_V	has	en	en	en	G_N	0	0
16221	DT	a	en	en	en	G_V	0	0
16222	G_J	weird	en	en	en	DT	0	0
16223	G_N	fetish	en	en	univ	G_J	0	0
16224	G_X	,	univ	en	en	G_N	0	0
16225	G_PRP	she	en	univ	en	G_X	0	0
16226	G_V	likes	en	en	en	G_PRP	0	0
16227	CC	to	en	en	en	G_V	0	0
16228	G_V	dress	en	en	en	CC	0	0
16229	G_R	up	en	en	en	G_V	0	0
16230	G_R	like	en	en	en	G_R	0	0
16231	G_PRP	herself	en	en	en	G_R	0	0
16232	PSP	but	en	en	en	G_PRP	0	0
16233	G_V	acts	en	en	en	PSP	0	0
16234	G_R	like	en	en	en	G_V	0	0
16235	DT	a	en	en	en	G_R	0	0
16236	G_J	complete	en	en	en	DT	0	0
16237	G_N	bitch	en	en	univ	G_J	0	0
16238	G_X	.	univ	en	en	G_N	0	0
16239	G_PRP	It	en	univ	en	G_X	0	0
16240	G_V	should	en	en	en	G_PRP	0	0
16241	G_R	ideally	en	en	en	G_V	0	0
16242	G_V	be	en	en	en	G_R	0	0
16243	DT	the	en	en	en	G_V	0	0
16244	G_J	other	en	en	en	DT	0	0
16245	G_N	way	en	en	en	G_J	0	0
16246	G_N	round	en	en	univ	G_N	0	0
16247	G_X	...	univ	en		G_N	0	0
16248	$	#219	univ		univ		0	1
16249	G_X	:	univ	univ	en	$	0	0
16250	G_PRP	I	en	univ	en	G_X	0	0
16251	G_V	am	en	en	en	G_PRP	0	0
16252	DT	a	en	en	univ	G_V	0	0
16253	$	9	univ	en	en	DT	0	1
16254	G_N	pointer	en	univ	en	$	0	0
16255	PSP	and	en	en	en	G_N	0	0
16256	G_PRP	I	en	en	en	PSP	0	0
16257	G_V	have	en	en	en	G_PRP	0	0
16258	G_V	been	en	en	en	G_V	0	0
16259	G_V	smoking	en	en	en	G_V	0	0
16260	G_N	joints	en	en	en	G_V	0	0
16261	G_R	ever	en	en	en	G_N	0	0
16262	PSP	since	en	en	en	G_R	0	0
16263	G_PRP	I	en	en	en	PSP	0	0
16264	G_V	joined	en	en	acro	G_PRP	0	0
16265	G_N	IITB	acro	en	univ	G_V	0	0
16266	G_X	.	univ	acro	en	G_N	0	0
16267	G_PRP	I	en	univ	en	G_X	0	0
16268	G_V	have	en	en	en	G_PRP	0	0
16269	G_V	even	en	en	en	G_V	0	0
16270	G_V	attended	en	en	en	G_V	0	0
16271	G_N	quizzes	en	en	univ	G_V	0	0
16272	G_X	,	univ	en	en	G_N	0	0
16273	G_N	labs	en	univ	en	G_X	0	0
16274	PSP	and	en	en	en	G_N	0	0
16275	G_N	endsems	en	en	en	PSP	0	0
16276	G_R	totally	en	en	en	G_N	0	0
16277	G_J	high	en	en	univ	G_R	0	0
16278	G_X	,	univ	en	en	G_J	0	0
16279	PSP	and	en	univ	en	G_X	0	0
16280	G_N	nobody	en	en	en	PSP	0	0
16281	G_V	figured	en	en	en	G_N	0	0
16282	G_PRP	it	en	en	en	G_V	0	0
16283	G_R	out	en	en	en	G_PRP	0	0
16284	G_R	yet	en	en	univ	G_R	0	0
16285	G_X	.	univ	en		G_R	0	0
16286	$	#217	univ		univ		0	1
16287	G_X	:	univ	univ	en	$	0	0
16288	$	One	en	univ	en	G_X	0	1
16289	CC	of	en	en	en	$	0	0
16290	DT	our	en	en	en	CC	0	0
16291	G_N	wingies	en	en	en	DT	0	0
16292	G_V	was	en	en	en	G_N	0	0
16293	DT	a	en	en	en	G_V	0	0
16294	G_N	stud	en	en	en	DT	0	0
16295	PSP	and	en	en	en	G_N	0	0
16296	G_R	somehow	en	en	en	PSP	0	0
16297	G_V	managed	en	en	en	G_R	0	0
16298	CC	to	en	en	en	G_V	0	0
16299	G_V	patao	en	en	en	CC	0	0
16300	G_PRP	some	en	en	en	G_V	0	0
16301	G_J	new	en	en	hi	G_PRP	0	0
16302	G_N	bandi	hi	en	en	G_J	0	0
16303	DT	every	en	hi	en	G_N	0	0
16304	G_J	few	en	en	en	DT	0	0
16305	G_N	months	en	en	univ	G_J	0	0
16306	G_X	.	univ	en	en	G_N	0	0
16307	G_PRP	He	en	univ	en	G_X	0	0
16308	G_V	used	en	en	en	G_PRP	0	0
16309	CC	to	en	en	en	G_V	0	0
16310	G_V	bring	en	en	en	CC	0	0
16311	G_PRP	her	en	en	en	G_V	0	0
16312	CC	to	en	en	en	G_PRP	0	0
16313	G_PRP	his	en	en	en	CC	0	0
16314	G_N	room	en	en	en	G_PRP	0	0
16315	CC	in	en	en	univ	G_N	0	0
16316	G_N	H8/B2R	univ	en	en	CC	0	0
16317	PSP	and	en	univ	en	G_N	0	0
16318	G_PRP	they	en	en	en	PSP	0	0
16319	G_V	would	en	en	en	G_PRP	0	0
16320	G_V	close	en	en	en	G_V	0	0
16321	DT	the	en	en	en	G_V	0	0
16322	G_N	door	en	en	en	DT	0	0
16323	PSP	and	en	en	en	G_N	0	0
16324	G_V	play	en	en	en	PSP	0	0
16325	G_J	loud	en	en	en	G_V	0	0
16326	G_N	music	en	en	univ	G_J	0	0
16327	G_X	.	univ	en	en	G_N	0	0
16328	PSP	Without	en	univ	en	G_X	0	0
16329	DT	their	en	en	en	PSP	0	0
16330	G_N	knowledge	en	en	univ	DT	0	0
16331	G_X	,	univ	en	en	G_N	0	0
16332	DT	the	en	univ	en	G_X	0	0
16333	G_N	rest	en	en	en	DT	0	0
16334	CC	of	en	en	en	G_N	0	0
16335	G_PRP	us	en	en	en	CC	0	0
16336	G_V	would	en	en	en	G_PRP	0	0
16337	G_V	try	en	en	en	G_V	0	0
16338	CC	to	en	en	en	G_V	0	0
16339	G_V	take	en	en	en	CC	0	0
16340	G_V	turns	en	en	en	G_V	0	0
16341	G_V	peeking	en	en	en	G_V	0	0
16342	CC	in	en	en	en	G_V	0	0
16343	PSP	from	en	en	en	CC	0	0
16344	PSP	above	en	en	en	PSP	0	0
16345	DT	the	en	en	en	PSP	0	0
16346	G_N	door	en	en	univ	DT	0	0
16347	G_X	(	univ	en	en	G_N	0	0
16348	DT	the	en	univ	en	G_X	0	0
16349	G_N	mosqui	en	en	en	DT	0	0
16350	G_N	net	en	en	univ	G_N	0	0
16351	G_X	)	univ	en	univ	G_N	0	0
16352	G_X	.	univ	univ	en	G_X	0	0
16353	G_J	Bastard	en	univ	en	G_X	0	0
16354	G_R	later	en	en	en	G_J	0	0
16355	G_V	boarded	en	en	en	G_R	0	0
16356	G_R	up	en	en	en	G_V	0	0
16357	G_PRP	that	en	en	en	G_R	0	0
16358	G_V	peeping	en	en	en	G_PRP	0	0
16359	G_N	spot	en	en	univ	G_V	0	0
16360	G_X	.	univ	en		G_N	0	0
16361	G_N	Sachin	ne		ne		0	0
16362	G_N	Pratap	ne	ne	ne	G_N	0	0
16363	G_N	Singh	ne	ne	ne	G_N	0	0
16364	G_N	Ryan	ne	ne	ne	G_N	0	0
16365	G_N	Gazder	ne	ne	ne	G_N	0	0
16366	G_N	Deepesh	ne	ne	ne	G_N	0	0
16367	G_N	Sati	ne	ne	en	G_N	0	0
16368	G_V	recall	en	ne	en	G_N	0	0
16369	G_N	anythin	en	en	en	G_V	0	0
16370	G_N	guys	en	en	univ	G_N	0	0
16371	E	:p	univ	en		G_N	0	0
16372	G_R	Actually	en		en		0	0
16373	G_PRP	this	en	en	en	G_R	0	0
16374	G_V	was	en	en	en	G_PRP	0	0
16375	$	one	en	en	en	G_V	0	1
16376	PSP	of	en	en	en	$	0	0
16377	DT	our	en	en	en	PSP	0	0
16378	G_J	illustrious	en	en	en	DT	0	0
16379	G_N	aero	en	en	en	G_J	0	0
16380	G_N	seniors	en	en	en	G_N	0	0
16381	PSP	before	en	en	en	G_N	0	0
16382	G_PRP	you	en	en	en	PSP	0	0
16383	G_N	guys	en	en	en	G_PRP	0	0
16384	G_V	joined	en	en	en	G_N	0	0
16385	DT	the	en	en	en	G_V	0	0
16386	G_N	wing	en	en	univ	DT	0	0
16387	E	;)	univ	en		G_N	0	0
16388	G_PRP	I	en		en		0	0
16389	G_R	very	en	en	en	G_PRP	0	0
16390	G_R	well	en	en	en	G_R	0	0
16391	G_V	know	en	en	en	G_R	0	0
16392	DT	the	en	en	en	G_V	0	0
16393	G_N	guy	en	en	univ	DT	0	0
16394	G_X	!	univ	en	en	G_N	0	0
16395	PSP	And	en	univ	en	G_X	0	0
16396	G_PRP	I	en	en	en	PSP	0	0
16397	G_V	know	en	en	en	G_PRP	0	0
16398	DT	the	en	en	univ	G_V	0	0
16399	G_N	B2R	univ	en	en	DT	0	0
16400	G_N	room	en	univ	en	G_N	0	0
16401	G_N	number	en	en	en	G_N	0	0
16402	PSP	as	en	en	en	G_N	0	0
16403	G_R	well	en	en	univ	PSP	0	0
16404	G_X	.	univ	en		G_R	0	0
16405	G_N	Karan	ne		ne		0	0
16406	G_N	Bhalla	ne	ne	ne	G_N	0	0
16407	G_N	Bharath	ne	ne	ne	G_N	0	0
16408	G_N	Jannu	ne	ne	ne	G_N	0	0
16409	G_N	Shrenik	ne	ne	ne	G_N	0	0
16410	G_N	Shah	ne	ne	ne	G_N	0	0
16411	G_N	Siddharth	ne	ne	ne	G_N	0	0
16412	G_N	R	ne	ne	ne	G_N	0	0
16413	G_N	Shah	ne	ne		G_N	0	0
16414	$	#218	univ		univ		0	1
16415	G_X	:	univ	univ	en	$	0	0
16416	G_V	Hate	en	univ	en	G_X	0	0
16417	G_PRP	it	en	en	en	G_V	0	0
16418	G_R	when	en	en	en	G_PRP	0	0
16419	PSP	after	en	en	en	G_R	0	0
16420	G_PRP	you	en	en	en	PSP	0	0
16421	G_V	get	en	en	en	G_PRP	0	0
16422	G_V	dumped	en	en	en	G_V	0	0
16423	G_PRP	they	en	en	en	G_V	0	0
16424	G_V	give	en	en	en	G_PRP	0	0
16425	G_PRP	you	en	en	en	G_V	0	0
16426	G_V	clich	en	en	univ	G_PRP	0	0
16427	G_X	?	univ	en	en	G_V	0	0
16428	DT	d	en	univ	en	G_X	0	0
16429	G_N	advice	en	en	en	DT	0	0
16430	G_R	like	en	en	univ	G_N	0	0
16431	G_X	,	univ	en	univ	G_R	0	0
16432	G_X	\	univ	univ	univ	G_X	0	0
16433	G_X	double_quotes	univ	univ	en	G_X	0	0
16434	G_R	there	en	univ	en	G_X	0	0
16435	G_V	are	en	en	en	G_R	0	0
16436	G_J	many	en	en	en	G_V	0	0
16437	G_N	fish	en	en	en	G_J	0	0
16438	PSP	in	en	en	en	G_N	0	0
16439	DT	the	en	en	en	PSP	0	0
16440	G_N	sea\	en	en	univ	DT	0	0
16441	G_X	double_quotes	univ	en	en	G_N	0	0
16442	G_R	well	en	univ	en	G_X	0	0
16443	PSP	until	en	en	en	G_R	0	0
16444	G_PRP	I	en	en	en	PSP	0	0
16445	G_V	catch	en	en	en	G_PRP	0	0
16446	G_J	my	en	en	en	G_V	0	0
16447	G_R	next	en	en	en	G_J	0	0
16448	G_N	fish	en	en	en	G_R	0	0
16449	G_N	I'm	en	en	en	G_N	0	0
16450	G_V	stuck	en	en	en	G_N	0	0
16451	G_R	here	en	en	en	G_V	0	0
16452	G_V	holding	en	en	en	G_R	0	0
16453	G_J	my	en	en	en	G_V	0	0
16454	G_N	rod	en	en	univ	G_J	0	0
16455	G_X	...	univ	en		G_N	0	0
16456	#	#216	univ		univ		1	0
16457	G_X	:	univ	univ	en	#	0	0
16458	G_V	Have	en	univ	en	G_X	0	0
16459	G_PRP	you	en	en	en	G_V	0	0
16460	G_R	ever	en	en	en	G_PRP	0	0
16461	G_V	gone	en	en	en	G_R	0	0
16462	G_R	out	en	en	en	G_V	0	0
16463	PSP	on	en	en	en	G_R	0	0
16464	DT	a	en	en	en	PSP	0	0
16465	G_J	terrible	en	en	en	DT	0	0
16466	G_N	date	en	en	en	G_J	0	0
16467	PSP	and	en	en	en	G_N	0	0
16468	G_V	came	en	en	en	PSP	0	0
16469	G_N	home	en	en	en	G_V	0	0
16470	PSP	and	en	en	en	G_N	0	0
16471	G_V	thought	en	en	univ	PSP	0	0
16472	G_X	\	univ	en	univ	G_V	0	0
16473	G_X	double_quotes	univ	univ	en	G_X	0	0
16474	G_V	did	en	univ	en	G_X	0	0
16475	G_PRP	I	en	en	en	G_V	0	0
16476	G_R	really	en	en	en	G_PRP	0	0
16477	G_V	shave	en	en	en	G_R	0	0
16478	DT	my	en	en	en	G_V	0	0
16479	G_J	pubic	en	en	en	DT	0	0
16480	G_N	hair	en	en	en	G_J	0	0
16481	PSP	for	en	en	en	G_N	0	0
16482	DT	this\	en	en	univ	PSP	0	0
16483	G_X	double_quotes	univ	en		DT	0	0
16484	$	#215	univ		univ		0	1
16485	G_X	:	univ	univ	en	$	0	0
16486	G_R	Back	en	univ	en	G_X	0	0
16487	G_R	when	en	en	en	G_R	0	0
16488	G_PRP	they	en	en	en	G_R	0	0
16489	G_V	didn't	en	en	en	G_PRP	0	0
16490	G_V	note	en	en	en	G_V	0	0
16491	G_PRT	down	en	en	en	G_V	0	0
16492	G_N	visitor	en	en	en	G_PRT	0	0
16493	G_N	info	en	en	en	G_N	0	0
16494	PSP	at	en	en	univ	G_N	0	0
16495	G_N	H-10	univ	en	univ	PSP	0	0
16496	G_X	,	univ	univ	en	G_N	0	0
16497	G_PRP	I	en	univ	en	G_X	0	0
16498	G_V	have	en	en	en	G_PRP	0	0
16499	G_V	lived	en	en	en	G_V	0	0
16500	DT	an	en	en	en	G_V	0	0
16501	G_J	entire	en	en	en	DT	0	0
16502	G_N	night	en	en	en	G_J	0	0
16503	PSP	and	en	en	en	G_N	0	0
16504	G_R	half	en	en	en	PSP	0	0
16505	DT	a	en	en	en	G_R	0	0
16506	G_N	day	en	en	en	DT	0	0
16507	CC	in	en	en	en	G_N	0	0
16508	DT	a	en	en	en	CC	0	0
16509	G_N	girl's	en	en	en	DT	0	0
16510	G_N	room	en	en	univ	G_N	0	0
16511	G_X	(	univ	en	en	G_N	0	0
16512	G_V	slipped	en	univ	en	G_X	0	0
16513	G_R	out	en	en	en	G_V	0	0
16514	PSP	after	en	en	en	G_R	0	0
16515	DT	the	en	en	en	PSP	0	0
16516	G_N	morning	en	en	en	DT	0	0
16517	G_X	watchie	en	en	en	G_N	0	0
16518	G_N	shift	en	en	en	G_X	0	0
16519	G_V	changed	en	en	univ	G_N	0	0
16520	G_X	)	univ	en	univ	G_V	0	0
16521	G_X	.	univ	univ		G_X	0	0
16522	E	:-D	univ				0	0
16523	$	#214	univ		univ		0	1
16524	G_X	:	univ	univ	en	$	0	0
16525	G_N	Yesterday	en	univ	en	G_X	0	0
16526	G_PRP	I	en	en	en	G_N	0	0
16527	G_V	did	en	en	en	G_PRP	0	0
16528	G_N	something	en	en	en	G_V	0	0
16529	G_R	really	en	en	en	G_N	0	0
16530	G_J	bad	en	en	en	G_R	0	0
16531	CC	to	en	en	en	G_J	0	0
16532	G_PRP	my	en	en	en	CC	0	0
16533	G_N	roomie	en	en	univ	G_PRP	0	0
16534	G_X	,	univ	en	en	G_N	0	0
16535	PSP	but	en	univ	en	G_X	0	0
16536	G_V	confessing	en	en	en	PSP	0	0
16537	G_PRP	it	en	en	en	G_V	0	0
16538	CC	in	en	en	en	G_PRP	0	0
16539	G_N	public	en	en	en	CC	0	0
16540	G_V	will	en	en	en	G_N	0	0
16541	G_R	only	en	en	en	G_V	0	0
16542	G_V	make	en	en	en	G_R	0	0
16543	G_PRP	my	en	en	en	G_V	0	0
16544	G_V	roomie	en	en	en	G_PRP	0	0
16545	G_V	realize	en	en	en	G_V	0	0
16546	G_R	how	en	en	en	G_V	0	0
16547	G_PRP	he	en	en	en	G_R	0	0
16548	G_V	was	en	en	en	G_PRP	0	0
16549	G_V	made	en	en	en	G_V	0	0
16550	DT	a	en	en	en	G_V	0	0
16551	G_N	fool	en	en	en	DT	0	0
16552	PSP	by	en	en	en	G_N	0	0
16553	G_PRP	what	en	en	en	PSP	0	0
16554	G_PRP	I	en	en	en	G_PRP	0	0
16555	G_V	did	en	en	univ	G_PRP	0	0
16556	G_X	.	univ	en	en	G_V	0	0
16557	PSP	and	en	univ	en	G_X	0	0
16558	G_PRP	I	en	en	en	PSP	0	0
16559	G_V	won't	en	en	en	G_PRP	0	0
16560	G_V	be	en	en	en	G_V	0	0
16561	G_J	able	en	en	en	G_V	0	0
16562	CC	to	en	en	en	G_J	0	0
16563	G_V	do	en	en	en	CC	0	0
16564	DT	the	en	en	en	G_V	0	0
16565	G_J	same	en	en	en	DT	0	0
16566	G_N	thing	en	en	en	G_J	0	0
16567	G_R	again	en	en	univ	G_N	0	0
16568	G_X	.	univ	en	en	G_R	0	0
16569	PSP	So	en	univ	en	G_X	0	0
16570	G_N	ditch	en	en	univ	PSP	0	0
16571	G_X	.	univ	en	univ	G_N	0	0
16572	E	:D	univ	univ		G_X	0	0
16573	#	#213	univ		univ		1	0
16574	G_X	:	univ	univ	en	#	0	0
16575	G_PRP	We	en	univ	en	G_X	0	0
16576	G_V	used	en	en	en	G_PRP	0	0
16577	CC	to	en	en	en	G_V	0	0
16578	G_V	go	en	en	en	CC	0	0
16579	CC	to	en	en	en	G_V	0	0
16580	DT	the	en	en	en	CC	0	0
16581	G_J	top	en	en	en	DT	0	0
16582	G_N	floors	en	en	en	G_J	0	0
16583	CC	in	en	en	acro	G_N	0	0
16584	G_N	MB	acro	en	en	CC	0	0
16585	PSP	and	en	acro	en	G_N	0	0
16586	G_V	spit	en	en	en	PSP	0	0
16587	G_R	down	en	en	en	G_V	0	0
16588	DT	the	en	en	en	G_R	0	0
16589	G_J	middle	en	en	en	DT	0	0
16590	CC	of	en	en	en	G_J	0	0
16591	DT	the	en	en	en	CC	0	0
16592	G_N	pool	en	en	en	DT	0	0
16593	CC	to	en	en	en	G_N	0	0
16594	G_V	see	en	en	en	CC	0	0
16595	G_PRP	who	en	en	en	G_V	0	0
16596	G_V	would	en	en	en	G_PRP	0	0
16597	G_V	make	en	en	en	G_V	0	0
16598	G_PRP	it	en	en	en	G_V	0	0
16599	DT	all	en	en	en	G_PRP	0	0
16600	DT	the	en	en	en	DT	0	0
16601	G_N	way	en	en	en	DT	0	0
16602	G_R	down	en	en	en	G_N	0	0
16603	PSP	and	en	en	en	G_R	0	0
16604	G_R	once	en	en	en	PSP	0	0
16605	G_PRP	we	en	en	en	G_R	0	0
16606	G_V	blew	en	en	en	G_PRP	0	0
16607	G_R	up	en	en	en	G_V	0	0
16608	DT	a	en	en	en	G_R	0	0
16609	G_N	condom	en	en	en	DT	0	0
16610	PSP	and	en	en	en	G_N	0	0
16611	G_V	sent	en	en	en	PSP	0	0
16612	G_PRP	it	en	en	en	G_V	0	0
16613	G_R	down	en	en	en	G_PRP	0	0
16614	G_R	too	en	en	univ	G_R	0	0
16615	G_X	.	univ	en		G_R	0	0
16616	#	#212	univ		univ		1	0
16617	G_X	:	univ	univ	en	#	0	0
16618	G_PRP	I'm	en	univ	en	G_X	0	0
16619	DT	a	en	en	en	G_PRP	0	0
16620	G_N	freshie	en	en	en	DT	0	0
16621	PSP	and	en	en	en	G_N	0	0
16622	G_PRP	I	en	en	en	PSP	0	0
16623	G_V	love	en	en	en	G_PRP	0	0
16624	G_PRP	my	en	en	en	G_V	0	0
16625	G_N	afternoon	en	en	en	G_PRP	0	0
16626	G_V	poops	en	en	en	G_N	0	0
16627	CC	at	en	en	acro	G_V	0	0
16628	G_N	MB	acro	en	univ	CC	0	0
16629	G_X	.	univ	acro	en	G_N	0	0
16630	G_N	Nothing	en	univ	en	G_X	0	0
16631	G_V	is	en	en	en	G_N	0	0
16632	G_J	better	en	en	en	G_V	0	0
16633	CC	than	en	en	en	G_J	0	0
16634	G_R	not	en	en	en	CC	0	0
16635	G_V	caring	en	en	en	G_R	0	0
16636	PSP	if	en	en	en	G_V	0	0
16637	G_PRP	I	en	en	en	PSP	0	0
16638	G_V	clog	en	en	en	G_PRP	0	0
16639	DT	the	en	en	en	G_V	0	0
16640	G_N	toilet	en	en	en	DT	0	0
16641	PSP	and	en	en	en	G_N	0	0
16642	DT	the	en	en	en	PSP	0	0
16643	G_J	fat	en	en	en	DT	0	0
16644	PSP	that	en	en	en	G_J	0	0
16645	G_PRP	I	en	en	en	PSP	0	0
16646	G_V	don't	en	en	en	G_PRP	0	0
16647	G_V	have	en	en	en	G_V	0	0
16648	CC	to	en	en	en	G_V	0	0
16649	G_V	walk	en	en	en	CC	0	0
16650	DT	the	en	en	en	G_V	0	0
16651	G_J	long	en	en	en	DT	0	0
16652	G_N	walk	en	en	en	G_J	0	0
16653	G_R	back	en	en	en	G_N	0	0
16654	CC	to	en	en	en	G_R	0	0
16655	DT	the	en	en	en	CC	0	0
16656	G_N	hostel	en	en	univ	DT	0	0
16657	G_X	,	univ	en	en	G_N	0	0
16658	G_V	have	en	univ	en	G_X	0	0
16659	G_J	less	en	en	en	G_V	0	0
16660	G_N	time	en	en	en	G_J	0	0
16661	CC	to	en	en	en	G_N	0	0
16662	G_V	dump	en	en	univ	CC	0	0
16663	G_X	,	univ	en	en	G_V	0	0
16664	G_R	then	en	univ	en	G_X	0	0
16665	G_V	walk	en	en	en	G_R	0	0
16666	DT	all	en	en	en	G_V	0	0
16667	DT	the	en	en	en	DT	0	0
16668	G_N	way	en	en	en	DT	0	0
16669	G_R	back	en	en	univ	G_N	0	0
16670	G_X	...	univ	en	univ	G_R	0	0
16671	G_X	(	univ	univ	en	G_X	0	0
16672	G_V	Sending	en	univ	en	G_X	0	0
16673	G_PRP	this	en	en	en	G_V	0	0
16674	PSP	from	en	en	en	G_PRP	0	0
16675	G_PRP	my	en	en	en	PSP	0	0
16676	G_N	mobile	en	en	en	G_PRP	0	0
16677	PSP	while	en	en	en	G_N	0	0
16678	G_PRP	I	en	en	en	PSP	0	0
16679	G_V	poop	en	en	univ	G_PRP	0	0
16680	G_X	)	univ	en		G_V	0	0
16681	U	https://www.facebook.com/photo.php?fbid=662245797126916&set=a.653149508036545.1073741825.199625580055609&type=1&theater	univ				0	0
16682	$	211	univ		univ		0	1
16683	G_X	:	univ	univ	en	$	0	0
16684	PSP	throughout	en	univ	en	G_X	0	0
16685	G_PRP	my	en	en	univ	PSP	0	0
16686	$	4	univ	en	en	G_PRP	0	1
16687	G_N	years	en	univ	en	$	0	0
16688	CC	at	en	en	acro	G_N	0	0
16689	G_N	IITB	acro	en	en	CC	0	0
16690	G_PRP	I've	en	acro	en	G_N	0	0
16691	G_V	done	en	en	en	G_PRP	0	0
16692	G_N	something	en	en	en	G_V	0	0
16693	G_PRP	I'm	en	en	en	G_N	0	0
16694	G_R	very	en	en	en	G_PRP	0	0
16695	G_J	proud	en	en	en	G_R	0	0
16696	CC	of	en	en	univ	G_J	0	0
16697	G_X	.	univ	en	en	CC	0	0
16698	G_PRP	I	en	univ	en	G_X	0	0
16699	G_V	used	en	en	en	G_PRP	0	0
16700	CC	to	en	en	en	G_V	0	0
16701	G_V	turn	en	en	en	CC	0	0
16702	G_V	off	en	en	en	G_V	0	0
16703	DT	the	en	en	en	G_V	0	0
16704	G_N	lights	en	en	en	DT	0	0
16705	CC	in	en	en	en	G_N	0	0
16706	DT	the	en	en	en	CC	0	0
16707	G_N	bogs	en	en	en	DT	0	0
16708	G_R	when	en	en	en	G_N	0	0
16709	G_PRP	I	en	en	en	G_R	0	0
16710	G_V	saw	en	en	en	G_PRP	0	0
16711	G_N	people	en	en	en	G_V	0	0
16712	CC	in	en	en	en	G_N	0	0
16713	DT	the	en	en	en	CC	0	0
16714	G_V	cubicles	en	en	univ	DT	0	0
16715	G_X	.	univ	en	en	G_V	0	0
16716	G_PRP	I'd	en	univ	en	G_X	0	0
16717	G_R	always	en	en	en	G_PRP	0	0
16718	G_V	say	en	en	en	G_R	0	0
16719	G_N	something	en	en	en	G_V	0	0
16720	G_R	like	en	en	univ	G_N	0	0
16721	G_X	'	univ	en	en	G_R	0	0
16722	G_N	LIGHTS	en	univ	en	G_X	0	0
16723	PSP	OUT	en	en	univ	G_N	0	0
16724	G_X	'	univ	en	en	PSP	0	0
16725	PSP	or	en	univ	univ	G_X	0	0
16726	G_X	'	univ	en	en	PSP	0	0
16727	G_N	GAME	en	univ	en	G_X	0	0
16728	PSP	OVER	en	en	univ	G_N	0	0
16729	G_X	'	univ	en	en	PSP	0	0
16730	PSP	before	en	univ	en	G_X	0	0
