 0 1 2
18896 the en DT
18897 prof en G_N
18898 didn't en G_V
18899 give en G_V
18900 me en G_PRP
18901 a en G_N
18902 grade en G_N
18903 this en DT
18904 time en G_N
18905 , univ G_X
18906 ( univ G_X
18907 if en PSP
18908 he en G_PRP
18909 did en G_V
18910 then en G_R
18911 presumably en G_R
18912 XXX univ E
18913 would en G_V
18914 be en G_V
18915 justified en G_J
18916 ) univ G_X
18917 #### #### ####
18918 u en G_PRP
18919 r en G_V
18920 a en DT
18921 nOOb en G_X
18922 #### #### ####
18923 https://www.facebook.com/photo.php?fbid=10151431420334440&set=pb.738039439.-2207520000.1366545056.& univ U
18924 type en G_N
18925 =3 univ E
18926 &theater univ G_N
18927 #### #### ####
18928 #196 univ $
18929 : univ G_X
18930 80% univ $
18931 attendance en G_N
18932 ? univ G_X
18933 . univ G_X
18934 Midsem/quizzes en G_N
18935 ?. univ G_X
18936 Project en G_N
18937 ?. univ G_X
18938 Course en G_N
18939 registration en G_N
18940 ?. univ G_X
18941 True en G_J
18942 Story en G_N
18943 ! univ G_X
18944 #### #### ####
18945 Siddharth ne G_N
18946 Nandan ne G_N
18947 Thakur ne G_N
18948 :P univ E
18949 #### #### ####
18950 Saurabh ne G_N
18951 Bhola hi G_N
18952 tu hi G_PRP
18953 hai hi G_PRT
18954 na hi G_PRT
18955 :P univ E
18956 #### #### ####
18957 naah hi G_PRT
18958 ... univ G_X
18959 #### #### ####
18960 Vivek ne G_N
18961 Singh ne G_N
18962 ;) univ E
18963 #MaukaMauka univ #
18964 Beta hi G_N
18965 cheen hi G_V
18966 ke hi PSP
18967 haasil hi G_V
18968 kiya hi G_V
18969 hai hi G_V
18970 yeh hi G_PRP
18971 mauka hi G_N
18972 aaj hi G_R
18973 ... univ G_X
18974 So en G_R
18975 proud en G_J
18976 of en PSP
18977 u en G_PRP
18978 #TeamIndia univ #
18979 #IndvsSA univ #
18980 #BleedBlue univ #
18981 #CWC15 univ #
18982 #### #### ####
18983 Is hi G_V
18984 this en G_PRP
18985 the en DT
18986 South ne G_N
18987 Africa ne G_N
18988 we en G_PRP
18989 know en G_V
18990 ? univ G_X
18991 Maang hi G_N
18992 ke hi PSP
18993 nahi hi G_PRT
18994 cheen hi G_V
18995 ke hi PSP
18996 lenge hi G_V
18997 #MaukaMauka univ #
18998 India ne G_N
18999 to en PSP
19000 break en G_V
19001 the en DT
19002 jinx en G_N
19003 #CWC15 univ #
19004 #### #### ####
19005 @HDFCLIFE univ @
19006 Kehte hi G_V
19007 hain hi G_V
19008 humko hi G_PRP
19009 pyar hi G_N
19010 se hi PSP
19011 India ne G_N
19012 wale hi G_PRT
19013 Chhu hi G_V
19014 lete hi G_V
19015 dil hi G_N
19016 ke hi PSP
19017 taar hi G_N
19018 se hi PSP
19019 India ne G_N
19020 wale hi G_PRT
19021 Har hi G_N
19022 jeet hi G_N
19023 cheen hi G_V
19024 le hi PSP
19025 haar hi G_N
19026 se hi PSP
19027 Indiawaale mixed G_N
19028 #MyTeamMyPride univ #
19029 #### #### ####
19030 Har hi G_N
19031 jeet hi G_N
19032 cheen hi G_V
19033 le hi G_V
19034 har hi G_N
19035 se hi PSP
19036 india ne G_N
19037 wale hi G_PRT
19038 .. univ G_X
19039 dusaman hi G_N
19040 ke hi PSP
19041 chakke hi G_J
19042 chhuda hi G_V
19043 de hi G_V
19044 ham hi G_PRP
19045 india ne G_N
19046 wale hi G_PRT
19047 ... univ G_X
19048 go en G_V
19049 go en G_V
19050 india ne G_N
19051 #indvsSA univ #
19052 #### #### ####
19053 Breaking_News en G_N
19054 / univ G_X
19055 Mehar ne G_N
19056 Madina ne G_N
19057 Colony en G_N
19058 me hi PSP
19059 Daketi hi G_N
19060 ki hi PSP
19061 wardat hi G_N
19062 Dr en G_N
19063 Ilahi ne G_N
19064 ke hi PSP
19065 Relative en G_N
19066 se hi PSP
19067 Motor en G_N
19068 cycle en G_N
19069 cheen hi G_V
19070 ker hi G_V
19071 Farar hi G_V
19072 / univ G_X
19073 Zarai ne G_N
19074 Rpt en G_N
19075 . univ G_X
19076 MIR ne G_N
19077 GORAR ne G_N
19078 #### #### ####
19079 @Zaya4Jaya univ @
19080 @har1603 univ @
19081 Mere hi G_PRP
19082 muuh hi G_N
19083 ke hi PSP
19084 baat hi G_N
19085 cheen hi G_V
19086 Lee hi G_V
19087 basically en G_R
19088 I en G_PRP
19089 missing en G_V
19090 zaya ne G_N
19091 😝 univ E
19092 #### #### ####
19093 @imshas univ @
19094 Management en G_N
19095 mobiles en G_N
19096 cheen hi G_V
19097 ke hi PSP
19098 rakh hi G_V
19099 le hi G_V
19100 sab hi G_SYM
19101 ke hi PSP
19102 .. univ G_X
19103 Perform en G_V
19104 na hi G_PRT
19105 kren hi G_V
19106 tou hi CC
19107 phir hi G_R
19108 kehna hi G_V
19109 .. univ G_X
19110 #### #### ####
19111 @mercyfatal univ @
19112 HIGH en G_J
19113 SPEED en G_N
19114 VOTE en G_N
19115 MANGTE hi G_V
19116 H hi G_V
19117 RAJ hi G_N
19118 NHI hi G_PRT
19119 SEWA hi G_V
19120 ROJGAR hi G_N
19121 DE hi G_V
19122 SAKTE hi G_V
19123 NHI hi G_PRT
19124 CHEEN hi G_V
19125 RHE hi G_V
19126 H hi G_V
19127 VOTE en G_N
19128 LE hi G_V
19129 KR hi G_V
19130 DESH hi G_N
19131 PUNJAB ne G_N
19132 KE hi PSP
19133 MALIK hi G_N
19134 BN hi G_V
19135 GAYA hi G_V
19136 AJIB hi G_J
19137 DEMOCRACY en G_N
19138 H hi G_V
19139 #### #### ####
19140 @ThePreCambrian univ @
19141 Main hi G_PRP
19142 aur hi G_R
19143 @mahobili univ @
19144 aap hi G_PRP
19145 se hi PSP
19146 cheen hi G_V
19147 ke hi PSP
19148 apka hi G_PRP
19149 khana hi G_N
19150 khaein hi G_V
19151 gein hi G_V
19152 . univ G_X
19153 Guaranteed en G_J
19154 ! univ G_X
19155 #### #### ####
19156 Kya hi G_PRP
19157 kapde hi G_N
19158 Utare hi G_V
19159 hai hi G_V
19160 India ne G_N
19161 today ne G_N
19162 ke hi PSP
19163 conclave en G_N
19164 2014 univ $
19165 mein hi PSP
19166 kejriwal ne G_N
19167 ke hi PSP
19168 aate hi G_V
19169 waqt hi G_N
19170 mufflar en G_N
19171 b hi G_PRT
19172 cheen hi G_V
19173 liya hi G_V
19174 #### #### ####
19175 @IndiaSpeaksPR univ @
19176 @kailashkaushik8 univ @
19177 Opposition en G_N
19178 ke hi PSP
19179 Muh hi G_N
19180 se hi PSP
19181 khana hi G_N
19182 cheen hi G_V
19183 raheho hi G_V
19184 .. univ G_X
19185 Bahut hi G_SYM
19186 na hi G_N
19187 insaafi hi G_N
19188 huwa hi G_V
19189 he hi G_PRT
19190 . univ G_X
19191 #### #### ####
19192 @Muskurahateinn univ @
19193 @ThatFilmyGirl univ @
19194 BC acro G_PRT
19195 ! univ G_X
19196 I en G_PRP
19197 got en G_V
19198 none en G_PRP
19199 . univ G_X
19200 Khud hi G_PRP
19201 hi hi G_V
19202 cheen hi G_V
19203 ke hi PSP
19204 laayi hi G_V
19205 logo hi G_N
19206 se hi PSP
19207 . univ G_X
19208 😑 univ E
19209 #### #### ####
19210 @bwoyblunder univ @
19211 Yeh hi G_PRP
19212 toh hi PSP
19213 opposition en G_N
19214 ke hi PSP
19215 haat hi G_N
19216 se hi PSP
19217 bat hi G_N
19218 cheen hi G_V
19219 ke hi PSP
19220 apne hi G_PRP
19221 hi hi G_PRT
19222 bowling en G_V
19223 pe hi PSP
19224 chakka hi G_SYM
19225 maane hi G_N
19226 ke hi PSP
19227 barabar hi G_J
19228 hau hi G_V
19229 ROFL univ G_PRT
19230 #### #### ####
19231 ZiNdGe hi G_N
19232 kE hi PSP
19233 TaLkhiYon hi G_J
19234 nE hi G_PRT
19235 cHeeN hi G_V
19236 le hi G_V
19237 sHaRarTaiN hi G_N
19238 mEri hi G_PRP
19239 AuR hi CC
19240 LoG hi G_N
19241 sAmjTy hi G_X
19242 mAgRoOr hi G_J
19243 hO hi G_V
19244 Gya hi G_V
19245 uN hi G_PRP
19246 mAin hi PSP
19247 For en PSP
19248 more en G_SYM
19249 U en G_PRP
19250 #### #### ####
19251 @ImKrish35 univ @
19252 @S1dharthM univ @
19253 maaroge hi G_V
19254 sab hi G_PRP
19255 mujhe hi G_PRP
19256 padha hi G_V
19257 padha hi G_V
19258 ke hi PSP
19259 , univ G_X
19260 kal hi G_N
19261 phn en G_N
19262 bhi hi G_PRT
19263 cheen hi G_V
19264 liya hi G_V
19265 tha hi G_V
19266 , univ G_X
19267 badi hi G_J
19268 mushkil hi G_N
19269 se hi PSP
19270 waapas hi G_J
19271 kara hi G_V
19272 mama hi G_N
19273 ne hi PSP
19274 😢 univ E
19275 #### #### ####
19276 @YusufDFI univ @
19277 @oldkrish univ @
19278 So en G_R
19279 , univ G_X
19280 Pak ne G_N
19281 is en G_PRP
19282 a en DT
19283 failed en G_J
19284 State en G_N
19285 in en PSP
19286 more en G_SYM
19287 senses en G_N
19288 than en PSP
19289 one en G_SYM
19290 . univ G_X
19291 Chale hi G_V
19292 tthe hi G_V
19293 India ne G_N
19294 ki hi PSP
19295 barabari hi PSP
19296 karne hi G_N
19297 , univ G_X
19298 ban hi G_V
19299 gaye hi G_V
19300 Cheen ne G_V
19301 ke hi PSP
19302 tattoo en G_N
19303 ! univ G_X
19304 #### #### ####
19305 1/2 hi $
19306 Mehrabpur ne G_N
19307 Rahwasi ne G_N
19308 Zulfqar ne G_N
19309 Gangharo ne G_N
19310 ke hi PSP
19311 Sath hi G_N
19312 Sukkur hi G_N
19313 ToolPlaza en G_N
19314 ke hi PSP
19315 Amle hi G_N
19316 ki hi PSP
19317 Ziyadati hi G_PRT
19318 . univ G_X
19319 Tool en G_N
19320 Na hi G_PRT
19321 Dene hi G_N
19322 pe hi PSP
19323 16000 univ $
19324 Naqd hi G_N
19325 cheen hi G_V
19326 k hi PSP
19327 Gunda hi G_J
19328 Gardi hi G_J
19329 ki hi PSP
19330 #### #### ####
19331 @StarSportsIndia univ @
19332 yeah😂😂 en G_PRT
19333 #MoukaMouka univ #
19334 #IndWins univ #
19335 #IndvsSA univ #
19336 Dhonibhaiiii ne G_N
19337 we en G_PRP
19338 loveeeeeee en G_V
19339 youuuuuu😍😍😍😍😍 en G_PRP
19340 #### #### ####
19341 _/\_ univ E
19342 _/\_ univ E
19343 @SDhawan25 univ @
19344 ... univ G_X
19345 #IndvsSA univ #
19346 Indians ne G_N
19347 are en G_V
19348 twirling en G_V
19349 their en G_PRP
19350 moustache en G_N
19351 ... univ G_X
19352 ~ univ G_X
19353 ~ univ G_X
19354 #MoukaMouka univ #
19355 http://t.co/bes3OZ9nhl univ U
19356 #### #### ####
19357 #IndvsPak univ #
19358 sir hi G_J
19359 jadeja ne G_N
19360 kuch hi G_SYM
19361 jaadu hi G_N
19362 ho hi G_V
19363 jaye hi G_V
19364 !! univ G_X
19365 We en G_PRP
19366 need en G_N
19367 wickets en G_N
19368 ... univ G_X
19369 pray en G_V
19370 u en G_PRP
19371 all en G_R
19372 ... univ G_X
19373 do en G_V
19374 voodoo en G_PRT
19375 if en CC
19376 need en G_N
19377 be en G_V
19378 . univ G_X
19379 #Ashwin univ #
19380 <- univ G_X
19381 go en G_V
19382 tiger en G_N
19383 get en G_V
19384 us en G_PRP
19385 the en DT
19386 stump en G_N
19387 #### #### ####
19388 @MyCricWin univ @
19389 abhi hi G_R
19390 jadeja ne G_N
19391 , univ G_X
19392 ashwin ne G_N
19393 aur hi G_N
19394 shami ne G_N
19395 ko hi PSP
19396 hai hi G_V
19397 jaadu hi G_N
19398 dikhana hi G_V
19399 let's en G_N
19400 have en G_V
19401 #worlcupdobara univ #
19402 #### #### ####
19403 Luk en G_V
19404 again en G_R
19405 outt en PSP
19406 balle hi G_N
19407 oye hi G_V
19408 .... univ G_X
19409 dil hi G_N
19410 khush hi G_J
19411 krta hi G_V
19412 #IndvsSA univ #
19413 #CWC15 univ #
19414 #### #### ####
19415 Oye hi G_PRT
19416 hoye hi G_PRT
19417 ik hi G_SYM
19418 hor hi CC
19419 out en G_R
19420 !!! univ G_X
19421 Balle hi G_PRT
19422 balle hi G_PRT
19423 #IndvsSA univ #
19424 #### #### ####
19425 Oye hi G_PRT
19426 Hoye hi G_PRT
19427 Balle hi G_PRT
19428 Balle hi G_PRT
19429 , univ G_X
19430 you en G_PRP
19431 rock en G_J
19432 @msdhoni univ @
19433 and en CC
19434 the en DT
19435 boys en G_N
19436 #### #### ####
19437 @CelkonMobile univ @
19438 #CelkonCheers4India univ #
19439 Oye hi G_PRT
19440 Balle hi G_PRT
19441 Balle hi G_PRT
19442 1 univ $
19443 aur hi CC
19444 Four en G_SYM
19445 http://t.co/dCvJmecLqr univ U
19446 #### #### ####
19447 Oye hi G_PRT
19448 hoye hi G_PRT
19449 balle hi G_PRT
19450 balle hi G_PRT
19451 .... univ G_X
19452 💯 univ G_X
19453 with en PSP
19454 a en DT
19455 4 univ $
19456 ! univ G_X
19457 @SDhawan25 univ @
19458 #IndvsSA univ #
19459 #### #### ####
19460 @Gurmeetramrahim univ @
19461 #BlockBusterMSG univ #
19462 . univ G_X
19463 Woww univ G_PRT
19464 .... univ G_X
19465 Oye hi G_PRT
19466 balle hi G_PRT
19467 balle hi G_PRT
19468 ... univ G_X
19469 :) univ E
19470 thank en G_N
19471 u en G_PRP
19472 soo en G_R
19473 much en G_J
19474 for en PSP
19475 ur en G_PRP
19476 blessing en G_N
19477 .. univ G_X
19478 Love en G_V
19479 u en G_PRP
19480 .. univ G_X
19481 Dhan hi G_N
19482 dhan hi G_N
19483 satguru hi G_N
19484 tera hi G_PRP
19485 hi hi G_PRT
19486 aasra hi G_N
19487 #### #### ####
19488 @SHPA4016 univ @
19489 @titli29 univ @
19490 @SrBachchan univ @
19491 Main hi G_PRP
19492 koi hi G_PRP
19493 jhoot hi G_N
19494 boleya hi G_V
19495 .. univ G_X
19496 koi hi G_PRP
19497 naa hi G_PRT
19498 bai hi G_N
19499 koi hi G_PRP
19500 na hi G_PRT
19501 bai hi G_N
19502 koi hi G_PRP
19503 na hi PSP
19504 .. univ G_X
19505 oye hi G_PRT
19506 balle hi G_PRT
19507 balle hi G_PRT
19508 balle hi G_PRT
19509 balle hi G_PRT
19510 .. univ G_X
19511 haha univ G_PRT
19512 .. univ G_X
19513 I en G_PRP
19514 rest en G_V
19515 my en DT
19516 case en G_N
19517 ;) univ E
19518 #### #### ####
19519 @salmanaddict univ @
19520 hahahaha univ G_PRT
19521 kbhi hi G_PRP
19522 kbhi hi G_PRP
19523 lalach hi G_N
19524 achi hi G_J
19525 hpti hi G_V
19526 hai hi G_V
19527 re hi G_V
19528 :p univ E
19529 maybe hi G_PRP
19530 hogya hi G_V
19531 to hi G_PRT
19532 phr hi G_R
19533 to hi PSP
19534 balle hi G_PRT
19535 balle hi G_PRT
19536 oye hi G_PRT
19537 #### #### ####
19538 "	univ	G_X
@IndiaToday	univ	@
:	univ	G_X
#BudgetBT	univ	#
Printing	en	G_V
of	en	PSP
Budget	en	G_N
document	en	G_N
begins	en	G_V
with	en	PSP
'	univ	G_X
Halwa	hi	G_N
'	univ	G_X
ceremony	en	G_N
.	univ	G_X
http://t.co/knYuyDHBul	univ	U
" univ G_X
19539 oye hi G_PRT
19540 balle hi G_PRT
19541 ! univ G_X
19542 #### #### ####
19543 @SamanthaNair23 univ @
19544 really en G_PRT
19545 ? univ G_X
19546 oye hi G_PRT
19547 hoyeee hi G_PRT
19548 balle hi G_PRT
19549 balleeee hi G_PRT
19550 💃💃💃💃😍😍 univ G_X
19551 bas hi G_PRT
19552 ab hi G_N
19553 sward en G_N
19554 fighting en G_V
19555 chahye hi G_V
19556 mujhko hi G_PRP
19557 😍😍 univ E
19558 #### #### ####
19559 Oye hi G_PRT
19560 balle hi G_PRT
19561 balle hi G_PRT
19562 ... univ G_X
19563 :) univ E
19564 On en PSP
19565 the hi DT
19566 set en G_N
19567 of en PSP
19568 Voice en G_N
19569 of en PSP
19570 Punjab ne G_N
19571 http://t.co/FtH9PQsbFg univ U
19572 #### #### ####
19573 @itsbisha univ @
19574 @honeybunnymaahi univ @
19575 @lve_mom univ @
19576 @sweety_rukhsar univ @
19577 @taher07 univ @
19578 oye hi G_PRT
19579 balle hi G_PRT
19580 ballee hi G_PRT
19581 .. univ G_X
19582 hurrahh univ G_PRT
19583 ! univ G_X
19584 wohooo univ G_PRT
19585 .. univ G_X
19586 yeeeyay univ G_PRT
19587 ! univ G_X
19588 i en G_PRP
19589 am en G_V
19590 mad en G_J
19591 completely en G_R
19592 ! univ G_X
19593 #### #### ####
19594 @SrBachchan univ @
19595 Oye hi G_PRT
19596 balle hi G_PRT
19597 balle hi G_PRT
19598 .. univ G_X
19599 aaeni hi G_X
19600 late en G_J
19601 kam hi G_V
19602 kar hi G_V
19603 rahe hi G_V
19604 ho hi G_V
19605 , univ G_X
19606 boss en G_N
19607 ... univ G_X
19608 jaddhu hi G_N
19609 di hi PSP
19610 jhappi hi G_N
19611 tuade hi G_X
19612 laaye hi G_X
19613 @poothegr8 univ @
19614 #### #### ####
19615 @bhavi_1603 univ @
19616 @har1603 univ @
19617 @Ariba1603 univ @
19618 @alishbanaaz8 univ @
19619 soo en G_R
19620 true en G_J
19621 pakis ne G_N
19622 tumse hi G_PRP
19623 naa hi G_PRT
19624 ho hi G_V
19625 payega hi G_V
19626 jitne hi G_PRP
19627 bhi hi G_PRT
19628 ghuma hi G_V
19629 lo hi G_V
19630 balle hi G_N
19631 Ham hi G_PRP
19632 jeete hi G_N
19633 oye hi G_PRT
19634 balle hi G_PRT
19635 balle hi G_PRT
19636 😅😂😂 univ E
19637 #### #### ####
19638 Oye hi G_PRT
19639 balle hi G_PRT
19640 balle hi G_PRT
19641 ...... univ G_X
19642 India ne G_N
19643 won en G_V
19644 #IndvsPak univ #
19645 ... univ G_X
19646 Celebration en G_N
19647 time en G_N
19648 .. univ G_X
19649 ♥♥♥♥ univ E
19650 #### #### ####
19651 "	univ	G_X
@rachitst	univ	@
" univ G_X
19652 @iyerdeepshri univ @
19653 : univ G_X
19654 Mohit ne G_N
19655 Sharma ne G_N
19656 ko hi PSP
19657 ek hi G_SYM
19658 chumma hi G_N
19659 : univ G_X
19660 * univ G_X
19661 #CWC15 univ #
19662 "	univ	G_X
Chalo	hi	G_V
Kisi	hi	G_PRP
north	en	G_N
indian	ne	G_N
bhramin	hi	G_N
Ki	hi	G_PRT
kismat	hi	G_N
to	hi	G_PRT
chamki	hi	G_J
" univ G_X
19663 #racist univ #
19664 :P univ E
19665 #### #### ####
19666 "	univ	G_X
@iyerdeepshri	univ	@
:	univ	G_X
Mohit	ne	G_N
Sharma	ne	G_N
ko	hi	PSP
ek	hi	G_SYM
chumma	hi	G_N
:	univ	G_X
*	univ	G_X
#CWC15	univ	#
" univ G_X
19667 Chalo hi G_V
19668 Kisi hi G_PRP
19669 north en G_N
19670 indian ne G_N
19671 bhramin hi G_N
19672 Ki hi G_PRP
19673 kismat hi G_N
19674 to hi PSP
19675 chamki hi G_J
19676 😃 univ E
19677 #### #### ####
19678 Arre hi G_PRT
19679 Aunty en G_N
19680 , univ G_X
19681 ur en G_PRP
19682 nephew en G_N
19683 Mohit ne G_N
19684 is en G_PRP
19685 playing en G_V
19686 so en G_R
19687 well en G_R
19688 . univ G_X
19689 beta hi G_N
19690 maine hi G_PRP
19691 maasi hi G_N
19692 ko hi PSP
19693 bola hi G_V
19694 thha hi G_V
19695 . univ G_X
19696 ladka hi G_N
19697 heera hi G_J
19698 hai hi G_V
19699 .. univ G_X
19700 Kab hi G_N
19701 mummy en G_N
19702 .. univ G_X
19703 Kaun hi G_PRP
19704 Mohit ne G_N
19705 . univ G_X
19706 mujhe hi G_PRP
19707 laga hi G_V
19708 aap hi G_PRP
19709 eklaute hi G_SYM
19710 ho hi G_V
19711 #### #### ####
19712 rohit ne G_N
19713 Sharma ne G_N
19714 mohit ne G_N
19715 Sharma ne G_N
19716 aaj hi G_R
19717 talent en G_N
19718 mohit ne G_J
19719 ko hi PSP
19720 de hi G_V
19721 diya hi G_V
19722 rohit ne G_N
19723 ne hi PSP
19724 #### #### ####
19725 Indian ne G_J
19726 parents en G_N
19727 after en PSP
19728 watching en G_V
19729 Mohit ne G_N
19730 Sharma's ne G_N
19731 performance en G_N
19732 "	univ	G_X
Dekho	hi	G_V
Sharma	ne	G_N
ji	hi	G_PRT
ke	hi	PSP
bete	hi	G_N
ko	hi	PSP
,	univ	G_X
kuch	hi	G_SYM
seekho	hi	G_N
" univ G_X
19733 #IndvsSA univ #
19734 #SAvsIND univ #
19735 #IndiaVsSouthAfrica univ #
19736 #### #### ####
19737 #IndvsSA univ #
19738 #SAvsIND univ #
19739 If en PSP
19740 mohit ne G_N
19741 sharma ne G_N
19742 wins en G_V
19743 this en DT
19744 match en G_N
19745 for en PSP
19746 India ne G_N
19747 . univ G_X
19748 Ishant ne G_N
19749 sharma's ne G_N
19750 parents en G_N
19751 will en G_V
19752 say hi G_V
19753 "	univ	G_X
ek	hi	G_SYM
baar	hi	G_N
apne	hi	G_PRP
bhai	hi	G_N
ko	hi	PSP
dekho	hi	G_V
aur	hi	G_R
apne	hi	G_PRP
apko	hi	G_PRP
" univ G_X
19754 . univ G_X
19755 #### #### ####
19756 Nikaal hi G_V
19757 nikaal hi G_V
19758 ... univ G_X
19759 Jaldi hi G_J
19760 “ univ G_X
19761 @vantaskigoli univ @
19762 : univ G_X
19763 COME en G_PRT
19764 ON en G_PRT
19765 MOHIT ne G_N
19766 !! univ G_X
19767 NIKAAL hi G_V
19768 DUMINY ne G_N
19769 KO hi PSP
19770 ! univ G_X
19771 ” univ G_X
19772 #### #### ####
19773 Kapil ne G_N
19774 Dev ne G_N
19775 : univ G_X
19776 Mohit ne G_N
19777 Sharma ne G_N
19778 ko hi PSP
19779 halka hi G_J
19780 kar hi G_V
19781 Diya hi G_V
19782 jaaye hi G_V
19783 pressure en G_N
19784 se hi PSP
19785 #IndvsSA univ #
19786 #WontGiveItBack univ #
19787 #### #### ####
19788 @HDFCLIFE univ @
19789 Yeh hi G_PRP
19790 Mohit ne G_N
19791 Sharma ne G_N
19792 ko hi PSP
19793 bowl en G_V
19794 karne hi G_N
19795 do hi G_V
19796 aur hi G_R
19797 3-1 univ $
19798 banao hi G_V
19799 . univ G_X
19800 Don't en G_N
19801 forget en G_V
19802 to en G_PRT
19803 thank en G_N
19804 Ishant ne G_N
19805 Sharma ne G_N
19806 for en PSP
19807 his en G_PRP
19808 sacrifice en G_N
19809 :) univ E
19810 #MyTeamMyPride univ #
19811 #### #### ####
19812 Arun ne G_N
19813 Lal- ne G_N
19814 ye hi G_PRP
19815 dekhiye hi G_V
19816 Mohit ne G_N
19817 Sharma ne G_N
19818 ko hi PSP
19819 ; univ G_X
19820 kis hi G_PRP
19821 tarah hi G_N
19822 chhalange en G_V
19823 mar hi G_V
19824 ke hi PSP
19825 gendbazi hi G_V
19826 ki hi PSP
19827 shuruvat hi G_N
19828 karte hi G_V
19829 h hi G_V
19830 . univ G_X
19831 Maza hi G_N
19832 aa hi G_V
19833 raha hi G_V
19834 h hi G_V
19835 unki hi G_PRP
19836 balls en G_N
19837 dekh hi G_V
19838 kar hi G_V
19839 #IndvsSA univ #
19840 #### #### ####
19841 Mohit ne G_N
19842 Sharma ne G_N
19843 ko hi PSP
19844 gussa hi G_N
19845 aa hi G_V
19846 gya hi G_V
19847 h hi G_V
19848 logo hi G_N
19849 ke hi PSP
19850 Tweets en G_N
19851 dekh hi G_V
19852 ke hi PSP
19853 #IndvsSA univ #
19854 #### #### ####
19855 @suhelseth univ @
19856 @abdullah_omar univ @
