id	tag	word	label	prev_label
16877	PSP	for	en	en
16878	G_J	free	en	en
16879	E	;)	univ	en
16880	G_V	Are	en	
16881	G_PRP	u	en	en
16882	DT	a	en	en
16883	G_J	maal	hi	en
16884	G_X	?	univ	hi
16885	G_PRP	I	en	univ
16886	G_V	mean	en	en
16887	G_N	girl	en	en
16888	G_X	?	univ	en
16889	$	#209	univ	
16890	G_X	:	univ	univ
16891	G_V	Can	en	univ
16892	G_N	anyone	en	en
16893	G_V	recommend	en	en
16894	DT	some	en	en
16895	G_J	good	en	en
16896	G_N	streaming	en	en
16897	G_N	site	en	en
16898	PSP	to	en	en
16899	G_V	watch	en	en
16900	G_J	free	en	en
16901	G_N	movies	en	en
16902	G_J	online	en	en
16903	G_X	?	univ	en
16904	U	https://pbs.twimg.com/media/BH9RlOdCIAAnqgz.jpg:large	univ	
16905	$	100's	univ	
16906	PSP	of	en	univ
16907	G_N	tv	acro	en
16908	G_N	shows	en	acro
16909	PSP	and	en	en
16910	G_N	movies	en	en
16911	G_X	...	univ	en
16912	U	http://www.free-tv-video-online.me/	univ	univ
16913	U	watch32.com	univ	
16914	U	Movie2k.com	univ	
16915	U	http://www.freefullmovies.net/	univ	
16916	$	#208	univ	
16917	G_X	:	univ	univ
16918	$	One	en	univ
16919	PSP	of	en	en
16920	DT	my	en	en
16921	G_N	friends	en	en
16922	CC	in	en	en
16923	G_N	IITB	acro	en
16924	G_V	is	en	acro
16925	PSP	from	en	en
16926	DT	my	en	en
16927	G_N	hometown	en	en
16928	G_X	.	univ	en
16929	G_PRP	He	en	univ
16930	G_V	lives	en	en
16931	CC	in	en	en
16932	DT	a	en	en
16933	G_N	UG	acro	en
16934	G_N	hostel	en	acro
16935	PSP	and	en	en
16936	G_V	uses	en	en
16937	DT	my	en	en
16938	G_N	room	en	en
16939	CC	in	en	en
16940	G_X	Tansa	ne	en
16941	G_R	like	en	ne
16942	DT	a	en	en
16943	G_X	brothel	en	en
16944	G_X	...	univ	en
16945	G_PRP	he	en	univ
16946	G_V	says	en	en
16947	G_X	\	univ	en
16948	G_X	double_quotes	univ	univ
16949	PSP	abe	hi	univ
16950	G_J	thodi	hi	hi
16951	G_J	der	hi	hi
16952	G_N	room	en	hi
16953	G_V	chahiye	hi	en
16954	G_X	,	univ	hi
16955	G_SYM	kuch	hi	univ
16956	G_N	kaam	hi	hi
16957	G_PRT	hai	hi	hi
16958	G_X	,	univ	hi
16959	G_PRP	tu	hi	univ
16960	G_PRP	kab	hi	hi
16961	G_N	nahi	hi	hi
16962	G_N	hoga	hi	hi
16963	G_N	room	en	hi
16964	PSP	pe	hi	en
16965	G_J	bata	hi	hi
16966	PSP	de	hi	hi
16967	G_PRT	tab	hi	hi
16968	G_N	aajaunga	hi	hi
16969	G_X	...	univ	hi
16970	G_N	mera	hi	univ
16971	G_N	roomie	en	hi
16972	G_N	maanta	hi	en
16973	G_PRT	hi	hi	hi
16974	G_PRT	nahi	univ	hi
16975	G_N	saala\	hi	univ
16976	G_X	double_quotes	univ	hi
16977	G_X	.	univ	univ
16978	G_X	.	univ	univ
16979	G_V	Being	en	univ
16980	DT	a	en	en
16981	G_N	friend	en	en
16982	G_X	,	univ	en
16983	G_PRP	I	en	univ
16984	G_V	used	en	en
16985	PSP	to	en	en
16986	G_V	agree	en	en
16987	G_X	,	univ	en
16988	G_PRP	he	en	univ
16989	G_V	had	en	en
16990	DT	a	en	en
16991	G_J	spare	en	en
16992	G_N	key	en	en
16993	PSP	and	en	en
16994	G_V	knew	en	en
16995	DT	my	en	en
16996	G_N	lab	en	en
16997	G_N	schedule	en	en
16998	G_X	.	univ	en
16999	PSP	After	en	univ
17000	G_PRP	some	en	en
17001	G_N	days	en	en
17002	G_PRP	I	en	en
17003	G_V	found	en	en
17004	G_PRT	out	en	en
17005	G_PRP	he	en	en
17006	G_V	brings	en	en
17007	G_N	randis	hi	en
17008	PSP	from	en	hi
17009	G_J	outside	en	en
17010	PSP	and	en	en
17011	G_V	fucks	en	en
17012	G_PRP	them	en	en
17013	CC	in	en	en
17014	DT	my	en	en
17015	G_N	room	en	en
17016	G_X	,	univ	en
17017	G_PRP	I	en	univ
17018	G_V	was	en	en
17019	G_R	fucking	en	en
17020	G_J	disgusted	en	en
17021	G_X	...	univ	en
17022	G_PRP	I	en	univ
17023	G_V	had	en	en
17024	PSP	to	en	en
17025	G_V	throw	en	en
17026	DT	the	en	en
17027	G_N	mattress	en	en
17028	G_J	which	en	en
17029	G_PRP	I	en	en
17030	G_V	had	en	en
17031	G_V	been	en	en
17032	G_V	sleeping	en	en
17033	PSP	on	en	en
17034	G_X	.	univ	en
17035	$	#207	univ	
17036	G_X	:	univ	univ
17037	G_PRP	I'm	en	univ
17038	DT	a	en	en
17039	G_N	PhD	acro	en
17040	G_N	scholar	en	acro
17041	G_X	.	univ	en
17042	G_PRP	I	en	univ
17043	G_V	have	en	en
17044	G_R	always	en	en
17045	G_V	wanted	en	en
17046	PSP	to	en	en
17047	G_V	know	en	en
17048	G_PRP	what	en	en
17049	DT	the	en	en
17050	G_N	inside	en	en
17051	PSP	of	en	en
17052	DT	the	en	en
17053	G_N	ladies	en	en
17054	G_X	'	univ	en
17055	G_N	toilet	en	univ
17056	G_V	looked	en	en
17057	G_R	like	en	en
17058	G_X	.	univ	en
17059	G_R	So	en	univ
17060	G_R	after	en	en
17061	G_N	hours	en	en
17062	G_X	,	univ	en
17063	G_PRP	we	en	univ
17064	G_V	use	en	en
17065	DT	the	en	en
17066	G_N	ladies	en	en
17067	G_N	toilet	en	en
17068	PSP	in	en	en
17069	DT	the	en	en
17070	G_N	department	en	en
17071	G_X	.	univ	en
17072	PSP	Since	en	univ
17073	DT	the	en	en
17074	G_J	past	en	en
17075	$	3	univ	en
17076	G_N	years	en	univ
17077	G_PRP	I	en	en
17078	G_V	have	en	en
17079	G_R	often	en	en
17080	G_V	piddled	en	en
17081	PSP	in	en	en
17082	G_J	this	en	en
17083	G_J	forbidden	en	en
17084	G_N	territory	en	en
17085	PSP	of	en	en
17086	G_J	my	en	en
17087	G_N	department	en	en
17088	G_X	.	univ	en
17089	PSP	Before	en	univ
17090	G_PRP	I	en	en
17091	G_V	graduate	en	en
17092	G_X	,	univ	en
17093	G_PRP	I	en	univ
17094	G_V	have	en	en
17095	G_J	this	en	en
17096	G_V	burning	en	en
17097	G_N	desire	en	en
17098	PSP	to	en	en
17099	G_V	try	en	en
17100	G_PRP	it	en	en
17101	G_R	once	en	en
17102	PSP	during	en	en
17103	DT	the	en	en
17104	G_V	daytime	en	en
17105	G_X	...	univ	en
17106	G_V	See	en	
17107	DT	the	en	en
17108	G_N	level	en	en
17109	PSP	of	en	en
17110	G_N	people	en	en
17111	G_V	doing	en	en
17112	G_N	phd	acro	en
17113	G_X	,	univ	acro
17114	G_PRP	i	en	univ
17115	G_V	dnt	en	en
17116	G_V	know	en	en
17117	G_PRP	wat	en	en
17118	G_N	shit	en	en
17119	G_PRP	they	en	en
17120	G_V	will	en	en
17121	G_V	teach	en	en
17122	PSP	to	en	en
17123	G_N	students	en	en
17124	G_X	?	univ	en
17125	G_PRP	u	en	
17126	G_V	came	en	en
17127	PSP	to	en	en
17128	G_V	knw	en	en
17129	DT	dat	en	en
17130	G_N	ladies	en	en
17131	G_V	cant	en	en
17132	G_V	do	en	en
17133	G_X	susu	hi	en
17134	PSP	by	en	hi
17135	G_V	standing	en	en
17136	PSP	as	en	en
17137	G_PRP	we	en	en
17138	G_V	do	en	en
17139	G_X	!!	univ	en
17140	G_J	good	en	
17141	G_J	going	en	en
17142	G_N	dude	en	en
17143	G_X	...	univ	en
17144	G_V	keep	en	univ
17145	G_PRP	it	en	en
17146	G_PRT	up	en	en
17147	G_X	...	univ	en
17148	E	:P	univ	univ
17149	G_N	Physics	en	
17150	G_N	Department	en	en
17151	G_X	.....	univ	en
17152	G_PRP	I	en	univ
17153	G_V	know	en	en
17154	DT	that	en	en
17155	G_N	guy	en	en
17156	G_X	...!.	univ	en
17157	G_V	spotted	en	univ
17158	G_PRP	him	en	en
17159	$	2	univ	en
17160	G_N	days	en	univ
17161	G_R	back	en	en
17162	PSP	before	en	en
17163	G_X	PH	acro	en
17164	$	103	univ	acro
17165	G_N	exam	en	univ
17166	G_PRT	wah	univ	
17167	G_X	!	univ	univ
17168	G_N	machaya	hi	
17169	G_X	.,	univ	hi
17170	$	#206	univ	
17171	G_X	:	univ	univ
17172	G_PRP	My	en	univ
17173	G_N	gf	acro	en
17174	G_R	just	en	acro
17175	G_V	got	en	en
17176	G_PRP	her	en	en
17177	G_N	braces	en	en
17178	G_V	taken	en	en
17179	G_V	off	en	en
17180	PSP	and	en	en
17181	G_R	now	en	en
17182	G_PRP	she	en	en
17183	G_V	can	en	en
17184	G_V	get	en	en
17185	G_R	back	en	en
17186	PSP	to	en	en
17187	G_V	doing	en	en
17188	G_R	more	en	en
17189	G_J	interesting	en	en
17190	G_N	stuff	en	en
17191	PSP	to	en	en
17192	G_PRP	me	en	en
17193	PSP	on	en	en
17194	G_N	Sundays	en	en
17195	G_R	when	en	en
17196	G_PRP	we	en	en
17197	G_V	meet	en	en
17198	G_X	.	univ	en
17199	G_PRP	It's	en	univ
17200	G_V	been	en	en
17201	G_J	more	en	en
17202	PSP	than	en	en
17203	DT	a	en	en
17204	G_N	year	en	en
17205	G_X	,	univ	en
17206	G_PRP	am	en	univ
17207	G_PRP	I	en	en
17208	G_R	way	en	en
17209	G_R	too	en	en
17210	G_J	excited	en	en
17211	CC	about	en	en
17212	G_PRP	this	en	en
17213	G_X	?	univ	en
17214	$	#205	univ	
17215	G_X	:	univ	univ
17216	PSP	Before	en	univ
17217	G_V	coming	en	en
17218	PSP	to	en	en
17219	G_N	Bombay	ne	en
17220	G_PRP	I	en	ne
17221	G_V	was	en	en
17222	DT	a	en	en
17223	G_R	never-been-kissed	en	en
17224	G_N	virgin	en	en
17225	G_X	.	univ	en
17226	G_R	Now	en	univ
17227	G_X	,	univ	en
17228	CC	after	en	univ
17229	$	6	univ	en
17230	G_N	semesters	en	univ
17231	G_X	,	univ	en
17232	G_PRP	I	en	univ
17233	G_V	have	en	en
17234	DT	a	en	en
17235	G_J	big	en	en
17236	G_N	bag	en	en
17237	PSP	of	en	en
17238	G_N	lingerie	en	en
17239	CC	in	en	en
17240	DT	my	en	en
17241	G_N	closet	en	en
17242	PSP	and	en	en
17243	G_N	I've	en	en
17244	G_V	done	en	en
17245	G_J	more	en	en
17246	PSP	than	en	en
17247	DT	a	en	en
17248	G_J	few	en	en
17249	G_R	very	en	en
17250	G_J	questionable	en	en
17251	G_N	things	en	en
17252	G_X	.	univ	en
17253	G_PRP	I	en	univ
17254	G_PRP	am	en	en
17255	G_J	proud	en	en
17256	G_R	as	en	en
17257	G_PRP	I	en	en
17258	G_V	learned	en	en
17259	G_PRP	some	en	en
17260	G_N	tricks	en	en
17261	PSP	along	en	en
17262	DT	the	en	en
17263	G_N	way	en	en
17264	PSP	and	en	en
17265	G_V	had	en	en
17266	DT	a	en	en
17267	G_J	great	en	en
17268	G_N	time	en	en
17269	G_R	as	en	en
17270	G_R	well	en	en
17271	G_X	.	univ	en
17272	G_PRP	I	en	univ
17273	G_V	think	en	en
17274	G_PRP	this	en	en
17275	G_V	is	en	en
17276	DT	a	en	en
17277	G_N	part	en	en
17278	PSP	of	en	en
17279	G_V	growing	en	en
17280	G_R	up	en	en
17281	G_R	however	en	en
17282	G_PRP	our	en	en
17283	G_N	society	en	en
17284	G_V	is	en	en
17285	G_V	fucked	en	en
17286	G_R	up	en	en
17287	PSP	to	en	en
17288	DT	an	en	en
17289	G_N	extent	en	en
17290	G_R	where	en	en
17291	G_PRP	we	en	en
17292	G_V	question	en	en
17293	G_PRP	our	en	en
17294	G_J	virtue	en	en
17295	G_X	.	univ	en
17296	G_PRP	I	en	univ
17297	G_V	hope	en	en
17298	G_PRP	you	en	en
17299	DT	all	en	en
17300	PSP	of	en	en
17301	DT	my	en	en
17302	G_N	generation	en	en
17303	G_V	will	en	en
17304	G_V	bring	en	en
17305	G_R	up	en	en
17306	G_PRP	our	en	en
17307	G_N	kids	en	en
17308	PSP	to	en	en
17309	G_V	be	en	en
17310	G_J	free	en	en
17311	G_N	thinkers	en	en
17312	G_PRP	who	en	en
17313	G_V	enjoy	en	en
17314	G_X	hedonism	en	en
17315	G_R	rather	en	en
17316	PSP	than	en	en
17317	G_V	feel	en	en
17318	G_J	guilty	en	en
17319	PSP	because	en	en
17320	PSP	of	en	en
17321	G_J	social	en	en
17322	G_N	programming	en	en
17323	G_X	.	univ	en
17324	$	#204	univ	
17325	G_X	:	univ	univ
17326	G_R	Everytime	en	univ
17327	G_PRP	I	en	en
17328	G_V	read	en	en
17329	G_J	this	en	en
17330	G_N	page	en	en
17331	DT	my	en	en
17332	G_N	IQ	acro	en
17333	G_V	goes	en	acro
17334	G_PRT	down	en	en
17335	G_X	...	univ	en
17336	#	#203	univ	
17337	G_X	:	univ	univ
17338	G_N	IITB	acro	univ
17339	G_N	guys	en	acro
17340	G_X	,	univ	en
17341	G_R	why	en	univ
17342	G_V	can't	en	en
17343	G_PRP	you	en	en
17344	G_V	use	en	en
17345	G_N	deodorant	en	en
17346	G_X	,	univ	en
17347	G_R	why	en	univ
17348	G_V	can't	en	en
17349	G_PRP	you	en	en
17350	G_V	brush	en	en
17351	G_PRP	your	en	en
17352	G_N	teeth	en	en
17353	G_X	,	univ	en
17354	G_R	why	en	univ
17355	G_V	can't	en	en
17356	G_PRP	you	en	en
17357	G_V	spell	en	en
17358	G_V	check	en	en
17359	G_X	,	univ	en
17360	G_R	why	en	univ
17361	G_V	can't	en	en
17362	G_PRP	you	en	en
17363	G_V	stop	en	en
17364	G_V	pinging	en	en
17365	G_J	random	en	en
17366	G_N	girls	en	en
17367	PSP	on	en	en
17368	G_N	FB	acro	en
17369	PSP	and	en	acro
17370	G_R	whyowhyowhy	en	en
17371	G_V	can't	en	en
17372	G_PRP	you	en	en
17373	G_R	just	en	en
17374	G_V	dress	en	en
17375	G_J	normal	en	en
17376	G_X	?	univ	en
17377	PSP	After	en	univ
17378	DT	all	en	en
17379	G_J	this	en	en
17380	G_V	don't	en	en
17381	G_V	complain	en	en
17382	PSP	ki	hi	en
17383	G_J	bandi	hi	hi
17384	G_N	nahi	hi	hi
17385	G_N	milti	hi	hi
17386	~	...	univ	hi
17387	G_PRP	we	en	
17388	G_V	do	en	en
17389	G_R	so	en	en
17390	CC	in	en	en
17391	G_N	IIT	acro	en
17392	G_R	only	en	acro
17393	G_X	,	univ	en
17394	PSP	coz	en	univ
17395	G_V	hamein	hi	en
17396	G_N	IIT	acro	hi
17397	G_V	mein	hi	acro
17398	G_J	koi	hi	hi
17399	G_X	bandi	hi	hi
17400	G_N	nahi	hi	hi
17401	G_V	chahiye	hi	hi
17402	E	:D	univ	hi
17403	E	:P	univ	univ
17404	PSP	^like	en	
17405	DT	a	en	en
17406	G_N	boss	en	en
17407	G_X	...!!!	univ	en
17408	#	#202	univ	
17409	G_X	:	univ	univ
17410	G_PRP	I	en	univ
17411	G_V	think	en	en
17412	G_PRP	I	en	en
17413	G_V	fell	en	en
17414	CC	in	en	en
17415	E	<3	univ	en
17416	PSP	with	en	univ
17417	DT	a	en	en
17418	$	H10	univ	en
17419	G_N	girl	en	univ
17420	G_X	.	univ	en
17421	PSP	but	en	univ
17422	G_PRP	I	en	en
17423	G_V	live	en	en
17424	CC	in	en	en
17425	G_N	H13	univ	en
17426	G_X	.	univ	univ
17427	G_V	Is	en	univ
17428	G_PRP	it	en	en
17429	G_J	possible	en	en
17430	PSP	to	en	en
17431	G_V	maintain	en	en
17432	DT	a	en	en
17433	G_J	long	en	en
17434	G_N	distance	en	en
17435	G_N	relationship	en	en
17436	G_X	?	univ	en
17437	G_R	Then	en	
17438	G_R	y	en	en
17439	G_V	dont	en	en
17440	G_PRP	u	en	en
17441	G_N	shift	en	en
17442	PSP	in	hi	en
17443	G_N	Hostel	en	hi
17444	$	10	univ	en
17445	G_PRP	itself	en	univ
17446	G_X	..	univ	en
17447	G_N	ladkiyon	hi	
17448	PSP	ko	hi	hi
17449	G_N	hostel	en	hi
17450	$	14	univ	en
17451	PSP	ka	hi	univ
17452	G_SYM	ek	hi	hi
17453	G_N	wing	en	hi
17454	G_V	kyun	hi	en
17455	G_V	nhi	hi	hi
17456	G_V	de	hi	hi
17457	G_V	dete	hi	hi
17458	G_X	....	univ	hi
17459	G_J	long	en	univ
17460	G_N	distance	en	en
17461	PSP	se	hi	en
17462	G_X	chutkkara	hi	hi
17463	G_X	milega	hi	hi
17464	CC	n	hi	hi
17465	$	3-4	univ	hi
17466	G_N	hostels	en	univ
17467	G_X	ka	hi	en
17468	G_X	fayda	hi	hi
17469	G_V	ho	hi	hi
17470	G_N	jayega	hi	hi
17471	G_PRT	Yeah	en	
17472	G_X	,	univ	en
17473	G_V	you	en	univ
17474	G_V	can	en	en
17475	G_R	always	en	en
17476	DT	the	en	en
17477	G_V	maintain	en	en
17478	DT	the	en	en
17479	G_N	relationship	en	en
17480	G_X	,	univ	en
17481	G_R	as	en	univ
17482	G_J	long	en	en
17483	PSP	as	en	en
17484	G_PRP	you	en	en
17485	G_V	can	en	en
17486	G_V	afford	en	en
17487	DT	the	en	en
17488	G_N	maintenance	en	en
17489	G_N	costs	en	en
17490	G_X	..!!	univ	en
17491	E	:P	univ	univ
17492	G_PRP	it's	en	
17493	G_V	depend	en	en
17494	CC	upon	en	en
17495	G_N	H10	univ	en
17496	G_N	girl	en	univ
17497	G_X	...	univ	en
17498	G_PRT	LOL	univ	univ
17499	G_X	]	univ	univ
17500	G_N	Chandresh	ne	
17501	G_X	K	ne	ne
17502	G_X	.	univ	ne
17503	G_N	Khatri	ne	univ
17504	G_X	.	univ	ne
17505	G_J	pakka	hi	univ
17506	G_N	yahi	hi	hi
17507	G_PRT	hai	hi	hi
17508	G_N	Ravi	ne	
17509	G_N	Kumar	ne	ne
17510	G_N	hostel	en	ne
17511	$	15	univ	en
17512	G_N	mei	hi	univ
17513	G_N	ladko	hi	hi
17514	G_N	ladkiyo	hi	hi
17515	PSP	ko	hi	hi
17516	G_N	milne	hi	hi
17517	G_J	wala	hi	hi
17518	G_PRT	hai	hi	hi
17519	G_X	...	univ	hi
17520	G_PRT	kuch	hi	univ
17521	G_N	dino	hi	hi
17522	PSP	ka	hi	hi
17523	G_N	intezaar	hi	hi
17524	G_N	karlo	hi	hi
17525	G_X	....	univ	hi
17526	G_PRT	na	hi	
17527	G_X	,	univ	hi
17528	G_PRP	it	en	univ
17529	G_V	seems	en	en
17530	G_R	too	en	en
17531	G_J	complicated	en	en
17532	G_N	it's	en	
17533	G_R	too	en	en
17534	G_J	long	en	en
17535	G_X	..	univ	en
17536	G_PRT	ha	hi	
17537	G_PRT	ha	hi	hi
17538	G_PRT	ha	hi	hi
17539	G_X	..	univ	hi
17540	G_PRT	no	en	univ
17541	G_PRT	no	en	en
17542	G_X	...	univ	en
17543	G_PRP	u	en	univ
17544	G_V	have	en	en
17545	PSP	to	en	en
17546	G_V	stay	en	en
17547	G_R	together	en	en
17548	E	:P	univ	en
17549	E	:P	univ	univ
17550	G_PRT	lol	acro	
17551	G_X	!!	univ	acro
17552	G_PRT	no	en	univ
17553	G_X	...	univ	en
17554	G_PRP	it's	en	univ
17555	G_R	not	en	en
17556	G_X	!!	univ	en
17557	E	:p	univ	univ
17558	G_PRT	LOL	univ	
17559	G_N	abe	hi	
17560	G_X	.,.,	univ	hi
17561	G_N	joke	en	univ
17562	G_N	marna	hi	en
17563	G_PRT	hai	hi	hi
17564	PSP	to	en	hi
17565	CC	aur	hi	en
17566	G_N	kahi	hi	hi
17567	G_N	maar	hi	hi
17568	G_X	.,.,.	univ	hi
17569	G_N	confession	en	univ
17570	G_N	page	en	en
17571	PSP	ki	hi	en
17572	G_J	bejaati	hi	hi
17573	G_N	maat	hi	hi
17574	G_N	ker	hi	hi
17575	G_N	bhai	hi	hi
17576	G_X	..	univ	hi
17577	G_N	JOKE	en	univ
17578	G_N	MARA	hi	en
17579	G_X	????????????	univ	hi
17580	G_PRT	HASU	hi	univ
17581	G_X	?	univ	hi
17582	G_X	\	univ	univ
17583	G_X	double_quotes	univ	univ
17584	G_PRT	haha	univ	univ
17585	G_X	..!	univ	univ
17586	G_X	\	univ	univ
17587	G_X	double_quotes	univ	univ
17588	#	#201	univ	
17589	G_X	:	univ	univ
17590	G_R	Why	en	univ
17591	G_V	do	hi	en
17592	G_N	IITB	acro	hi
17593	G_N	guys	en	acro
17594	G_R	always	en	en
17595	G_V	wear	en	en
17596	G_J	weird	en	en
17597	G_N	clothes	en	en
17598	PSP	and	en	en
17599	G_N	chappals	en	en
17600	G_X	???	univ	en
17601	PSP	because	en	
17602	G_PRP	it	en	en
17603	G_V	reduces	en	en
17604	DT	the	en	en
17605	G_N	probability	en	en
17606	PSP	of	en	en
17607	G_V	getting	en	en
17608	DT	a	en	en
17609	G_N	girl	en	en
17610	G_X	.	univ	en
17611	G_R	which	en	univ
17612	CC	in	en	en
17613	G_V	turn	en	en
17614	G_V	reduces	en	en
17615	DT	the	en	en
17616	G_N	probability	en	en
17617	PSP	of	en	en
17618	G_PRP	our	en	en
17619	G_J	precious	en	en
17620	G_N	money	en	en
17621	G_V	being	en	en
17622	G_V	wasted	en	en
17623	PSP	on	en	en
17624	DT	these	en	en
17625	G_N	girl	en	en
17626	G_R	which	en	en
17627	G_V	should	en	en
17628	G_V	be	en	en
17629	G_V	invested	en	en
17630	CC	in	en	en
17631	G_N	daru	hi	en
17632	G_X	...	univ	hi
17633	E	:P	univ	univ
17634	G_R	why	en	
17635	G_V	dont	en	en
17636	G_N	people	en	en
17637	G_V	understand	en	en
17638	DT	the	en	en
17639	G_N	difference	en	en
17640	PSP	betwen	en	en
17641	DT	a	en	en
17642	G_N	confession	en	en
17643	PSP	nd	en	en
17644	DT	a	en	en
17645	G_N	question	en	en
17646	G_X	?	univ	en
17647	G_R	anyway	en	univ
17648	CC	to	en	en
17649	G_V	answer	en	en
17650	DT	ur	en	en
17651	G_N	question	en	en
17652	G_X	..	univ	en
17653	PSP	because	en	univ
17654	G_PRP	we	en	en
17655	G_V	dont	en	en
17656	G_V	need	en	en
17657	CC	to	en	en
17658	G_V	impress	en	en
17659	G_N	anyone	en	en
17660	E	-_-	univ	en
17661	G_PRP	It's	en	
17662	G_PRP	our	en	en
17663	G_N	campus	en	en
17664	G_N	outfit	en	en
17665	G_X	.,.,	univ	en
17666	E	:P	univ	univ
17667	G_R	y	en	
17668	G_X	d	en	en
17669	G_N	hell	en	en
17670	G_PRP	u	en	en
17671	G_V	look	en	en
17672	CC	fr	en	en
17673	G_PRP	our	en	en
17674	G_N	chappals	hi	en
17675	G_X	.....	univ	hi
17676	G_PRP	u	en	univ
17677	G_N	mr/miss	en	en
17678	G_N	showoff	en	en
17679	G_V	please	en	en
17680	G_V	stop	en	en
17681	G_V	confessing	en	en
17682	G_X	...	univ	en
17683	G_PRP	u	en	univ
17684	G_V	r	en	en
17685	G_V	making	en	en
17686	DT	the	en	en
17687	G_N	page	en	en
17688	G_J	boring	en	en
17689	E	:P	univ	en
17690	G_PRP	I	en	
17691	G_V	think	en	en
17692	G_V	wearing	en	en
17693	G_J	weird	en	en
17694	G_N	clothes	en	en
17695	PSP	and	en	en
17696	G_N	chappals	hi	en
17697	G_V	mean	en	hi
17698	G_PRP	we	en	en
17699	G_V	are	en	en
17700	G_J	INNOCENT	en	en
17701	G_X	.	univ	en
17702	G_V	Train	en	univ
17703	G_PRP	us	en	en
17704	PSP	with	en	en
17705	G_PRP	your	en	en
17706	G_J	own	en	en
17707	G_N	risk	en	en
17708	E	:D	univ	en
17709	#	#200	univ	
17710	G_X	:	univ	univ
17711	G_PRP	I	en	univ
17712	G_V	want	en	en
17713	CC	to	en	en
17714	G_V	confess	en	en
17715	PSP	that	en	en
17716	G_PRP	I	en	en
17717	G_PRP	am	en	en
17718	DT	a	en	en
17719	G_J	total	en	en
17720	G_N	loser	en	en
17721	G_X	.	univ	en
17722	G_PRP	I	en	univ
17723	G_V	saw	en	en
17724	DT	the	en	en
17725	G_R	most	en	en
17726	G_J	beautiful	en	en
17727	G_N	girl	en	en
17728	PSP	during	en	en
17729	G_N	Techfest	hi	en
17730	PSP	and	en	hi
17731	G_V	followed	en	en
17732	G_PRP	her	en	en
17733	CC	to	en	en
17734	DT	the	en	en
17735	G_N	bus	en	en
17736	G_V	stop	en	en
17737	G_R	as	en	en
17738	G_PRP	she	en	en
17739	G_V	was	en	en
17740	G_V	leaving	en	en
17741	G_N	campus	en	en
17742	G_X	.	univ	en
17743	G_R	As	en	univ
17744	G_J	much	en	en
17745	G_R	as	en	en
17746	G_PRP	I	en	en
17747	G_V	wanted	en	en
17748	CC	to	en	en
17749	G_V	talk	en	en
17750	CC	to	en	en
17751	G_PRP	her	en	en
17752	PSP	and	en	en
17753	G_V	get	en	en
17754	CC	to	en	en
17755	G_V	know	en	en
17756	G_PRP	her	en	en
17757	G_X	,	univ	en
17758	G_PRP	I	en	univ
17759	G_V	did	en	en
17760	G_R	not	en	en
17761	G_X	.	univ	en
17762	G_PRP	She	en	univ
17763	G_V	got	en	en
17764	CC	in	en	en
17765	G_N	Bus	hi	en
17766	$	422	univ	hi
17767	PSP	and	en	univ
17768	G_V	left	en	en
17769	G_X	.	univ	en
17770	DT	The	en	univ
17771	G_J	same	en	en
17772	G_N	thing	en	en
17773	G_V	happened	en	en
17774	DT	the	en	en
17775	G_J	next	en	en
17776	G_N	day	en	en
17777	PSP	and	en	en
17778	G_PRP	I	en	en
17779	G_V	followed	en	en
17780	G_PRP	her	en	en
17781	G_R	again	en	en
17782	CC	to	en	en
17783	DT	the	en	en
17784	G_N	bus	en	en
17785	G_V	stop	en	en
17786	G_X	.	univ	en
17787	G_PRP	This	en	univ
17788	G_V	would	en	en
17789	G_V	have	en	en
17790	G_V	been	en	en
17791	DT	the	en	en
17792	G_J	perfect	en	en
17793	G_N	chance	en	en
17794	PSP	for	en	en
17795	G_PRP	me	en	en
17796	CC	to	en	en
17797	G_V	talk	en	en
17798	CC	to	en	en
17799	G_PRP	her	en	en
17800	PSP	but	en	en
17801	G_PRP	I	en	en
17802	G_V	was	en	en
17803	G_R	so	en	en
17804	G_J	busy	en	en
17805	G_V	eating	en	en
17806	DT	my	en	en
17807	G_N	bar-one	en	en
17808	PSP	and	en	en
17809	G_V	being	en	en
17810	DT	a	en	en
17811	G_N	loser	en	en
17812	PSP	that	en	en
17813	G_PRP	I	en	en
17814	G_V	didn't	en	en
17815	G_X	.	univ	en
17816	PSP	After	en	univ
17817	DT	a	en	en
17818	G_N	while	en	en
17819	G_X	,	univ	en
17820	$	422	univ	univ
17821	G_V	arrived	en	univ
17822	PSP	and	en	en
17823	G_PRP	I	en	en
17824	G_V	did	en	en
17825	G_R	not	en	en
17826	G_V	even	en	en
17827	G_V	get	en	en
17828	PSP	on	en	en
17829	DT	the	en	en
17830	G_N	bus	en	en
17831	G_X	.	univ	en
17832	G_PRP	I	en	univ
17833	G_PRP	am	en	en
17834	G_J	such	en	en
17835	DT	a	en	en
17836	G_N	loser	en	en
17837	G_X	...	univ	en
17838	G_R	side	en	
17839	G_V	effect	en	en
17840	CC	of	en	en
17841	G_N	freebees	en	en
17842	G_X	\	univ	en
17843	G_X	double_quotes	univ	univ
17844	G_V	eating	en	univ
17845	DT	my	en	en
17846	G_N	bar-one\	en	en
17847	G_X	double_quotes	univ	en
17848	G_X	...	univ	univ
17849	E	:P	univ	univ
17850	$	#199	univ	
17851	G_X	:	univ	univ
17852	G_V	Masturbating	en	univ
17853	G_V	is	en	en
17854	G_N	evil	en	en
